,ID,BRAND,SUB_DETAIL,AMOUNT,START_DATE,END_DATE,DURATION,REVENUE
23315,260OVEH455,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,184.0,40.04999999999999
23316,260OXRH709,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,184.0,150.04999999999998
23317,260RSEC951,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,184.0,0.0
23318,260SCSR562,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,184.0,0.0
23319,260SYVZ146,Pulse,paid monthly,8.01,2023-07-01,2023-07-21,21.0,-7.105427357601002e-15
23320,260TSAI654,ChillStream,paid monthly,24.99,2023-07-01,2023-12-31,183.0,149.94
23321,260TSAI654,LimeLight,paid monthly,20.0,2023-07-01,2023-09-17,79.0,20.0
23323,260UKVK848,CineQuest,paid annual,59.99,2023-07-01,2023-12-31,184.0,0.0
23325,260UPIZ874,CineQuest,paid monthly,11.99,2023-08-14,2023-12-17,125.0,71.96000000000001
23327,260VCGZ709,CineQuest,paid annual,60.0,2023-07-01,2023-12-31,184.0,0.0
23329,260VCGZ709,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
23331,260WIRV291,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
23334,260WOXU716,Pulse,trial monthly,3.86,2023-07-01,2023-12-31,183.0,23.160000000000004
23335,260WUEH008,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,60.0
23336,260WUJT761,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,183.0,180.0
23337,260YASY521,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,184.0,150.05000000000004
23340,260YLZS275,Pulse,paid annual,50.0,2023-12-13,2023-12-31,18.0,50.0
23343,260YZLX050,Pulse,paid monthly,8.01,2023-09-23,2023-12-22,90.0,144.3
23345,260ZEIO198,Pulse,paid monthly,8.02,2023-07-01,2023-12-31,183.0,56.14
23347,261AHPO232,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,183.0,0.0
23348,261BKKP427,RetroReel,paid monthly,30.0,2023-09-16,2023-12-31,106.0,120.0
23350,261BOLG680,LimeLight,paid monthly,20.0,2023-11-16,2023-12-31,45.0,40.0
23351,261BWZY461,Pulse,paid annual,49.99,2023-07-01,2023-11-11,134.0,31.509999999999998
23352,261BWZY461,Pulse,trial monthly,5.42,2023-12-01,2023-12-31,30.0,5.42
23353,261BWZY461,RetroReel,trial monthly,29.48,2023-07-01,2023-08-09,39.0,29.47999999999999
23355,261BZAX129,ChillStream,paid monthly,25.01,2023-07-01,2023-07-05,4.0,249.89999999999995
23356,261BZAX129,ChillStream,paid monthly,25.01,2023-09-03,2023-12-31,119.0,100.04
23357,261DMDK673,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,184.0,0.0
23359,261DMDK673,Pulse,paid monthly,8.01,2023-07-01,2023-10-04,96.0,94.02000000000001
23362,261DOEH844,CineQuest,paid monthly,12.0,2023-07-31,2023-12-02,124.0,180.01
23364,261ECTP779,CineQuest,paid annual,60.03,2023-08-05,2023-12-31,148.0,60.03
23365,261ELYO315,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,183.0,180.0
23366,261ESCN861,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,149.95000000000002
23369,261FFAI745,LimeLight,paid annual,79.98,2023-07-01,2023-12-31,183.0,0.0
23372,261FUZX638,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,183.0,0.0
23374,261GAJY033,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,183.0,180.0
23375,261GBNM553,LimeLight,paid annual,80.02,2023-08-31,2023-12-31,122.0,80.02
23377,261GJUT812,Pulse,paid monthly,7.99,2023-07-08,2023-10-01,85.0,143.97
23379,261HOTW359,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,183.0,210.07
23381,261IILV349,CineQuest,trial annual,51.68,2023-07-01,2023-07-08,7.0,59.99
23382,261IILV349,CineQuest,paid annual,60.01,2023-11-16,2023-12-31,45.0,60.01
23385,261JHDS546,CineQuest,paid monthly,12.01,2023-08-30,2023-09-12,13.0,143.98
23386,261KJSB588,LimeLight,discounted annual,72.0,2023-07-01,2023-12-31,184.0,0.0
23388,261KJSB588,Pulse,paid monthly,8.0,2023-08-14,2023-12-31,139.0,40.0
23389,261KXOA059,CineQuest,paid annual,60.0,2023-07-01,2023-12-31,184.0,0.0
23391,261LMYV312,LimeLight,paid monthly,20.0,2023-07-01,2023-07-15,15.0,129.44
23392,261LMYV312,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,183.0,180.0
23393,261MJNT582,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,184.0,0.0
23394,261MNUU182,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,184.0,0.0
23396,261MPPG415,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,183.0,0.0
23398,261NGYR742,Pulse,paid monthly,8.0,2023-07-01,2023-08-13,44.0,48.0
23399,261NKKG653,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,184.0,0.0
23401,261NLTF282,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,72.0
23403,261ONWR129,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.04999999999998
23405,261OPET524,ChillStream,paid monthly,25.01,2023-07-01,2023-12-20,173.0,225.04999999999998
23406,261ORGV552,ChillStream,paid annual,100.02,2023-07-01,2023-12-14,167.0,-100.02
23407,261QSSQ632,LimeLight,paid annual,79.98,2023-07-01,2023-12-31,184.0,0.0
23408,261QSSQ632,Pulse,paid monthly,8.0,2023-07-01,2023-12-13,166.0,40.0
23409,261RCKO115,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,184.0,0.0
23410,261SBHM967,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,184.0,0.0
23412,261SDRA448,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,184.0,40.0
23418,261UDZV937,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,183.0,72.06
23419,261USMM959,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
23421,261VCZJ043,LimeLight,trial monthly,16.01,2023-07-01,2023-07-17,16.0,16.010000000000005
23422,261VCZJ043,LimeLight,paid annual,80.0,2023-08-20,2023-12-31,133.0,80.0
23425,261VVDN736,LimeLight,discounted monthly,12.67,2023-11-10,2023-12-31,51.0,25.34
23426,261WHFU283,LimeLight,paid annual,80.0,2023-07-01,2023-11-21,144.0,0.0
23427,261WLKQ620,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,99.94999999999999
23429,261WXQY739,Pulse,paid annual,50.01,2023-07-01,2023-12-31,184.0,0.0
23431,261XROZ879,ChillStream,paid monthly,25.0,2023-12-16,2023-12-31,15.0,25.0
23433,261XWQU091,Pulse,paid annual,49.99,2023-07-01,2023-12-31,183.0,0.0
23435,261XZVW632,CineQuest,paid monthly,12.0,2023-11-13,2023-12-31,48.0,24.0
23437,262ARTO141,ChillStream,paid annual,99.99,2023-07-01,2023-12-31,184.0,0.0
23439,262ARTO141,Pulse,discounted monthly,4.2,2023-07-01,2023-09-21,82.0,40.44
23440,262ARTO141,Pulse,paid monthly,8.01,2023-10-17,2023-12-31,75.0,24.03
23443,262AWRR179,Pulse,trial monthly,2.81,2023-07-01,2023-12-31,183.0,16.86
23444,262BPGQ669,LimeLight,paid monthly,20.0,2023-09-22,2023-12-31,100.0,80.0
23445,262BWIU859,ChillStream,paid annual,100.01,2023-08-28,2023-12-31,125.0,100.01
23448,262DLXW622,ChillStream,paid monthly,25.0,2023-07-01,2023-12-20,173.0,100.0
23449,262EGIR771,LimeLight,paid monthly,20.01,2023-12-25,2023-12-31,6.0,20.01
23451,262EIYY454,ChillStream,paid annual,100.0,2023-07-01,2023-12-31,183.0,0.0
23453,262EIYY454,RetroReel,paid monthly,29.97,2023-10-29,2023-12-31,63.0,89.91
23455,262FNUS073,LimeLight,paid annual,80.0,2023-11-06,2023-12-31,55.0,80.0
23457,262FSMY848,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
23458,262FULR751,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
23459,262GKJE640,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,184.0,40.0
23460,262HCVT168,ChillStream,paid monthly,25.02,2023-07-01,2023-12-31,184.0,125.10000000000002
23461,262HMOX899,CineQuest,paid monthly,11.99,2023-07-01,2023-12-31,184.0,59.94999999999996
23462,262HOJL272,RetroReel,paid monthly,29.99,2023-07-01,2023-08-06,37.0,29.990000000000038
23463,262JEKQ472,RetroReel,paid annual,119.99,2023-07-01,2023-12-31,184.0,0.0
23466,262JQBX523,CineQuest,paid monthly,11.99,2023-07-01,2023-11-01,123.0,156.05999999999997
23469,262KUBK536,CineQuest,paid monthly,12.01,2023-08-06,2023-12-31,147.0,60.05
23470,262KUBK536,Pulse,paid annual,50.01,2023-07-01,2023-12-31,184.0,0.0
23472,262KVBU932,CineQuest,paid monthly,11.99,2023-07-01,2023-12-18,171.0,107.94999999999999
23474,262KXKF011,Pulse,discounted monthly,4.82,2023-07-01,2023-12-05,157.0,80.03
23477,262KYUD005,CineQuest,paid monthly,11.99,2023-07-01,2023-10-01,92.0,107.97000000000001
23479,262MYMN272,CineQuest,paid monthly,11.99,2023-10-27,2023-12-31,65.0,35.97
23480,262OGVU224,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,184.0,0.0
23482,262OLYX860,ChillStream,paid annual,100.01,2023-07-01,2023-12-31,184.0,0.0
23484,262OLYX860,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,183.0,72.05999999999999
23486,262OWNJ232,LimeLight,paid monthly,19.99,2023-07-01,2023-08-16,46.0,154.12
23488,262PTYE044,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
23490,262QQST733,RetroReel,paid annual,120.0,2023-07-01,2023-07-28,28.0,150.05
23491,262QQST733,RetroReel,discounted annual,39.03,2023-08-21,2023-12-31,132.0,39.03
23492,262QRPI207,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,179.94000000000003
23493,262QWDP545,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,149.95000000000002
23495,262QXHY295,RetroReel,paid monthly,29.99,2023-11-02,2023-12-31,59.0,59.98
23497,262RFGL213,LimeLight,paid annual,80.02,2023-11-30,2023-12-31,31.0,80.02
23499,262RSZC657,ChillStream,trial monthly,18.53,2023-07-01,2023-10-07,99.0,87.06
23500,262RSZC657,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,179.93999999999997
23502,262TXMZ660,RetroReel,paid annual,120.01,2023-07-01,2023-12-31,184.0,0.0
23504,262UHKF360,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,183.0,119.94
23507,262ULDU169,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,184.0,60.05000000000001
23509,262ULDU169,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,183.0,0.0
23512,262ULJY597,LimeLight,paid annual,80.01,2023-12-29,2023-12-31,2.0,80.01
23514,262USHV948,ChillStream,paid annual,100.01,2023-07-01,2023-12-31,183.0,0.0
23516,262VLND803,LimeLight,paid monthly,20.02,2023-07-01,2023-12-19,171.0,281.48999999999995
23520,262XNVO027,LimeLight,paid monthly,20.0,2023-07-10,2023-12-31,174.0,120.0
23523,262YEYN647,CineQuest,paid monthly,12.02,2023-09-10,2023-12-31,112.0,48.08
23524,262YMGW292,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,60.0
23526,262YTLI858,RetroReel,paid monthly,30.01,2023-08-25,2023-12-31,128.0,150.05
23528,262ZMTK408,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,60.0
23529,262ZXLO178,RetroReel,paid monthly,29.98,2023-07-01,2023-12-31,184.0,149.89999999999998
23531,263AYMY294,LimeLight,paid monthly,20.0,2023-07-01,2023-10-20,112.0,100.0
23532,263BMOQ810,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,184.0,99.95000000000002
23533,263BPOU862,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,149.95000000000002
23536,263CBRP832,CineQuest,paid monthly,12.01,2023-07-01,2023-11-17,140.0,69.18
23538,263CKZX794,LimeLight,paid monthly,20.01,2023-10-22,2023-12-31,70.0,60.03
23540,263CKZX794,Pulse,paid monthly,8.01,2023-11-03,2023-12-31,58.0,16.02
23542,263CPNR380,CineQuest,paid monthly,12.01,2023-07-01,2023-08-14,45.0,72.02000000000001
23543,263CPNR380,CineQuest,paid annual,60.0,2023-09-09,2023-12-31,113.0,60.0
23545,263CQKY679,LimeLight,paid monthly,20.01,2023-07-01,2023-08-28,58.0,118.4
23547,263CURY387,ChillStream,paid annual,100.0,2023-08-25,2023-12-31,128.0,100.0
23548,263DJTG978,CineQuest,paid monthly,11.99,2023-07-01,2023-07-01,1.0,9.609999999999985
23549,263DJTG978,CineQuest,trial monthly,5.26,2023-11-13,2023-12-31,48.0,10.52
23550,263DJTG978,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
23551,263DJTG978,RetroReel,paid monthly,29.99,2023-07-13,2023-12-31,171.0,179.94
23552,263FPHC972,Pulse,paid monthly,7.98,2023-07-01,2023-12-31,184.0,39.900000000000006
23555,263FPIH585,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,183.0,72.0
23556,263GASF444,RetroReel,paid annual,119.99,2023-07-01,2023-12-31,184.0,0.0
23557,263GDJG891,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,184.0,0.0
23558,263HTQI142,LimeLight,paid monthly,20.01,2023-07-01,2023-07-30,30.0,0.0
23559,263HVUS889,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,183.0,180.0
23560,263IKRS694,RetroReel,paid annual,119.98,2023-07-01,2023-12-31,184.0,0.0
23562,263JQBL605,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,183.0,0.0
23563,263KANR958,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
23564,263MAIZ741,ChillStream,paid monthly,25.0,2023-07-01,2023-12-31,184.0,125.0
23566,263MNLB819,ChillStream,discounted monthly,20.55,2023-09-17,2023-10-16,29.0,439.81
23567,263MNLB819,ChillStream,paid monthly,25.01,2023-11-12,2023-12-31,49.0,50.02
23569,263ORYH242,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,183.0,179.94
23570,263PGHA475,Pulse,paid annual,49.99,2023-07-01,2023-07-05,5.0,0.0
23571,263PGHA475,Pulse,paid annual,50.0,2023-11-23,2023-12-31,38.0,50.0
23573,263PSCQ262,RetroReel,paid monthly,30.01,2023-07-14,2023-12-31,170.0,180.06
23575,263QFQS585,CineQuest,paid monthly,12.0,2023-07-07,2023-10-25,110.0,107.99000000000001
23576,263QFQS585,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
23577,263QKON546,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,100.04999999999998
23578,263QSEW408,LimeLight,paid annual,80.02,2023-07-01,2023-12-31,184.0,0.0
23581,263RROJ770,Pulse,paid annual,50.0,2023-07-01,2023-12-31,183.0,0.0
23583,263SRGU611,Pulse,paid monthly,7.99,2023-07-13,2023-08-03,21.0,124.55
23584,263SRGU611,Pulse,paid monthly,8.0,2023-10-06,2023-12-31,86.0,24.0
23586,263TCZB692,CineQuest,paid monthly,12.01,2023-07-01,2023-12-31,184.0,60.05000000000001
23587,263TPQW036,LimeLight,paid monthly,20.01,2023-07-01,2023-08-15,46.0,20.01000000000002
23589,263TQYT298,Pulse,paid annual,50.02,2023-07-01,2023-09-13,75.0,16.1
23590,263TUWR495,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
23594,263TUWR495,Pulse,paid monthly,8.0,2023-08-27,2023-12-31,126.0,40.0
23596,263UCVY779,ChillStream,paid annual,100.01,2023-07-01,2023-11-27,150.0,0.0
23597,263UHBB893,ChillStream,paid monthly,24.99,2023-07-01,2023-12-31,183.0,149.94
23600,263WTAX837,Pulse,paid monthly,8.0,2023-07-01,2023-08-20,50.0,39.980000000000004
23602,263XMQV425,Pulse,paid annual,50.03,2023-10-13,2023-12-31,79.0,50.03
23605,263XNQK967,CineQuest,paid annual,60.0,2023-07-01,2023-09-18,80.0,48.0
23608,263YMWJ105,LimeLight,paid annual,80.01,2023-09-30,2023-10-03,3.0,365.15999999999997
23609,263YMWJ105,LimeLight,paid annual,80.01,2023-11-06,2023-12-31,55.0,80.01
23611,263ZBXH432,Pulse,paid monthly,8.01,2023-07-01,2023-12-31,184.0,40.04999999999999
23613,263ZKGH393,RetroReel,paid monthly,29.98,2023-07-12,2023-12-31,172.0,179.88
23615,263ZTFK500,RetroReel,paid annual,120.0,2023-10-09,2023-12-31,83.0,120.0
23616,264AQDQ838,LimeLight,paid annual,80.0,2023-07-11,2023-12-31,173.0,80.0
23619,264BADU525,ChillStream,paid monthly,24.98,2023-08-30,2023-12-31,123.0,124.9
23623,264BLFX340,Pulse,paid monthly,7.99,2023-09-19,2023-12-31,103.0,31.96
23625,264BNEY414,ChillStream,paid monthly,25.0,2023-07-01,2023-12-31,183.0,175.0
23626,264CBUY882,Pulse,paid annual,49.99,2023-07-01,2023-12-31,184.0,0.0
23627,264EAKC304,ChillStream,paid monthly,24.98,2023-07-01,2023-12-31,183.0,149.88
23629,264FGZC283,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
23631,264FUVF052,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,184.0,0.0
23633,264FVXJ990,CineQuest,discounted monthly,3.96,2023-07-30,2023-12-31,154.0,23.759999999999998
23634,264GIIF094,LimeLight,paid monthly,19.99,2023-07-01,2023-12-31,183.0,119.94
23635,264GQNZ749,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,184.0,0.0
23636,264HGXI289,RetroReel,paid monthly,29.99,2023-07-01,2023-12-31,184.0,179.94000000000003
23638,264HUCF501,Pulse,paid monthly,8.01,2023-10-20,2023-12-31,72.0,24.03
23639,264HXUZ797,RetroReel,paid monthly,30.0,2023-07-01,2023-12-31,184.0,150.0
23643,264IJTQ561,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,183.0,48.0
23646,264IXZJ075,CineQuest,paid monthly,12.0,2023-07-22,2023-12-31,162.0,72.0
23649,264IYKS704,Pulse,paid monthly,8.02,2023-08-15,2023-12-31,138.0,40.099999999999994
23652,264KLOF421,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
23654,264NKCQ910,RetroReel,paid monthly,29.98,2023-07-01,2023-12-31,183.0,179.88
23656,264NNNE877,LimeLight,discounted monthly,19.16,2023-07-01,2023-12-31,183.0,114.96000000000001
23659,264OCVO501,CineQuest,paid monthly,11.99,2023-07-01,2023-08-25,56.0,60.02000000000001
23660,264OUYQ635,RetroReel,paid annual,120.01,2023-07-01,2023-12-31,184.0,0.0
23661,264QHLG975,LimeLight,paid monthly,19.98,2023-07-01,2023-12-31,184.0,99.9
23662,264RYZC986,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,184.0,100.0
23663,264SFIR201,Pulse,paid monthly,7.98,2023-07-01,2023-12-31,184.0,39.90000000000002
23664,264TVZJ664,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,183.0,0.0
23665,264UHPR180,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,184.0,0.0
23667,264VDND576,ChillStream,paid monthly,25.0,2023-07-01,2023-12-31,183.0,150.0
23668,264VETA151,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
23669,264VFEA540,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,184.0,40.0
23671,264VHOB320,LimeLight,paid annual,80.02,2023-07-01,2023-12-31,184.0,0.0
23673,264VKVE064,LimeLight,paid monthly,19.99,2023-08-03,2023-12-31,150.0,99.94999999999999
23675,264VUTM393,ChillStream,paid annual,99.99,2023-07-01,2023-12-31,184.0,0.0
23677,264VUTM393,LimeLight,paid monthly,20.0,2023-07-08,2023-09-17,71.0,140.0
23678,264WXXQ209,LimeLight,paid annual,80.0,2023-07-01,2023-08-27,58.0,0.0
23681,264XIXJ471,Pulse,paid monthly,8.0,2023-07-01,2023-09-09,71.0,8.0
23683,264YTJU828,LimeLight,trial monthly,14.24,2023-07-01,2023-12-31,183.0,85.44
23684,265ARNH168,RetroReel,paid annual,120.0,2023-07-01,2023-12-31,183.0,0.0
23685,265ASNV700,LimeLight,paid annual,80.01,2023-07-01,2023-12-31,183.0,0.0
23687,265BBTA230,ChillStream,paid annual,100.02,2023-07-01,2023-12-31,184.0,0.0
23689,265BKBD387,Pulse,paid annual,50.0,2023-07-02,2023-12-31,182.0,50.0
23690,265BQVN875,LimeLight,paid monthly,19.98,2023-07-01,2023-08-08,39.0,126.5
23691,265BQVN875,LimeLight,paid annual,80.02,2023-09-02,2023-12-31,120.0,80.02
23693,265BQVN875,RetroReel,paid monthly,30.0,2023-09-20,2023-12-31,102.0,120.0
23694,265CJVQ720,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,184.0,0.0
23696,265DDFY460,RetroReel,paid annual,120.01,2023-11-29,2023-12-31,32.0,120.01
23697,265EEDX591,ChillStream,paid annual,100.01,2023-12-31,2023-12-31,0.0,0.0
23698,265EEDX591,CineQuest,expired annual,60.02,2023-07-01,2023-07-17,16.0,0.0
23699,265EEDX591,CineQuest,paid annual,59.99,2023-12-30,2023-12-31,1.0,59.99
23701,265EVNE681,RetroReel,paid monthly,30.01,2023-12-27,2023-12-31,4.0,30.01
23702,265FODW332,CineQuest,paid annual,60.01,2023-07-01,2023-11-23,146.0,21.44000000000002
23704,265FTZF003,CineQuest,paid annual,60.0,2023-07-01,2023-12-31,184.0,0.0
23706,265GDGV218,CineQuest,paid annual,60.01,2023-07-01,2023-12-25,178.0,23.98000000000001
23707,265GIBC983,RetroReel,paid monthly,29.99,2023-11-11,2023-12-31,50.0,59.98
23712,265HMMN176,CineQuest,paid annual,60.0,2023-07-01,2023-12-31,184.0,0.0
23713,265HQUT168,RetroReel,paid monthly,30.01,2023-07-01,2023-12-28,181.0,150.05000000000004
23715,265HQYY173,CineQuest,paid monthly,12.02,2023-07-01,2023-12-31,183.0,84.14
23716,265HYPC197,ChillStream,paid annual,100.03,2023-07-01,2023-12-31,184.0,0.0
23719,265JNHS280,LimeLight,paid annual,80.03,2023-07-01,2023-12-31,184.0,0.0
23720,265JYHD145,RetroReel,paid annual,119.99,2023-10-10,2023-12-31,82.0,119.99
23721,265KENA510,LimeLight,paid monthly,20.0,2023-07-01,2023-07-02,2.0,16.340000000000032
23723,265KZBH415,CineQuest,paid monthly,12.02,2023-07-01,2023-12-31,184.0,60.09999999999998
23724,265KZBH415,LimeLight,trial monthly,8.22,2023-07-01,2023-12-31,184.0,41.10000000000001
23725,265LEHZ338,CineQuest,paid monthly,12.01,2023-07-01,2023-09-03,65.0,12.01000000000002
23728,265LRHO451,Pulse,paid annual,50.01,2023-07-01,2023-12-31,184.0,0.0
23730,265NHFL044,Pulse,paid monthly,8.0,2023-07-01,2023-12-31,184.0,40.0
23732,265NIAT325,ChillStream,trial annual,31.78,2023-07-27,2023-12-31,157.0,31.78
23733,265NIXP631,Pulse,paid annual,49.99,2023-07-01,2023-12-31,184.0,0.0
23736,265NKKW274,RetroReel,paid annual,119.98,2023-12-31,2023-12-31,0.0,0.0
23738,265NZWH491,LimeLight,paid monthly,20.0,2023-07-01,2023-12-31,183.0,120.0
23739,265OGVG906,LimeLight,paid annual,79.99,2023-07-01,2023-12-31,184.0,0.0
23741,265ORHJ078,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,184.0,0.0
23743,265PKWP658,LimeLight,paid monthly,20.03,2023-07-01,2023-12-31,184.0,100.14999999999998
23744,265PVMQ263,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,184.0,0.0
23746,265PVTY135,CineQuest,paid annual,60.01,2023-07-01,2023-12-31,184.0,0.0
23748,265QXVH937,CineQuest,paid monthly,11.99,2023-07-01,2023-08-02,33.0,60.31999999999999
23751,265SIGS529,ChillStream,paid monthly,25.01,2023-07-01,2023-12-31,183.0,150.06000000000003
23752,265TURY091,LimeLight,paid monthly,20.02,2023-07-01,2023-08-20,51.0,20.02000000000001
23754,265UJUI939,ChillStream,paid monthly,25.01,2023-07-01,2023-12-31,184.0,125.05000000000004
23756,265UJUI939,CineQuest,paid annual,60.0,2023-07-01,2023-12-31,183.0,0.0
23758,265URWG705,LimeLight,paid annual,80.02,2023-07-01,2023-12-31,184.0,0.0
23762,265VDCJ227,CineQuest,paid annual,59.99,2023-07-01,2023-12-31,183.0,0.0
23763,265WCPT699,LimeLight,paid annual,80.0,2023-07-01,2023-12-31,184.0,0.0
23764,265WNWB492,RetroReel,paid annual,120.02,2023-07-01,2023-12-31,184.0,0.0
23765,265XBNG388,LimeLight,paid monthly,20.01,2023-07-01,2023-12-31,184.0,120.05999999999997
23766,265YGRW238,CineQuest,paid monthly,12.0,2023-07-01,2023-12-31,184.0,60.0
23768,265YHTY688,LimeLight,paid monthly,20.0,2023-12-09,2023-12-31,22.0,20.0
23770,265YZQK803,ChillStream,paid monthly,25.0,2023-08-25,2023-10-01,37.0,135.51999999999998
23773,265ZRET670,CineQuest,paid monthly,11.99,2023-07-24,2023-08-30,37.0,174.17999999999998
23774,265ZRET670,CineQuest,paid monthly,12.0,2023-10-06,2023-12-31,86.0,36.0
23775,266DKXB754,RetroReel,paid monthly,30.01,2023-07-01,2023-12-31,184.0,150.04999999999998
23777,266DLJQ315,ChillStream,paid monthly,24.99,2023-07-01,2023-12-31,183.0,149.94
