,ID,BRAND,SUB_DETAIL,AMOUNT,START_DATE,END_DATE,DURATION,REVENUE
25307,283FLOH114,CineQuest,paid monthly,11.99,2023-01-01,2023-06-30,181.0,83.93
25308,283FXQD895,RetroReel,paid monthly,30.01,2023-01-01,2023-06-30,181.0,210.07000000000002
25309,283GLKH843,ChillStream,expired monthly,25.0,2023-01-01,2023-01-06,5.0,0.0
25311,283GNII426,RetroReel,paid monthly,29.99,2023-01-01,2023-06-30,181.0,209.92999999999998
25313,283GWYX713,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
25315,283HQWA566,ChillStream,paid annual,100.0,2023-01-06,2023-06-30,176.0,100.0
25317,283JCMK433,Pulse,discounted monthly,5.85,2023-01-01,2023-02-10,41.0,5.849999999999994
25320,283JILC466,Pulse,discounted annual,49.7,2023-01-01,2023-06-30,181.0,49.7
25324,283KFYL988,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
25325,283LQZK771,LimeLight,paid annual,79.99,2023-01-01,2023-06-30,181.0,79.99
25326,283MUCY790,RetroReel,expired monthly,29.99,2023-01-01,2023-03-30,88.0,89.96999999999997
25329,283NOHB957,LimeLight,paid annual,79.99,2023-01-01,2023-06-30,181.0,79.99
25331,283NOHB957,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
25332,283PPVQ656,CineQuest,paid annual,60.0,2023-01-15,2023-06-30,167.0,60.0
25335,283PSCK798,LimeLight,paid monthly,20.01,2023-04-27,2023-06-30,65.0,60.03
25336,283PSCK798,Pulse,paid annual,50.0,2023-01-01,2023-06-30,181.0,50.0
25340,283RARK278,Pulse,paid monthly,8.01,2023-05-31,2023-06-30,31.0,16.02
25341,283RPBQ019,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
25342,283RRMX659,ChillStream,paid monthly,24.99,2023-01-01,2023-06-30,181.0,174.92999999999998
25344,283RTTO522,ChillStream,paid monthly,25.0,2023-03-12,2023-06-30,111.0,100.0
25346,283RTTO522,LimeLight,paid annual,80.01,2023-01-01,2023-06-30,181.0,80.01
25348,283SBQR941,CineQuest,paid monthly,12.0,2023-02-05,2023-06-30,146.0,60.0
25350,283SMEN655,LimeLight,paid monthly,19.99,2023-02-08,2023-06-30,143.0,99.94999999999999
25352,283SVOR360,ChillStream,paid monthly,25.02,2023-03-31,2023-06-30,92.0,100.08
25353,283TJYN649,LimeLight,expired monthly,20.0,2023-01-01,2023-04-19,108.0,60.0
25355,283TQKE304,ChillStream,paid monthly,24.99,2023-06-28,2023-06-30,3.0,24.99
25357,283TQKE304,Pulse,paid monthly,8.0,2023-01-01,2023-04-02,92.0,24.0
25359,283UFOI370,Pulse,paid annual,49.99,2023-01-01,2023-03-26,85.0,36.54999999999999
25360,283UFOI370,Pulse,paid annual,50.01,2023-06-26,2023-06-30,5.0,50.01
25361,283UKLB492,Pulse,paid annual,49.99,2023-01-01,2023-06-30,181.0,49.99
25362,283UWNZ316,CineQuest,paid monthly,11.99,2023-01-01,2023-06-30,181.0,83.93
25364,283VVJD007,CineQuest,paid monthly,12.01,2023-03-26,2023-06-15,81.0,132.03
25368,283WELE251,RetroReel,paid monthly,30.0,2023-02-26,2023-06-28,122.0,269.99
25370,283WGTU840,RetroReel,paid annual,119.99,2023-01-01,2023-06-30,181.0,119.99
25371,283WHHV970,LimeLight,paid annual,80.0,2023-01-01,2023-06-30,181.0,80.0
25374,283XGJR012,RetroReel,paid monthly,30.0,2023-05-08,2023-06-30,54.0,60.0
25376,283XXOQ374,Pulse,paid annual,49.98,2023-01-01,2023-06-30,181.0,49.98
25377,283XYTU091,LimeLight,paid annual,80.0,2023-01-01,2023-06-30,181.0,80.0
25379,283YGPV613,RetroReel,paid monthly,29.98,2023-01-01,2023-06-30,181.0,209.86
25380,283YQPO100,Pulse,paid monthly,8.0,2023-01-01,2023-04-21,111.0,24.0
25383,283ZHQK792,ChillStream,paid monthly,25.01,2023-01-01,2023-06-30,181.0,175.07000000000002
25384,283ZNNQ970,ChillStream,paid annual,100.0,2023-01-01,2023-02-24,55.0,0.0
25385,283ZNNQ970,ChillStream,paid monthly,25.0,2023-06-12,2023-06-30,19.0,25.0
25387,283ZPCX140,LimeLight,paid monthly,19.99,2023-01-01,2023-06-30,181.0,139.92999999999998
25390,284CNAS362,CineQuest,paid monthly,12.01,2023-03-13,2023-06-22,101.0,120.03
25391,284DRAL312,CineQuest,paid annual,60.01,2023-01-01,2023-06-30,181.0,60.01
25392,284DYML730,Pulse,paid annual,50.01,2023-05-30,2023-06-30,32.0,50.01
25393,284EBUG307,ChillStream,paid monthly,24.98,2023-01-01,2023-02-07,38.0,49.960000000000036
25394,284EBUG307,ChillStream,paid monthly,25.0,2023-06-03,2023-06-30,28.0,25.0
25398,284FJGJ462,CineQuest,paid monthly,11.99,2023-01-01,2023-06-30,181.0,83.93
25401,284FJGJ462,LimeLight,paid monthly,20.0,2023-04-03,2023-06-30,89.0,60.0
25402,284FUPC803,LimeLight,paid annual,80.0,2023-01-01,2023-06-30,181.0,80.0
25407,284GJGU042,RetroReel,paid annual,119.98,2023-02-25,2023-06-30,126.0,119.98
25410,284IEEJ200,Pulse,paid annual,50.0,2023-05-02,2023-06-30,60.0,50.0
25412,284JGGZ280,CineQuest,paid monthly,11.99,2023-01-07,2023-06-30,175.0,71.94
25414,284JKKA587,CineQuest,paid annual,60.0,2023-01-01,2023-06-30,181.0,60.0
25417,284JOEO468,ChillStream,paid monthly,25.0,2023-01-01,2023-04-10,100.0,149.98000000000002
25418,284JOEO468,ChillStream,paid monthly,24.99,2023-06-03,2023-06-30,28.0,24.99
25421,284JOOD049,CineQuest,paid monthly,12.01,2023-06-09,2023-06-30,22.0,12.01
25422,284KELH708,LimeLight,expired annual,80.0,2023-01-01,2023-01-17,16.0,80.0
25423,284KELH708,LimeLight,paid annual,80.0,2023-03-22,2023-06-30,101.0,80.0
25424,284MAAM610,LimeLight,paid monthly,20.02,2023-05-22,2023-06-30,40.0,40.04
25427,284MHJC726,ChillStream,paid monthly,25.0,2023-01-25,2023-06-30,157.0,150.0
25428,284NUOR837,ChillStream,paid monthly,25.0,2023-04-20,2023-06-30,72.0,75.0
25430,284NZMQ155,CineQuest,paid annual,60.0,2023-02-01,2023-06-30,150.0,60.0
25432,284OEII858,Pulse,trial annual,38.74,2023-01-01,2023-06-30,181.0,38.74
25433,284OSGE947,ChillStream,paid annual,99.99,2023-01-01,2023-06-30,181.0,99.99
25434,284OTQM725,Pulse,paid monthly,7.99,2023-01-01,2023-01-13,13.0,7.989999999999998
25436,284OYYZ863,Pulse,paid monthly,8.01,2023-01-01,2023-05-29,149.0,40.05
25438,284PAOZ954,CineQuest,paid annual,60.01,2023-01-01,2023-03-18,77.0,0.0
25439,284PAOZ954,CineQuest,paid monthly,12.01,2023-04-26,2023-06-30,66.0,36.03
25441,284PLQT903,CineQuest,trial monthly,5.12,2023-01-01,2023-06-30,181.0,35.84
25442,284PNQO660,ChillStream,paid annual,99.99,2023-01-01,2023-06-30,181.0,99.99
25446,284RXWS615,ChillStream,paid annual,99.98,2023-01-01,2023-06-30,181.0,99.98
25447,284RXWS615,LimeLight,paid monthly,20.0,2023-01-01,2023-04-17,107.0,80.0
25448,284SAHK924,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
25449,284SNXF673,CineQuest,paid annual,59.99,2023-01-01,2023-06-30,181.0,59.99
25450,284SZMS531,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
25453,284TCHL826,LimeLight,paid monthly,20.0,2023-02-20,2023-06-30,131.0,100.0
25458,284UOZL531,CineQuest,paid annual,60.0,2023-01-22,2023-05-02,100.0,97.31
25460,284UVUI340,ChillStream,paid monthly,24.98,2023-01-01,2023-06-30,181.0,174.86
25461,284WAYK498,Pulse,paid annual,50.03,2023-01-01,2023-06-30,181.0,50.03
25465,284XGQQ040,CineQuest,paid monthly,12.01,2023-01-01,2023-01-16,16.0,84.0
25471,284ZTRO784,CineQuest,paid annual,59.99,2023-01-01,2023-06-30,181.0,59.99
25474,285BRTQ085,CineQuest,paid monthly,11.99,2023-01-01,2023-05-07,127.0,143.88
25477,285BRTQ085,Pulse,paid annual,50.0,2023-01-01,2023-06-30,181.0,50.0
25481,285DHUY544,Pulse,paid monthly,8.03,2023-01-01,2023-06-30,181.0,56.209999999999994
25484,285DWAG990,LimeLight,paid monthly,19.99,2023-01-01,2023-06-30,181.0,139.92999999999998
25486,285EGBH775,CineQuest,paid monthly,12.0,2023-04-25,2023-06-30,67.0,36.0
25487,285EGBH775,LimeLight,paid monthly,20.01,2023-02-15,2023-06-30,136.0,100.05000000000001
25488,285FGTZ774,RetroReel,paid annual,119.99,2023-01-02,2023-06-30,180.0,119.99
25490,285FQDT687,RetroReel,paid monthly,30.0,2023-01-01,2023-01-04,4.0,0.0
25491,285FQDT687,RetroReel,trial annual,40.76,2023-05-06,2023-06-30,56.0,40.76
25493,285GOFP770,CineQuest,trial monthly,6.27,2023-01-01,2023-01-03,3.0,23.98
25494,285GOFP770,CineQuest,paid monthly,12.01,2023-02-15,2023-06-30,136.0,60.05
25496,285HGQJ236,Pulse,paid monthly,8.01,2023-02-27,2023-06-30,124.0,40.05
25498,285HJIO828,RetroReel,paid annual,120.0,2023-01-01,2023-06-30,181.0,120.0
25500,285HLVI777,ChillStream,paid monthly,25.01,2023-04-13,2023-06-30,79.0,75.03
25501,285HSKE274,LimeLight,expired monthly,20.0,2023-01-01,2023-06-12,162.0,100.0
25503,285IOPZ375,RetroReel,paid monthly,30.01,2023-01-01,2023-06-30,181.0,210.07000000000002
25505,285JCIV157,LimeLight,paid monthly,20.01,2023-01-01,2023-06-30,181.0,140.07000000000002
25507,285KDKG582,LimeLight,paid monthly,20.01,2023-02-16,2023-04-30,73.0,60.03
25509,285LGNX723,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
25513,285NILH163,CineQuest,paid monthly,12.0,2023-01-01,2023-01-08,8.0,48.03999999999999
25514,285NILH163,CineQuest,paid monthly,12.01,2023-02-06,2023-06-20,134.0,168.08999999999997
25516,285OCWG161,LimeLight,paid monthly,19.99,2023-01-01,2023-06-30,181.0,139.92999999999998
25517,285OQZC376,RetroReel,paid monthly,29.99,2023-05-03,2023-06-30,59.0,59.98
25519,285PTSS614,Pulse,paid monthly,7.99,2023-02-21,2023-06-30,130.0,39.95
25521,285QJYP031,RetroReel,paid monthly,29.99,2023-01-03,2023-06-30,179.0,179.94
25523,285QKMJ362,RetroReel,paid monthly,29.99,2023-06-25,2023-06-30,6.0,29.99
25525,285RAXT066,Pulse,paid annual,49.99,2023-01-01,2023-06-30,181.0,49.99
25526,285RBOL529,ChillStream,paid monthly,25.01,2023-02-24,2023-06-30,127.0,125.05000000000001
25528,285RHHJ516,CineQuest,paid monthly,11.98,2023-01-01,2023-06-30,181.0,83.86
25530,285RHHJ516,Pulse,paid monthly,8.01,2023-01-01,2023-06-30,181.0,56.07
25531,285RTUF137,CineQuest,paid monthly,12.0,2023-01-01,2023-06-22,173.0,72.0
25533,285RYFV891,Pulse,paid monthly,8.01,2023-01-01,2023-06-30,181.0,56.07
25535,285SAJT995,ChillStream,paid monthly,24.99,2023-01-01,2023-06-30,181.0,174.92999999999998
25536,285SAJT995,LimeLight,expired monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
25539,285SJUC335,RetroReel,paid monthly,29.99,2023-06-27,2023-06-30,4.0,29.99
25540,285SKNO524,CineQuest,paid monthly,12.02,2023-01-01,2023-06-17,167.0,72.12
25542,285SNNV732,RetroReel,paid monthly,29.99,2023-01-01,2023-06-30,181.0,209.92999999999998
25543,285STUR949,CineQuest,paid annual,59.99,2023-01-01,2023-06-30,181.0,59.99
25544,285TLOO933,ChillStream,paid monthly,24.99,2023-01-01,2023-06-30,181.0,174.92999999999998
25545,285VAEB165,LimeLight,paid monthly,20.02,2023-01-04,2023-06-30,178.0,120.12
25548,285VZPK725,ChillStream,paid annual,100.03,2023-01-01,2023-06-30,181.0,100.03
25549,285WJQU829,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
25552,285WVRR462,ChillStream,paid monthly,25.0,2023-03-07,2023-06-30,116.0,100.0
25555,285XKFT365,Pulse,paid monthly,7.99,2023-05-19,2023-06-30,43.0,15.98
25557,285XTGU409,CineQuest,paid monthly,11.97,2023-01-01,2023-06-30,181.0,83.79
25558,285XVUE667,Pulse,paid monthly,7.98,2023-01-01,2023-06-30,181.0,55.86
25560,285ZRTY736,Pulse,paid monthly,8.01,2023-01-01,2023-05-18,138.0,82.03999999999998
25561,286AOTW849,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
25565,286CJYV573,RetroReel,paid monthly,29.99,2023-04-26,2023-06-30,66.0,89.97
25568,286CLMZ171,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
25570,286DGLW274,Pulse,paid monthly,7.99,2023-01-01,2023-06-30,181.0,55.93
25573,286DIMR770,CineQuest,paid annual,60.0,2023-01-01,2023-04-05,95.0,72.00999999999999
25575,286DUKE116,Pulse,paid monthly,7.99,2023-01-01,2023-06-30,181.0,55.93
25577,286EHJE674,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
25578,286EOZW675,LimeLight,paid annual,80.0,2023-01-01,2023-06-30,181.0,80.0
25579,286GTMZ422,CineQuest,paid annual,60.0,2023-01-01,2023-06-30,181.0,60.0
25580,286HIZI817,ChillStream,paid monthly,25.01,2023-01-01,2023-04-18,108.0,100.03999999999999
25581,286HIZI817,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
25582,286HTII987,Pulse,paid monthly,7.98,2023-01-01,2023-05-23,143.0,39.89999999999999
25583,286HTII987,Pulse,paid annual,50.02,2023-06-13,2023-06-30,18.0,50.02
25584,286IMPT708,LimeLight,paid monthly,19.99,2023-02-03,2023-06-30,148.0,99.94999999999999
25588,286KUYP062,ChillStream,paid monthly,24.99,2023-05-27,2023-06-30,35.0,49.98
25589,286KUYP062,LimeLight,paid monthly,20.01,2023-01-01,2023-06-30,181.0,140.07000000000002
25592,286LKEU621,Pulse,paid monthly,7.99,2023-05-03,2023-06-30,59.0,15.98
25593,286LLTM293,CineQuest,paid annual,60.01,2023-02-08,2023-06-30,143.0,60.01
25594,286NBPE112,Pulse,paid monthly,8.0,2023-01-01,2023-02-07,38.0,8.0
25598,286OEEZ141,LimeLight,paid annual,80.02,2023-01-01,2023-06-30,181.0,80.02
25600,286OJAW233,LimeLight,trial monthly,9.13,2023-03-10,2023-06-30,113.0,36.52
25601,286ONCO171,LimeLight,paid annual,80.0,2023-01-01,2023-06-30,181.0,80.0
25603,286OSKL197,ChillStream,paid annual,99.99,2023-05-10,2023-06-30,52.0,99.99
25605,286OXKM179,CineQuest,paid monthly,12.01,2023-01-20,2023-06-30,162.0,72.06
25607,286PCRI160,RetroReel,paid annual,120.01,2023-01-01,2023-06-30,181.0,120.01
25609,286PRBI845,LimeLight,paid monthly,20.01,2023-01-01,2023-03-15,74.0,40.02000000000004
25611,286PTGN949,Pulse,paid monthly,8.0,2023-03-11,2023-06-30,112.0,32.0
25613,286PVEC573,Pulse,paid monthly,8.01,2023-01-01,2023-06-30,181.0,56.07
25615,286QFLB594,CineQuest,paid monthly,11.98,2023-01-18,2023-06-30,164.0,71.88
25616,286QJSJ659,Pulse,paid monthly,8.0,2023-04-19,2023-06-30,73.0,24.0
25618,286QSXZ063,ChillStream,paid monthly,25.0,2023-02-17,2023-04-09,51.0,250.0
25619,286QSXZ063,ChillStream,paid monthly,25.0,2023-05-12,2023-06-30,50.0,50.0
25622,286QUTM120,CineQuest,paid monthly,12.0,2023-01-28,2023-06-30,154.0,72.0
25623,286RAYC902,LimeLight,paid monthly,20.01,2023-01-01,2023-03-10,69.0,60.03000000000003
25624,286RAYC902,LimeLight,paid monthly,20.01,2023-04-21,2023-06-30,71.0,60.03
25626,286SSCY365,LimeLight,paid monthly,20.0,2023-04-21,2023-06-30,71.0,60.0
25627,286STGX969,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
25628,286TIPH313,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
25629,286TTKA192,LimeLight,paid monthly,19.99,2023-01-28,2023-06-30,154.0,119.94
25630,286TXVB227,LimeLight,paid monthly,19.99,2023-01-01,2023-06-30,181.0,139.92999999999998
25633,286VOST579,LimeLight,paid annual,79.99,2023-01-01,2023-06-30,181.0,79.99
25635,286XHEF637,Pulse,paid monthly,8.01,2023-01-01,2023-05-12,132.0,88.04
25637,286XLUQ124,ChillStream,paid annual,99.98,2023-01-01,2023-04-14,104.0,99.98
25638,286ZMKI253,Pulse,paid annual,50.01,2023-06-11,2023-06-30,20.0,50.01
25639,286ZYLW903,ChillStream,paid monthly,25.02,2023-01-01,2023-06-30,181.0,175.14
25640,287ACIV140,ChillStream,paid monthly,25.0,2023-01-01,2023-06-30,181.0,175.0
25641,287AUAG568,LimeLight,paid annual,80.01,2023-04-20,2023-06-30,72.0,80.01
25643,287BBWP199,ChillStream,paid monthly,24.99,2023-02-10,2023-06-30,141.0,124.94999999999999
25645,287BOSI532,ChillStream,paid monthly,25.01,2023-01-01,2023-06-30,181.0,175.07000000000002
25646,287BXSB826,LimeLight,paid annual,80.0,2023-06-11,2023-06-30,20.0,80.0
25647,287DKZF879,LimeLight,paid monthly,20.0,2023-02-25,2023-06-30,126.0,100.0
25649,287DNVN654,Pulse,paid annual,49.99,2023-02-01,2023-05-13,101.0,117.47999999999999
25650,287DSCC776,RetroReel,expired monthly,30.0,2023-01-01,2023-01-05,4.0,0.0
25651,287DSCC776,RetroReel,paid annual,120.0,2023-05-13,2023-06-30,49.0,120.0
25653,287EJCX221,RetroReel,paid monthly,30.01,2023-01-16,2023-02-01,16.0,270.01
25654,287EJCX221,RetroReel,discounted monthly,23.3,2023-04-24,2023-06-30,68.0,69.9
25656,287ESCH824,LimeLight,paid monthly,19.99,2023-03-10,2023-06-30,113.0,79.96
25657,287FKRU891,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
25658,287FXHI782,Pulse,paid annual,49.99,2023-01-01,2023-06-30,181.0,49.99
25660,287GBLD958,ChillStream,paid monthly,25.0,2023-01-01,2023-06-30,181.0,175.0
25663,287IUEI621,ChillStream,paid monthly,24.99,2023-01-01,2023-06-30,181.0,174.92999999999998
25664,287IUEI621,LimeLight,paid monthly,19.98,2023-01-01,2023-06-30,181.0,139.86
25666,287IZHQ497,Pulse,paid monthly,8.02,2023-01-01,2023-06-30,181.0,56.14
25669,287JEPD098,Pulse,paid monthly,7.99,2023-02-28,2023-06-30,123.0,39.95
25671,287KKLE559,Pulse,paid annual,50.01,2023-01-01,2023-06-30,181.0,50.01
25673,287KTGJ778,RetroReel,paid monthly,30.0,2023-02-22,2023-06-30,129.0,150.0
25675,287KWVR345,LimeLight,paid monthly,20.01,2023-01-01,2023-06-30,181.0,140.07000000000002
25678,287LAVH743,LimeLight,paid monthly,19.98,2023-01-01,2023-06-30,181.0,139.86
25680,287LSJQ351,CineQuest,paid monthly,12.01,2023-02-04,2023-06-30,147.0,60.05
25682,287NCDE198,CineQuest,trial monthly,4.19,2023-01-01,2023-06-30,181.0,29.330000000000002
25683,287NCDE198,Pulse,paid monthly,7.99,2023-01-01,2023-06-30,181.0,55.93
25685,287NMJK947,CineQuest,discounted monthly,4.71,2023-01-01,2023-03-22,81.0,26.109999999999992
25689,287OHYZ936,CineQuest,paid monthly,12.01,2023-01-01,2023-06-30,181.0,84.07
25691,287OHYZ936,Pulse,paid monthly,8.02,2023-01-01,2023-06-30,181.0,56.14
25693,287OLZC877,LimeLight,paid monthly,20.03,2023-04-19,2023-06-30,73.0,60.09
25694,287PFBR114,LimeLight,paid annual,80.0,2023-01-01,2023-06-30,181.0,80.0
25697,287QSTP213,LimeLight,expired annual,80.0,2023-01-01,2023-06-30,181.0,80.0
25700,287RIDI390,RetroReel,paid monthly,29.99,2023-04-11,2023-06-30,81.0,89.97
25701,287ROZN147,CineQuest,paid annual,59.98,2023-01-01,2023-06-30,181.0,59.98
25703,287RXBG336,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
25705,287SYXS173,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
25707,287TEPE668,RetroReel,trial monthly,9.42,2023-01-01,2023-02-17,48.0,168.89000000000001
25708,287TEPE668,RetroReel,paid monthly,29.99,2023-04-18,2023-05-12,24.0,245.98000000000002
25710,287TLWW079,LimeLight,paid monthly,19.99,2023-01-01,2023-04-20,110.0,59.97000000000003
25712,287TROU878,Pulse,paid annual,50.01,2023-01-01,2023-06-30,181.0,50.01
25715,287VSDR577,Pulse,paid annual,50.0,2023-01-01,2023-06-30,181.0,50.0
25716,287WFTC433,RetroReel,paid monthly,30.0,2023-01-01,2023-06-30,181.0,210.0
25717,287XBUN949,ChillStream,paid annual,99.99,2023-01-01,2023-06-30,181.0,99.99
25720,287XFDQ564,RetroReel,paid annual,120.0,2023-01-01,2023-06-30,181.0,120.0
25722,287XHQG322,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
25725,287XILP659,CineQuest,paid annual,59.97,2023-05-29,2023-06-30,33.0,59.97
25727,287XKNJ955,Pulse,paid monthly,8.01,2023-01-01,2023-06-30,181.0,56.07
25728,287XOHX281,CineQuest,paid annual,60.0,2023-01-01,2023-06-30,181.0,60.0
25729,287XVVU799,Pulse,paid monthly,8.01,2023-01-01,2023-06-30,181.0,56.07
25730,287YAYV068,LimeLight,paid annual,80.0,2023-01-23,2023-06-30,159.0,80.0
25732,287YNAP010,CineQuest,paid monthly,11.99,2023-01-01,2023-06-30,181.0,83.93
25734,287YYYL945,Pulse,paid annual,50.0,2023-06-28,2023-06-30,3.0,50.0
25736,288AVHV956,LimeLight,paid monthly,20.01,2023-01-01,2023-06-30,181.0,140.07000000000002
25738,288AYLG573,ChillStream,paid annual,100.0,2023-01-23,2023-06-30,159.0,100.0
25740,288BCDG397,CineQuest,paid monthly,11.99,2023-01-01,2023-06-30,181.0,83.93
25742,288BCNI586,CineQuest,paid monthly,12.01,2023-01-01,2023-02-07,38.0,81.20000000000002
25745,288BTUF635,CineQuest,paid monthly,12.01,2023-01-04,2023-04-13,99.0,48.04
25747,288BYUF695,ChillStream,paid monthly,25.01,2023-01-01,2023-06-30,181.0,175.07000000000002
25749,288BYUF695,Pulse,paid annual,49.99,2023-01-01,2023-06-30,181.0,49.99
25750,288BYUF695,RetroReel,trial monthly,12.26,2023-02-01,2023-06-30,150.0,61.3
25752,288DGBJ139,ChillStream,paid monthly,25.0,2023-01-01,2023-04-08,98.0,186.2
25755,288DKXN840,LimeLight,paid monthly,20.0,2023-01-01,2023-06-30,181.0,140.0
25757,288DNYE047,ChillStream,paid monthly,25.0,2023-01-01,2023-06-30,181.0,175.0
25758,288DQUH075,LimeLight,paid monthly,20.0,2023-04-12,2023-06-30,80.0,60.0
25759,288ECQY395,RetroReel,paid annual,120.02,2023-01-01,2023-06-30,181.0,120.02
25761,288EDNL373,CineQuest,paid monthly,12.01,2023-01-01,2023-06-30,181.0,84.07
25762,288EEXE374,LimeLight,paid monthly,20.01,2023-06-03,2023-06-30,28.0,20.01
25763,288EKXI304,CineQuest,paid monthly,12.0,2023-01-01,2023-06-30,181.0,84.0
25764,288FJXP426,RetroReel,paid monthly,30.0,2023-06-09,2023-06-30,22.0,30.0
25765,288FQDT682,ChillStream,paid monthly,25.01,2023-01-01,2023-06-30,181.0,175.07000000000002
25767,288GGUH099,RetroReel,paid monthly,29.99,2023-01-01,2023-06-30,181.0,209.92999999999998
25769,288GNBL660,Pulse,paid monthly,8.0,2023-01-01,2023-06-30,181.0,56.0
25771,288GRHQ310,Pulse,paid monthly,7.99,2023-01-01,2023-05-22,142.0,95.81
25773,288HLKP328,Pulse,paid monthly,8.02,2023-01-01,2023-06-30,181.0,56.14
25774,288HYQD639,RetroReel,paid annual,119.99,2023-05-02,2023-06-30,60.0,119.99
25776,288IGFS388,Pulse,paid annual,50.0,2023-01-01,2023-04-04,94.0,50.02000000000001
25779,288JHOZ340,RetroReel,paid monthly,30.01,2023-01-01,2023-06-30,181.0,210.07000000000002
25781,288LHEV432,LimeLight,paid annual,80.03,2023-06-15,2023-06-30,16.0,80.03
25782,288NBGA022,LimeLight,paid monthly,20.01,2023-01-01,2023-06-30,181.0,140.07000000000002
25783,288NEOL400,RetroReel,paid monthly,30.01,2023-01-30,2023-06-30,152.0,180.06
25784,288NHSO452,LimeLight,paid monthly,20.01,2023-01-30,2023-06-30,152.0,120.06
25786,288NNGN223,ChillStream,paid monthly,25.0,2023-01-01,2023-06-30,181.0,175.0
25788,288NPUU774,Pulse,paid monthly,7.98,2023-01-01,2023-05-29,149.0,111.99000000000001
25789,288NYGO015,RetroReel,paid annual,120.02,2023-01-01,2023-06-30,181.0,120.02
25791,288OEAK665,Pulse,paid monthly,7.99,2023-06-02,2023-06-30,29.0,7.99
25792,288POFZ696,RetroReel,paid annual,120.0,2023-02-21,2023-06-30,130.0,120.0
25793,288PUUH216,LimeLight,paid annual,80.02,2023-01-01,2023-06-30,181.0,80.02
25795,288PUUH216,RetroReel,discounted monthly,18.63,2023-01-01,2023-06-30,181.0,130.41
25798,288QWLO152,LimeLight,paid annual,80.0,2023-01-01,2023-04-20,110.0,80.0
25800,288RIAH385,LimeLight,paid monthly,19.99,2023-01-01,2023-06-30,181.0,139.92999999999998
25801,288RZTD535,ChillStream,paid annual,100.01,2023-01-01,2023-06-30,181.0,100.01
25802,288RZTD535,CineQuest,paid monthly,12.01,2023-01-01,2023-02-28,59.0,24.019999999999996
