,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,2023_REVENUE,LTVCluster,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value
1139,099NUUZ317,LimeLight,70,60.0,1,2,0,0,2,0.0,0,0,1,0
1140,099NVQF289,LimeLight,325,19.99,1,0,0,0,0,159.92,2,0,1,0
1141,099OQQR753,LimeLight,323,123.64,1,0,0,1,1,100.01,1,0,1,0
1142,099OXAC097,LimeLight,173,240.0,1,1,0,2,3,104.98,1,0,0,1
1143,099YEFF175,LimeLight,122,79.99,1,1,0,0,1,0.0,0,0,1,0
1144,099YUBZ593,LimeLight,225,160.0,1,1,0,1,2,0.0,0,0,1,0
1145,099YVEL268,LimeLight,7,60.010000000000005,1,2,0,0,2,0.0,0,0,1,0
1146,099ZFJT921,LimeLight,96,160.01,1,2,0,1,3,0.0,0,0,0,1
1147,100CPUI233,LimeLight,33,240.12,1,2,0,2,4,220.0,2,0,0,1
1148,100KODO183,LimeLight,299,200.0,1,0,0,2,2,160.06,2,0,1,0
1149,100LBDS538,LimeLight,82,300.15,1,2,0,3,5,80.01,1,1,0,0
1150,100ORMX709,LimeLight,176,84.12,1,1,0,0,1,140.07000000000002,1,0,1,0
1151,100PZFL714,LimeLight,295,200.0,2,0,1,2,3,0.0,0,0,0,1
1152,100QNCZ840,LimeLight,215,79.99,1,1,0,0,1,0.0,0,0,1,0
1153,100VTXD504,LimeLight,288,80.0,1,0,0,0,0,160.02,2,0,1,0
1154,100YYXG744,LimeLight,236,159.99,1,1,0,1,2,80.0,1,0,1,0
1155,101FGMU612,LimeLight,56,40.0,1,2,0,0,2,147.26999999999998,2,0,1,0
1156,101FUFL323,LimeLight,139,56.010000000000005,1,1,0,0,1,160.08,2,0,1,0
1157,101GLMO880,LimeLight,153,79.99,1,1,0,0,1,79.99,1,0,1,0
1158,101HLLP821,LimeLight,210,220.13,1,1,0,2,3,0.0,0,0,0,1
1159,101JKHU068,LimeLight,136,79.99,2,1,1,0,2,0.0,0,0,1,0
1160,101LAJR788,LimeLight,297,59.97,1,0,0,0,0,220.0,2,0,1,0
1161,101MXMV432,LimeLight,78,60.0,1,2,0,0,2,0.0,0,0,1,0
1162,101PTLG525,LimeLight,286,199.9,2,0,1,2,3,180.09,2,0,0,1
1163,101TBMS234,LimeLight,33,80.0,2,2,1,0,3,83.28,1,0,0,1
1164,101TCJH292,LimeLight,319,80.0,1,0,0,0,0,0.0,0,0,1,0
1165,101WPCK872,LimeLight,248,80.0,1,0,0,0,0,0.0,0,0,1,0
1166,101WUDZ922,LimeLight,142,80.04,1,1,0,0,1,80.01,1,0,1,0
1167,101YFPE390,LimeLight,333,239.88,1,0,0,2,2,190.89999999999998,2,0,1,0
1168,101ZTAP819,LimeLight,193,80.04,2,1,1,0,2,71.33,1,0,1,0
1169,102CHTR461,LimeLight,133,140.0,1,1,0,1,2,0.0,0,0,1,0
1170,102ESKY945,LimeLight,56,80.0,2,2,1,0,3,0.0,0,0,0,1
1171,102JTYB810,LimeLight,240,160.04000000000002,1,0,0,1,1,0.0,0,0,1,0
1172,102KLMT517,LimeLight,355,80.0,4,0,2,0,2,79.99,1,0,1,0
1173,102LGAQ412,LimeLight,286,39.96,1,0,0,0,0,79.99,1,0,1,0
1174,102OKHG442,LimeLight,84,62.88,1,2,0,0,2,0.0,0,0,1,0
1175,102QKYE587,LimeLight,163,179.97,1,1,0,2,3,0.0,0,0,0,1
1176,102QUVC532,LimeLight,248,180.0,1,0,0,2,2,0.0,0,0,1,0
1177,102UNAX812,LimeLight,136,80.0,1,1,0,0,1,80.01,1,0,1,0
1178,102YAPP480,LimeLight,173,25.71,1,1,0,0,1,80.01,1,0,1,0
1179,103CEVV659,LimeLight,194,220.0,1,1,0,2,3,0.0,0,0,0,1
1180,103EHKM186,LimeLight,196,140.14,1,1,0,1,2,0.0,0,0,1,0
1181,103GFPI478,LimeLight,241,80.0,1,0,0,0,0,0.0,0,0,1,0
1182,103HLSB561,LimeLight,5,76.66,1,2,0,0,2,160.0,2,0,1,0
1183,103NCDF088,LimeLight,55,80.01,1,2,0,0,2,0.0,0,0,1,0
1184,103NQJF308,LimeLight,313,33.59,1,0,0,0,0,80.02,1,0,1,0
1185,103OQOJ960,LimeLight,316,220.0,1,0,0,2,2,0.0,0,0,1,0
1186,103RTYR156,LimeLight,0,0.0,1,2,0,0,2,0.0,0,0,1,0
1187,103SEFR642,LimeLight,64,79.98,1,2,0,0,2,0.0,0,0,1,0
1188,103SGLR244,LimeLight,1,20.01,1,2,0,0,2,0.0,0,0,1,0
1189,103SSDQ800,LimeLight,156,80.0,1,1,0,0,1,0.0,0,0,1,0
1190,103THQD244,LimeLight,172,119.94,1,1,0,1,2,140.0,1,0,1,0
1191,103VIEQ219,LimeLight,360,80.01,1,0,0,0,0,140.04000000000002,1,0,1,0
1192,103VTQI958,LimeLight,63,180.0,1,2,0,2,4,0.0,0,0,0,1
1193,103VVXM119,LimeLight,61,60.0,1,2,0,0,2,0.0,0,0,1,0
1194,104CROI977,LimeLight,226,160.08,1,1,0,1,2,61.53,1,0,1,0
1195,104CUBY119,LimeLight,104,160.0,1,2,0,1,3,0.0,0,0,0,1
1196,104HRFY999,LimeLight,19,132.52,1,2,0,1,3,80.01,1,0,0,1
1197,104JCSZ580,LimeLight,64,60.0,1,2,0,0,2,0.0,0,0,1,0
1198,104NJVL009,LimeLight,162,220.05,1,1,0,2,3,0.0,0,0,0,1
1199,104QFLR104,LimeLight,31,80.01,1,2,0,0,2,0.0,0,0,1,0
1200,104SAVL927,LimeLight,301,80.0,3,0,2,0,2,0.0,0,0,1,0
1201,104SBCZ494,LimeLight,68,200.0,2,2,1,2,5,0.0,0,1,0,0
1202,104STDE538,LimeLight,364,42.73,1,0,0,0,0,80.0,1,0,1,0
1203,104WSPH334,LimeLight,160,79.99,1,1,0,0,1,0.0,0,0,1,0
1204,104YMCC654,LimeLight,37,119.96,1,2,0,1,3,0.0,0,0,0,1
1205,105ATNV826,LimeLight,215,80.0,2,1,1,0,2,0.0,0,0,1,0
1206,105DHJZ552,LimeLight,178,179.88,1,1,0,2,3,0.0,0,0,0,1
1207,105ENMC387,LimeLight,65,80.01,1,2,0,0,2,0.0,0,0,1,0
1208,105EWPV919,LimeLight,297,60.03,2,0,1,0,1,0.0,0,0,1,0
1209,105NYLG604,LimeLight,10,156.44,1,2,0,1,3,239.88,2,0,0,1
1210,105OVZE742,LimeLight,9,16.08,1,2,0,0,2,180.0,2,0,1,0
1211,105QVZJ733,LimeLight,93,110.18,1,2,0,1,3,180.09,2,0,0,1
1212,105VTCF870,LimeLight,252,180.0,1,0,0,2,2,0.0,0,0,1,0
1213,105VUKU626,LimeLight,288,60.03,2,0,1,0,1,79.99,1,0,1,0
1214,105WCPL733,LimeLight,193,139.86,1,1,0,1,2,139.86,1,0,1,0
1215,105XNFV532,LimeLight,96,133.68,2,2,1,1,4,0.0,0,0,0,1
1216,105XZEF752,LimeLight,340,240.0,1,0,0,2,2,120.06,1,0,1,0
1217,105YNGF180,LimeLight,155,120.06,1,1,0,1,2,180.0,2,0,1,0
1218,105YTGV502,LimeLight,97,142.44,3,2,2,1,5,0.0,0,1,0,0
1219,106AFLM697,LimeLight,87,160.0,1,2,0,1,3,232.95,2,0,0,1
1220,106ALTR366,LimeLight,149,160.02,1,1,0,1,2,0.0,0,0,1,0
1221,106AMKH119,LimeLight,352,79.99,2,0,1,0,1,0.0,0,0,1,0
1222,106ERZA215,LimeLight,305,219.78,1,0,0,2,2,0.0,0,0,1,0
1223,106GUNS844,LimeLight,255,79.96,2,0,1,0,1,86.28,1,0,1,0
1224,106KGVB858,LimeLight,136,99.95,1,1,0,1,2,0.0,0,0,1,0
1225,106NIWJ443,LimeLight,33,102.22,2,2,1,1,4,0.0,0,0,0,1
1226,106PNBJ935,LimeLight,359,79.98,1,0,0,0,0,0.0,0,0,1,0
1227,106PSJI765,LimeLight,214,32.52,1,1,0,0,1,80.0,1,0,1,0
1228,106QIOG379,LimeLight,183,80.0,2,1,1,0,2,0.0,0,0,1,0
1229,106RNTB887,LimeLight,320,80.0,2,0,1,0,1,0.0,0,0,1,0
1230,106SRFZ817,LimeLight,165,80.01,1,1,0,0,1,0.0,0,0,1,0
1231,106UGRS035,LimeLight,297,199.9,1,0,0,2,2,0.0,0,0,1,0
1232,106UZYK940,LimeLight,79,160.0,1,2,0,1,3,0.0,0,0,0,1
1233,106WPES754,LimeLight,295,60.06,2,0,1,0,1,166.29999999999998,2,0,1,0
1234,106WUFS899,LimeLight,142,99.95,2,1,1,1,3,159.92,2,0,0,1
1235,107BSKT458,LimeLight,7,160.01,1,2,0,1,3,0.0,0,0,0,1
1236,107CXOX100,LimeLight,248,179.91,1,0,0,2,2,0.0,0,0,1,0
1237,107DHUJ064,LimeLight,103,79.96,3,2,2,0,4,0.0,0,0,0,1
1238,107GDTW691,LimeLight,26,239.53,1,2,0,2,4,60.0,1,0,0,1
1239,107GMOS618,LimeLight,241,179.91,1,0,0,2,2,159.99,2,0,1,0
1240,107MLLT695,LimeLight,74,80.0,1,2,0,0,2,0.0,0,0,1,0
1241,107MXRR853,LimeLight,29,319.92999999999995,1,2,0,3,5,0.0,0,1,0,0
1242,107MZCS303,LimeLight,22,7.87,2,2,1,0,3,0.0,0,0,0,1
1243,107NCMW023,LimeLight,342,239.76,1,0,0,2,2,0.0,0,0,1,0
1244,107NHCQ065,LimeLight,92,80.08,1,2,0,0,2,0.0,0,0,1,0
1245,107QSQY058,LimeLight,30,20.0,1,2,0,0,2,200.01,2,0,1,0
1246,107VRBW385,LimeLight,147,80.0,3,1,2,0,3,76.59,1,0,0,1
1247,108AGBO622,LimeLight,120,42.16,1,1,0,0,1,200.10000000000002,2,0,1,0
1248,108AHIL695,LimeLight,55,120.03,1,2,0,1,3,0.0,0,0,0,1
1249,108BFXQ364,LimeLight,167,80.0,1,1,0,0,1,79.98,1,0,1,0
1250,108HYWH772,LimeLight,90,60.03,1,2,0,0,2,100.0,1,0,1,0
1251,108IFLC760,LimeLight,226,200.0,1,1,0,2,3,168.61,2,0,0,1
1252,108LALN168,LimeLight,237,34.2,1,1,0,0,1,127.04,1,0,1,0
1253,108LJGD928,LimeLight,178,80.04,1,1,0,0,1,40.0,0,0,1,0
1254,108OWMA332,LimeLight,94,139.92000000000002,1,2,0,1,3,0.0,0,0,0,1
1255,108OYPE646,LimeLight,200,79.99,1,1,0,0,1,0.0,0,0,1,0
1256,108PPIR662,LimeLight,56,220.0,1,2,0,2,4,240.0,2,0,0,1
1257,108QZAI390,LimeLight,314,80.01,1,0,0,0,0,0.0,0,0,1,0
1258,108THJR604,LimeLight,332,61.21,1,0,0,0,0,79.99,1,0,1,0
1259,108UMRK609,LimeLight,19,99.99,1,2,0,1,3,239.88,2,0,0,1
1260,109AHFK888,LimeLight,364,79.99,1,0,0,0,0,0.0,0,0,1,0
1261,109BCNT425,LimeLight,118,160.01,1,1,0,1,2,0.0,0,0,1,0
1262,109CSFT424,LimeLight,46,72.96,1,2,0,0,2,80.01,1,0,1,0
1263,109EEMG207,LimeLight,196,39.99,1,1,0,0,1,80.0,1,0,1,0
1264,109FGDQ359,LimeLight,193,80.0,1,1,0,0,1,80.0,1,0,1,0
1265,109FTNU320,LimeLight,10,20.0,2,2,1,0,3,0.0,0,0,0,1
1266,109GQHV309,LimeLight,204,76.3,1,1,0,0,1,60.06,1,0,1,0
1267,109ISMV519,LimeLight,19,220.1,1,2,0,2,4,0.0,0,0,0,1
1268,109JGBU650,LimeLight,361,259.87,1,0,0,2,2,0.0,0,0,1,0
1269,109MPTA727,LimeLight,303,20.01,1,0,0,0,0,100.05000000000001,1,0,1,0
1270,109OWIB765,LimeLight,180,120.06,1,1,0,1,2,79.96,1,0,1,0
1271,109PMKR945,LimeLight,258,80.0,1,0,0,0,0,60.0,1,0,1,0
1272,109VZYQ296,LimeLight,22,80.0,1,2,0,0,2,100.0,1,0,1,0
1273,109XURK276,LimeLight,165,120.06,1,1,0,1,2,160.0,2,0,1,0
1274,110AIXO820,LimeLight,322,219.89,1,0,0,2,2,137.02,1,0,1,0
1275,110BLBW079,LimeLight,243,69.66,2,0,1,0,1,0.0,0,0,1,0
1276,110DVZQ047,LimeLight,62,59.97,1,2,0,0,2,0.0,0,0,1,0
1277,110DXWA183,LimeLight,91,79.97,1,2,0,0,2,0.0,0,0,1,0
1278,110EMER433,LimeLight,148,99.95,1,1,0,1,2,200.10000000000002,2,0,1,0
1279,110HRSX027,LimeLight,171,180.39,1,1,0,2,3,80.0,1,0,0,1
1280,110JVBE261,LimeLight,78,80.01,1,2,0,0,2,0.0,0,0,1,0
1281,110LVYV325,LimeLight,244,160.0,2,0,1,1,2,0.0,0,0,1,0
1282,110NSWT808,LimeLight,196,59.94,1,1,0,0,1,120.0,1,0,1,0
1283,110NUVF780,LimeLight,145,121.6,1,1,0,1,2,80.04,1,0,1,0
1284,110OUYD339,LimeLight,261,80.0,1,0,0,0,0,240.0,2,0,1,0
1285,110PSPW266,LimeLight,301,220.11,2,0,1,2,3,180.18,2,0,0,1
1286,110RHXO216,LimeLight,154,139.86,2,1,1,1,3,139.86,1,0,0,1
1287,110SWLB308,LimeLight,36,117.48,1,2,0,1,3,40.04,0,0,0,1
1288,110XVEL957,LimeLight,67,80.05,1,2,0,0,2,0.0,0,0,1,0
1289,110ZCED916,LimeLight,285,40.0,1,0,0,0,0,100.0,1,0,1,0
1290,111GWIQ946,LimeLight,337,20.0,3,0,2,0,2,140.14,1,0,1,0
1291,111GZUF550,LimeLight,130,100.0,1,1,0,1,2,99.9,1,0,1,0
1292,111OFCK456,LimeLight,181,79.99,2,1,1,0,2,180.04000000000002,2,0,1,0
1293,111QXVV594,LimeLight,137,144.2,1,1,0,1,2,0.0,0,0,1,0
1294,111SLCW497,LimeLight,28,220.11,2,2,1,2,5,0.0,0,1,0,0
1295,111SVZC939,LimeLight,198,80.01,1,1,0,0,1,0.0,0,0,1,0
1296,111XQRY093,LimeLight,272,200.1,1,0,0,2,2,140.0,1,0,1,0
1297,111ZCTB854,LimeLight,324,79.99,1,0,0,0,0,64.96,1,0,1,0
1298,112AOXY549,LimeLight,238,159.84,1,0,0,1,1,0.0,0,0,1,0
1299,112BIKP336,LimeLight,62,140.0,1,2,0,1,3,0.0,0,0,0,1
1300,112FYHQ688,LimeLight,248,260.08,1,0,0,2,2,0.0,0,0,1,0
1301,112GOTI727,LimeLight,323,80.01,1,0,0,0,0,0.0,0,0,1,0
1302,112GWWG782,LimeLight,5,49.21,1,2,0,0,2,0.0,0,0,1,0
1303,112NZTJ526,LimeLight,125,100.0,1,1,0,1,2,0.0,0,0,1,0
1304,112QXRL195,LimeLight,201,120.0,2,1,1,1,3,0.0,0,0,0,1
1305,112SVWM624,LimeLight,75,59.97,1,2,0,0,2,160.08,2,0,1,0
1306,112UQXV792,LimeLight,271,25.35,1,0,0,0,0,80.0,1,0,1,0
1307,112YZBS164,LimeLight,16,219.88,1,2,0,2,4,131.18,1,0,0,1
1308,112ZQTC916,LimeLight,185,80.0,1,1,0,0,1,80.01,1,0,1,0
1309,113FBWN035,LimeLight,132,139.92999999999998,1,1,0,1,2,60.03,1,0,1,0
1310,113IFPY954,LimeLight,221,40.0,1,1,0,0,1,61.559999999999995,1,0,1,0
1311,113IIJJ043,LimeLight,134,159.92000000000002,2,1,1,1,3,120.02000000000001,1,0,0,1
1312,113OVGV827,LimeLight,28,80.0,3,2,2,0,4,100.1,1,0,0,1
1313,113SYFG760,LimeLight,127,100.0,2,1,1,1,3,0.0,0,0,0,1
1314,113WNIM052,LimeLight,210,140.07000000000002,1,1,0,1,2,159.92,2,0,1,0
1315,113WVDY661,LimeLight,48,290.83000000000004,1,2,0,3,5,60.0,1,1,0,0
1316,113YCTP859,LimeLight,239,159.92,3,0,2,1,3,0.0,0,0,0,1
1317,113YPSA029,LimeLight,193,80.0,1,1,0,0,1,0.0,0,0,1,0
1318,114DEVQ413,LimeLight,89,159.99,1,2,0,1,3,80.01,1,0,0,1
1319,114FMMU944,LimeLight,362,260.0,2,0,1,2,3,200.0,2,0,0,1
1320,114GBEU919,LimeLight,341,240.12,1,0,0,2,2,220.13,2,0,1,0
1321,114IYRW349,LimeLight,210,39.98,2,1,1,0,2,0.0,0,0,1,0
1322,114JASU652,LimeLight,143,75.13,1,1,0,0,1,80.0,1,0,1,0
1323,114PPOT411,LimeLight,53,59.94,1,2,0,0,2,219.89,2,0,1,0
1324,114RWUH895,LimeLight,8,80.02,1,2,0,0,2,239.88,2,0,1,0
1325,114SIIK157,LimeLight,109,140.03,1,2,0,1,3,0.0,0,0,0,1
1326,114XDTO992,LimeLight,25,11.48,3,2,2,0,4,39.98,0,0,0,1
1327,115CCEY682,LimeLight,135,160.0,2,1,1,1,3,179.91,2,0,0,1
1328,115CKBY791,LimeLight,177,79.96,1,1,0,0,1,200.0,2,0,1,0
1329,115DKBV510,LimeLight,170,140.07000000000002,2,1,1,1,3,80.01,1,0,0,1
1330,115IQTA645,LimeLight,165,41.81,1,1,0,0,1,140.05,1,0,1,0
1331,115ITBT449,LimeLight,310,92.18,1,0,0,1,1,80.0,1,0,1,0
1332,115KYVM901,LimeLight,138,139.86,1,1,0,1,2,40.0,0,0,1,0
1333,115LBGM215,LimeLight,75,200.0,2,2,1,2,5,37.8,0,1,0,0
1334,115OPLQ005,LimeLight,60,80.0,1,2,0,0,2,0.0,0,0,1,0
1335,115PHXK544,LimeLight,118,85.36,1,1,0,0,1,179.91,2,0,1,0
1336,115QCKH439,LimeLight,89,39.98,1,2,0,0,2,20.0,0,0,1,0
1337,115RQVI859,LimeLight,51,199.94,1,2,0,2,4,240.0,2,0,0,1
1338,115TKJE150,LimeLight,228,220.0,1,1,0,2,3,0.0,0,0,0,1
1339,115VVBW981,LimeLight,315,220.0,1,0,0,2,2,199.89999999999998,2,0,1,0
1340,115WWPJ024,LimeLight,189,79.98,1,1,0,0,1,0.0,0,0,1,0
1341,115YMTM816,LimeLight,262,180.0,1,0,0,2,2,180.09,2,0,1,0
1342,116BDCW177,LimeLight,221,98.56,1,1,0,1,2,100.00999999999999,1,0,1,0
1343,116HRYG739,LimeLight,318,220.0,1,0,0,2,2,157.48000000000002,2,0,1,0
1344,116IUYW951,LimeLight,166,139.92999999999998,2,1,1,1,3,0.0,0,0,0,1
1345,116JHTF924,LimeLight,6,20.01,3,2,2,0,4,0.0,0,0,0,1
1346,116KLZX918,LimeLight,68,139.97,2,2,1,1,4,140.13,1,0,0,1
1347,116LCET697,LimeLight,53,108.45,1,2,0,1,3,140.0,1,0,0,1
1348,116XVOP048,LimeLight,269,179.82,1,0,0,2,2,112.06,1,0,1,0
1349,116YMNE116,LimeLight,242,79.96,1,0,0,0,0,80.01,1,0,1,0
1350,117LKGC608,LimeLight,96,80.01,1,2,0,0,2,0.0,0,0,1,0
1351,117LLTK033,LimeLight,117,180.09,2,1,1,2,4,0.0,0,0,0,1
1352,117OXEQ443,LimeLight,241,180.0,1,0,0,2,2,0.0,0,0,1,0
1353,117PYCA668,LimeLight,250,80.0,2,0,1,0,1,0.0,0,0,1,0
1354,117SEUC219,LimeLight,39,180.09,1,2,0,2,4,0.0,0,0,0,1
1355,117YWWY439,LimeLight,309,79.99,2,0,1,0,1,155.78,2,0,1,0
1356,117ZGXI751,LimeLight,267,159.99,1,0,0,1,1,0.0,0,0,1,0
1357,117ZNVT487,LimeLight,87,80.0,1,2,0,0,2,0.0,0,0,1,0
1358,118JMYC282,LimeLight,21,105.7,1,2,0,1,3,100.05000000000001,1,0,0,1
1359,118KXGR581,LimeLight,249,108.9,1,0,0,1,1,59.97,1,0,1,0
1360,118OGPZ857,LimeLight,104,80.0,1,2,0,0,2,80.04,1,0,1,0
1361,118OPZD948,LimeLight,259,60.03,1,0,0,0,0,20.0,0,0,1,0
1362,118SNKY636,LimeLight,121,99.9,2,1,1,1,3,0.0,0,0,0,1
1363,118XTNI934,LimeLight,293,100.01,1,0,0,1,1,0.0,0,0,1,0
1364,118YCZL749,LimeLight,0,0.0,1,2,0,0,2,0.0,0,0,1,0
1365,119EAHD931,LimeLight,355,80.0,1,0,0,0,0,0.0,0,0,1,0
1366,119GCRJ703,LimeLight,131,80.0,1,1,0,0,1,0.0,0,0,1,0
1367,119IGGC859,LimeLight,14,79.97,1,2,0,0,2,69.14,1,0,1,0
1368,119IHHB430,LimeLight,253,32.25,2,0,1,0,1,108.35999999999999,1,0,1,0
1369,119KQWA151,LimeLight,208,139.92999999999998,1,1,0,1,2,80.0,1,0,1,0
1370,119LAPW927,LimeLight,110,80.0,1,2,0,0,2,0.0,0,0,1,0
1371,119LIWB448,LimeLight,57,200.0,2,2,1,2,5,220.11,2,1,0,0
1372,119MYUL998,LimeLight,9,80.04,2,2,1,0,3,0.0,0,0,0,1
1373,119PIYQ847,LimeLight,130,157.82,1,1,0,1,2,154.64,2,0,1,0
1374,119PLXG205,LimeLight,104,80.08,1,2,0,0,2,0.0,0,0,1,0
1375,119RPYY016,LimeLight,49,220.0,1,2,0,2,4,120.0,1,0,0,1
1376,119SXMM364,LimeLight,251,80.0,1,0,0,0,0,0.0,0,0,1,0
1377,119UFAR809,LimeLight,287,59.97,1,0,0,0,0,80.01,1,0,1,0
1378,119UTAF039,LimeLight,18,240.0,1,2,0,2,4,40.0,0,0,0,1
1379,119ZMFY530,LimeLight,202,79.99,1,1,0,0,1,0.0,0,0,1,0
1380,120AFJO129,LimeLight,214,24.32,1,1,0,0,1,240.0,2,0,1,0
1381,120AOUQ467,LimeLight,125,199.95,3,1,2,2,5,0.0,0,1,0,0
1382,120BFFB454,LimeLight,200,140.0,1,1,0,1,2,180.18,2,0,1,0
1383,120GOOJ722,LimeLight,292,60.06,3,0,2,0,2,0.0,0,0,1,0
1384,120IULY278,LimeLight,327,79.98,1,0,0,0,0,80.01,1,0,1,0
1385,120KRAZ308,LimeLight,31,40.02,1,2,0,0,2,179.91,2,0,1,0
1386,120MQHH840,LimeLight,103,239.24,1,2,0,2,4,0.0,0,0,0,1
1387,120OMJW972,LimeLight,261,80.0,1,0,0,0,0,143.75,1,0,1,0
1388,120QISK661,LimeLight,96,80.0,1,2,0,0,2,100.03,1,0,1,0
1389,120SXTT095,LimeLight,181,59.35,1,1,0,0,1,100.1,1,0,1,0
1390,120VIFX939,LimeLight,319,220.0,1,0,0,2,2,0.0,0,0,1,0
1391,120ZNFN844,LimeLight,41,80.04,1,2,0,0,2,0.0,0,0,1,0
1392,121ELFS958,LimeLight,223,160.08,1,1,0,1,2,159.99,2,0,1,0
1393,121GSVQ889,LimeLight,117,80.0,1,1,0,0,1,0.0,0,0,1,0
1394,121HKSB364,LimeLight,48,28.9,1,2,0,0,2,120.0,1,0,1,0
1395,121JKVC953,LimeLight,305,80.0,2,0,1,0,1,80.01,1,0,1,0
1396,121MBGB487,LimeLight,185,139.86,2,1,1,1,3,220.0,2,0,0,1
1397,121MQIS118,LimeLight,150,179.99,1,1,0,2,3,0.0,0,0,0,1
1398,121OSZU699,LimeLight,241,80.01,1,0,0,0,0,80.01,1,0,1,0
1399,121QMZB335,LimeLight,98,80.04,1,2,0,0,2,180.0,2,0,1,0
1400,121QNNF244,LimeLight,2,79.99,4,2,2,0,4,0.0,0,0,0,1
1401,121RKTG590,LimeLight,289,279.99,1,0,0,3,3,100.0,1,0,0,1
1402,121TWVL009,LimeLight,34,60.0,1,2,0,0,2,220.0,2,0,1,0
1403,121VRGN712,LimeLight,21,119.72,1,2,0,1,3,80.04,1,0,0,1
1404,121VZEK993,LimeLight,28,80.0,1,2,0,0,2,0.0,0,0,1,0
1405,122AVPE045,LimeLight,116,111.56,1,1,0,1,2,156.2,2,0,1,0
1406,122EDMJ977,LimeLight,272,80.0,1,0,0,0,0,0.0,0,0,1,0
1407,122MIXL271,LimeLight,120,79.96,1,1,0,0,1,240.0,2,0,1,0
1408,122NSHL737,LimeLight,239,220.11,2,0,1,2,3,0.0,0,0,0,1
1409,122QFUW434,LimeLight,232,80.01,1,1,0,0,1,0.0,0,0,1,0
1410,122QYDS950,LimeLight,304,59.16,1,0,0,0,0,80.02,1,0,1,0
1411,122QZCI924,LimeLight,159,80.01,1,1,0,0,1,0.0,0,0,1,0
1412,122RJKW534,LimeLight,79,180.0,1,2,0,2,4,0.0,0,0,0,1
1413,122RQVD996,LimeLight,97,38.9,1,2,0,0,2,80.01,1,0,1,0
1414,122WERV295,LimeLight,228,94.56,1,1,0,1,2,180.0,2,0,1,0
1415,122ZBWQ166,LimeLight,19,79.99,1,2,0,0,2,0.0,0,0,1,0
1416,123EDMP545,LimeLight,168,120.06,1,1,0,1,2,0.0,0,0,1,0
1417,123MMHP654,LimeLight,304,220.11,1,0,0,2,2,0.0,0,0,1,0
1418,123MPGK140,LimeLight,342,20.0,2,0,1,0,1,0.0,0,0,1,0
1419,123QJQQ605,LimeLight,177,120.0,2,1,1,1,3,0.0,0,0,0,1
1420,123SFFQ645,LimeLight,309,219.89,1,0,0,2,2,0.0,0,0,1,0
1421,123TCVQ376,LimeLight,93,159.92000000000002,1,2,0,1,3,0.0,0,0,0,1
1422,123TGLY913,LimeLight,208,80.01,1,1,0,0,1,79.99,1,0,1,0
1423,123YNJF091,LimeLight,336,80.0,1,0,0,0,0,120.0,1,0,1,0
1424,124AYYZ346,LimeLight,23,19.99,1,2,0,0,2,180.0,2,0,1,0
1425,124EYUV640,LimeLight,130,99.95,1,1,0,1,2,0.0,0,0,1,0
1426,124NSLZ271,LimeLight,74,80.01,1,2,0,0,2,0.0,0,0,1,0
1427,124QSAU309,LimeLight,85,159.88000000000002,1,2,0,1,3,60.0,1,0,0,1
1428,124UCMP957,LimeLight,121,19.98,1,1,0,0,1,160.08,2,0,1,0
1429,124UYWB428,LimeLight,328,199.54,1,0,0,2,2,140.04000000000002,1,0,1,0
1430,124VMAF911,LimeLight,130,139.92999999999998,1,1,0,1,2,123.58,1,0,1,0
1431,124XTNM380,LimeLight,289,80.0,1,0,0,0,0,0.0,0,0,1,0
1432,125FZJZ349,LimeLight,30,179.91,1,2,0,2,4,0.0,0,0,0,1
1433,125GTSI408,LimeLight,280,199.9,1,0,0,2,2,0.0,0,0,1,0
1434,125HNGU110,LimeLight,49,220.0,1,2,0,2,4,20.0,0,0,0,1
1435,125IAGG563,LimeLight,68,60.0,1,2,0,0,2,240.06,2,0,1,0
1436,125JHWW967,LimeLight,212,160.16,1,1,0,1,2,0.0,0,0,1,0
1437,125KXWP203,LimeLight,52,79.99,1,2,0,0,2,139.92999999999998,1,0,1,0
1438,125LNDH922,LimeLight,34,40.0,1,2,0,0,2,240.01,2,0,1,0
1439,125LTDP308,LimeLight,347,80.01,1,0,0,0,0,0.0,0,0,1,0
1440,125MEHE767,LimeLight,149,79.99,1,1,0,0,1,79.99,1,0,1,0
1441,125PMMF024,LimeLight,277,199.9,3,0,2,2,4,0.0,0,0,0,1
1442,125QKUV113,LimeLight,297,59.97,2,0,1,0,1,0.0,0,0,1,0
1443,125SSMG438,LimeLight,42,180.21,1,2,0,2,4,0.0,0,0,0,1
1444,125VYPY433,LimeLight,44,160.01,1,2,0,1,3,0.0,0,0,0,1
1445,125YSXV116,LimeLight,123,240.0,1,1,0,2,3,240.0,2,0,0,1
1446,126FCCK933,LimeLight,120,79.99,1,1,0,0,1,237.37,2,0,1,0
1447,126GTST582,LimeLight,226,79.98,1,1,0,0,1,148.2,2,0,1,0
1448,126RIAW070,LimeLight,227,160.0,2,1,1,1,3,0.0,0,0,0,1
1449,126RYHQ571,LimeLight,363,260.26,3,0,2,2,4,0.0,0,0,0,1
