,ID,BRAND,RECENCY,REVENUE,SUB,DATE,FREQUENCY,RecencyCluster,FrequencyCluster,OverallScore,RevenueCluster,Segment
9275,212YBXD552,Pulse,0,80.3828323699422,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9276,212YPIO511,RetroReel,0,178.40153424657538,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9277,212ZBKB109,RetroReel,0,49.87012987012987,"['paid annual', 'paid monthly']",2023-06-30,1,2,0,3,1,Mid-Value
9278,213AFXF029,Pulse,0,11.931733333333334,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
9279,213ARMC839,CineQuest,0,136.97297297297297,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9280,213BHUF065,ChillStream,23,234.41,['paid annual'],2023-06-07,1,2,0,7,5,High-Value
9281,213CDCM900,Pulse,86,39.98,['paid monthly'],2023-04-05,1,1,0,2,1,Low-Value
9282,213CSMJ011,Pulse,0,27.768,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
9283,213CWKZ487,RetroReel,0,59.49693150684932,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
9284,213DBYA814,CineQuest,0,27.413827893175075,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9285,213EZIN083,ChillStream,0,142.29563451776653,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,5,3,High-Value
9286,213GPRS033,CineQuest,0,6.956521739130435,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9287,213HUPT825,CineQuest,0,71.40821917808219,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9288,213IFJU700,CineQuest,0,29.753424657534246,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9289,213IUSR130,RetroReel,0,59.50684931506849,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
9290,213IWGZ399,ChillStream,152,107.18999999999996,['paid monthly'],2023-01-29,1,0,0,3,3,Mid-Value
9291,213JBJC821,CineQuest,0,71.40821917808219,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9292,213JXAK840,RetroReel,0,98.9010989010989,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9293,213KEUC563,CineQuest,0,29.39816091954023,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
9294,213KIOU975,RetroReel,8,354.24,['paid monthly'],2023-06-22,1,2,0,7,5,High-Value
9295,213KPTD462,Pulse,0,69.48191489361703,"['paid annual', 'paid annual']",2023-06-30,1,2,0,4,2,Mid-Value
9296,213LSPD118,LimeLight,0,128.93150684931507,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9297,213MJMY104,CineQuest,0,109.8095260663507,['trial monthly'],2023-06-30,2,2,1,6,3,High-Value
9298,213MJMY104,LimeLight,0,119.07320547945208,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
9299,213MYTI594,LimeLight,28,40.02,['paid monthly'],2023-06-02,1,2,0,3,1,Mid-Value
9300,213NPOA969,LimeLight,0,118.95419178082192,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9301,213OFSS729,CineQuest,0,11.8141847826087,['paid annual'],2023-06-30,2,2,1,3,0,Mid-Value
9302,213OFSS729,Pulse,0,47.664986301369865,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
9303,213OIPO107,Pulse,0,47.6054794520548,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
9304,213OPXD338,Pulse,180,0.0,['paid monthly'],2023-01-01,1,0,0,0,0,Low-Value
9305,213OVDF369,CineQuest,0,210.66625,"['discounted monthly', 'paid monthly']",2023-06-30,2,2,1,7,4,High-Value
9306,213OVDF369,Pulse,0,47.54597260273973,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
9307,213OWNU341,RetroReel,0,178.6779605263158,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9308,213PTDP274,LimeLight,0,39.67123287671233,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9309,213PWPK962,ChillStream,0,148.76712328767124,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9310,213RZHM431,ChillStream,0,47.41379310344828,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9311,213TZXF158,CineQuest,0,33.44671698113208,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
9312,213UYFN828,Pulse,0,24.794520547945208,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9313,213WOEO003,ChillStream,0,92.27827586206898,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9314,213XCBN568,RetroReel,0,142.45341614906832,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9315,213YNVZ051,LimeLight,0,39.66627397260274,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9316,213YSGI419,RetroReel,0,181.7573221757322,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9317,213YZLX284,Pulse,72,24.03,['paid monthly'],2023-04-19,1,1,0,1,0,Low-Value
9318,213ZCJJ875,Pulse,0,6.966507177033493,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
9319,213ZGMA405,CineQuest,0,72.1994459833795,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9320,213ZNGE532,ChillStream,0,253.45792,['paid monthly'],2023-06-30,3,2,2,9,5,High-Value
9321,213ZNGE532,CineQuest,57,151.94,['paid monthly'],2023-05-04,3,1,2,7,4,High-Value
9322,213ZNGE532,Pulse,171,0.0,['paid monthly'],2023-01-10,3,0,2,2,0,Low-Value
9323,214CWLL920,LimeLight,0,119.013698630137,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9324,214DQSE818,RetroReel,0,178.46104109589038,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9325,214EAMK439,CineQuest,0,71.52723287671233,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9326,214EYAW537,LimeLight,0,40.06973799126638,"['trial monthly', 'paid monthly']",2023-06-30,1,2,0,3,1,Mid-Value
9327,214FFFI305,RetroReel,0,163.9832142857143,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9328,214FMKM559,Pulse,0,62.27119205298014,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9329,214FOFY532,ChillStream,28,25.0,['paid monthly'],2023-06-02,1,2,0,2,0,Low-Value
9330,214GWSE230,ChillStream,0,140.54624649859946,['paid annual'],2023-06-30,1,2,0,5,3,High-Value
9331,214HFGA953,LimeLight,0,34.317596566523605,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
9332,214HGEF802,RetroReel,0,224.41802816901404,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9333,214IFFB975,Pulse,0,19.665000000000003,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
9334,214JHEY437,CineQuest,0,77.29443835616439,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9335,214KKFO971,CineQuest,0,48.82758620689655,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
9336,214LBER001,LimeLight,4,120.12,['paid monthly'],2023-06-26,1,2,0,5,3,High-Value
9337,214LQDR828,CineQuest,0,58.39682795698925,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9338,214LWDJ051,LimeLight,0,39.66627397260274,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9339,214NTAE848,ChillStream,139,75.01999999999998,['paid monthly'],2023-02-11,1,0,0,2,2,Low-Value
9340,214NWOX497,Pulse,0,47.6054794520548,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
9341,214ODRY563,LimeLight,0,24.444444444444446,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
9342,214PBMB869,RetroReel,0,162.84569999999997,['expired monthly'],2023-06-30,1,2,0,6,4,High-Value
9343,214QIFL913,CineQuest,69,47.96000000000001,['paid monthly'],2023-04-22,1,1,0,2,1,Low-Value
9344,214QTYL511,CineQuest,0,29.753424657534246,['paid annual'],2023-06-30,2,2,1,3,0,Mid-Value
9345,214QTYL511,Pulse,0,82.55048000000001,['paid monthly'],2023-06-30,2,2,1,5,2,High-Value
9346,214QVCC599,RetroReel,0,41.28783561643836,['trial annual'],2023-06-30,1,2,0,3,1,Mid-Value
9347,214RNKO630,Pulse,0,8.482274881516588,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
9348,214RQMG361,LimeLight,0,112.00932944606414,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9349,214SESP905,CineQuest,0,2.7684615384615388,['paid monthly'],2023-06-30,2,2,1,3,0,Mid-Value
9350,214SESP905,LimeLight,0,118.95419178082192,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
9351,214SEVL034,ChillStream,0,49.589041095890416,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9352,214STNZ925,ChillStream,18,199.97,['paid monthly'],2023-06-12,1,2,0,6,4,High-Value
9353,214TJLW238,CineQuest,0,71.52723287671233,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9354,214TKMS748,Pulse,0,83.25999999999999,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9355,214UPLC016,LimeLight,0,9.615384615384617,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9356,214WOVY878,CineQuest,0,71.40821917808219,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9357,214WXSS291,LimeLight,0,119.013698630137,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9358,214XEEX781,Pulse,156,0.0,['paid monthly'],2023-01-25,1,0,0,0,0,Low-Value
9359,214XIXF152,ChillStream,0,148.76712328767124,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9360,214YLPS429,Pulse,57,56.10999999999999,['paid monthly'],2023-05-04,1,1,0,2,1,Low-Value
9361,214YOMF627,ChillStream,0,148.82663013698632,['paid monthly'],2023-06-30,2,2,1,7,4,High-Value
9362,214YOMF627,Pulse,0,24.799479452054797,['paid annual'],2023-06-30,2,2,1,3,0,Mid-Value
9363,214ZLWS193,ChillStream,0,153.82364077669905,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9364,215AOVE897,RetroReel,17,179.94,['paid monthly'],2023-06-13,1,2,0,6,4,High-Value
9365,215BLNI670,ChillStream,0,108.95445544554455,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9366,215CELK711,ChillStream,0,81.80147058823529,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9367,215CIUB481,CineQuest,0,29.58448753462604,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9368,215CZRS990,Pulse,0,47.6054794520548,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
9369,215DKWE048,ChillStream,0,240.39772946859904,['paid monthly'],2023-06-30,2,2,1,8,5,High-Value
9370,215DKWE048,Pulse,0,47.54597260273973,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
9371,215EUUN356,CineQuest,0,31.29682997118156,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9372,215EXNV674,RetroReel,0,178.58005479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9373,215GRVV332,RetroReel,0,59.5018904109589,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
9374,215HOOX571,ChillStream,152,24.99000000000001,['paid monthly'],2023-01-29,1,0,0,0,0,Low-Value
9375,215IFKG363,Pulse,0,24.794520547945208,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9376,215IWUL307,RetroReel,0,178.58005479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9377,215KLWJ805,Pulse,0,24.794520547945208,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9378,215KXSP186,Pulse,0,47.6054794520548,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
9379,215MEST936,LimeLight,0,184.2843272727273,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9380,215NCWG213,Pulse,0,15.209125475285171,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9381,215NFJZ732,LimeLight,0,119.013698630137,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9382,215OZZQ684,CineQuest,0,71.34871232876712,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9383,215PUJY668,CineQuest,26,179.94,"['paid monthly', 'paid monthly']",2023-06-04,1,2,0,6,4,High-Value
9384,215REVF892,ChillStream,0,49.58408219178082,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9385,215RNFA632,LimeLight,0,37.92629310344827,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9386,215RPUW621,ChillStream,0,4.549263157894736,['discounted monthly'],2023-06-30,2,2,1,3,0,Mid-Value
9387,215RPUW621,LimeLight,0,112.1919379844961,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
9388,215TNGP014,LimeLight,0,39.67123287671233,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9389,215TRVV593,CineQuest,0,42.26548672566372,"['paid monthly', 'paid monthly']",2023-06-30,1,2,0,3,1,Mid-Value
9390,215YRRZ536,CineQuest,0,52.04989726027397,['paid annual'],2023-06-30,2,2,1,4,1,Mid-Value
9391,215YRRZ536,Pulse,0,51.637068493150686,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
9392,215YWKI845,Pulse,0,121.68707317073171,"['paid annual', 'paid monthly']",2023-06-30,1,2,0,5,3,High-Value
9393,215ZZIC224,CineQuest,0,173.12205128205127,"['expired annual', 'paid annual']",2023-06-30,1,2,0,6,4,High-Value
9394,216BIZT590,Pulse,0,100.51659685863874,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9395,216BJGP535,RetroReel,0,171.88594285714285,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9396,216BOBJ180,ChillStream,0,43.563972602739724,['trial annual'],2023-06-30,2,2,1,4,1,Mid-Value
9397,216BOBJ180,Pulse,0,47.6054794520548,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
9398,216CMFZ995,Pulse,0,47.54597260273973,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
9399,216DAJB309,LimeLight,0,3.723404255319149,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
9400,216DFAV128,ChillStream,0,41.157556270096464,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9401,216DURC645,LimeLight,51,100.05,['paid monthly'],2023-05-10,1,1,0,4,3,Mid-Value
9402,216FHOC943,LimeLight,0,178.1977777777778,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9403,216GKII872,RetroReel,0,59.50684931506849,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
9404,216IJQQ304,RetroReel,0,193.39726027397265,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9405,216IKMH692,ChillStream,0,49.594,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9406,216JGAY205,RetroReel,0,59.511808219178086,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
9407,216JXDO865,CineQuest,0,187.14741721854304,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9408,216KGKQ367,LimeLight,0,118.95419178082192,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9409,216KOZC955,Pulse,0,34.79752066115702,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
9410,216LASJ043,Pulse,0,9.282616822429906,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
9411,216LVBR038,LimeLight,0,108.84107462686568,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9412,216MLQY377,ChillStream,0,117.734375,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9413,216MXWO346,ChillStream,0,49.589041095890416,['paid annual'],2023-06-30,2,2,1,4,1,Mid-Value
9414,216MXWO346,RetroReel,0,35.805090909090914,['trial annual'],2023-06-30,2,2,1,4,1,Mid-Value
9415,216NEHK058,ChillStream,169,99.98,['expired annual'],2023-01-12,2,0,1,4,3,Mid-Value
9416,216NEHK058,CineQuest,0,71.28920547945206,['paid monthly'],2023-06-30,2,2,1,5,2,High-Value
9417,216NFZB960,LimeLight,0,119.07320547945206,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9418,216NJVI734,Pulse,0,88.10629787234043,"['paid annual', 'paid monthly']",2023-06-30,1,2,0,4,2,Mid-Value
9419,216NKGW406,ChillStream,0,49.594,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9420,216NMYL631,RetroReel,0,7.496212121212122,['trial annual'],2023-06-30,1,2,0,2,0,Low-Value
9421,216NSKL761,Pulse,0,24.794520547945208,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9422,216PQUG597,CineQuest,0,29.21019920318725,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
9423,216PUJD556,ChillStream,0,148.8266301369863,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9424,216QQGT100,CineQuest,0,56.86811518324607,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9425,216QWQH458,Pulse,0,24.794520547945208,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9426,216RDUL825,LimeLight,0,95.3560371517028,"['discounted monthly', 'paid monthly']",2023-06-30,1,2,0,4,2,Mid-Value
9427,216RSQK370,Pulse,116,28.539999999999992,['paid monthly'],2023-03-06,1,0,0,0,0,Low-Value
9428,216SJHL362,LimeLight,0,65.9335890410959,['trial monthly'],2023-06-30,2,2,1,5,2,High-Value
9429,216SJHL362,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,2,2,1,7,4,High-Value
9430,216UJHD321,RetroReel,0,178.4610410958904,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9431,216UPUY313,ChillStream,0,141.78674351585016,['paid monthly'],2023-06-30,2,2,1,6,3,High-Value
9432,216UPUY313,RetroReel,0,175.16129032258064,['paid monthly'],2023-06-30,2,2,1,7,4,High-Value
9433,216URLY635,LimeLight,0,118.95419178082192,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9434,216UXNJ417,LimeLight,0,60.171011235955056,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9435,216WBEV560,ChillStream,0,81.40714285714287,"['discounted monthly', 'paid monthly']",2023-06-30,1,2,0,4,2,Mid-Value
9436,216XOYQ621,LimeLight,58,80.0,['paid annual'],2023-05-03,1,1,0,3,2,Mid-Value
9437,216YSHT544,CineQuest,0,166.71030172413793,"['trial monthly', 'paid annual']",2023-06-30,1,2,0,6,4,High-Value
9438,216ZEII769,RetroReel,0,116.3103678929766,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9439,216ZGDL265,ChillStream,0,209.54963157894736,['paid monthly'],2023-06-30,2,2,1,7,4,High-Value
9440,216ZGDL265,Pulse,0,51.50813698630137,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
9441,216ZJNY265,Pulse,19,54.510000000000005,['paid monthly'],2023-06-11,1,2,0,3,1,Mid-Value
9442,216ZTNN880,ChillStream,0,93.28458904109588,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9443,216ZYLY013,Pulse,0,152.8297142857143,"['paid annual', 'paid annual']",2023-06-30,1,2,0,6,4,High-Value
9444,217AVFV304,RetroReel,0,183.783045112782,['expired monthly'],2023-06-30,1,2,0,6,4,High-Value
9445,217BBDM751,CineQuest,0,77.35890410958905,['paid monthly'],2023-06-30,2,2,1,5,2,High-Value
9446,217BBDM751,Pulse,0,24.799479452054797,['paid annual'],2023-06-30,2,2,1,3,0,Mid-Value
9447,217BFCU248,CineQuest,0,77.4233698630137,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9448,217BTIV044,RetroReel,0,250.85524752475249,['paid monthly'],2023-06-30,1,2,0,7,5,High-Value
9449,217CPUN874,CineQuest,0,19.033022388059702,['paid annual'],2023-06-30,2,2,1,3,0,Mid-Value
9450,217CPUN874,Pulse,0,51.570247933884296,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
9451,217CXTK740,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9452,217CZQE152,RetroReel,0,59.50684931506849,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
9453,217DMTB928,ChillStream,0,120.8036363636364,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9454,217FVKH883,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9455,217FWUE422,ChillStream,0,148.8266301369863,['paid monthly'],2023-06-30,2,2,1,7,4,High-Value
9456,217FWUE422,RetroReel,0,210.4571126760564,['paid monthly'],2023-06-30,2,2,1,7,4,High-Value
9457,217GQHG492,RetroReel,0,15.311210762331838,['discounted monthly'],2023-06-30,1,2,0,2,0,Low-Value
9458,217HGTW968,RetroReel,0,49.20082191780821,['discounted monthly'],2023-06-30,1,2,0,3,1,Mid-Value
9459,217HJBF532,CineQuest,0,29.753424657534246,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9460,217HWJD633,CineQuest,0,146.61,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9461,217JFBM343,LimeLight,132,40.0,['paid monthly'],2023-02-18,1,0,0,1,1,Low-Value
9462,217JJDC927,Pulse,0,12.802317073170732,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9463,217KOPE885,RetroReel,0,193.46172602739728,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9464,217LCCE076,RetroReel,0,59.50684931506849,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
9465,217LCKF642,Pulse,0,27.075616438356164,['trial monthly'],2023-06-30,1,2,0,2,0,Low-Value
9466,217MEOX343,RetroReel,116,59.97999999999999,['paid monthly'],2023-03-06,1,0,0,2,2,Low-Value
9467,217NORW204,CineQuest,0,71.40821917808219,['paid monthly'],2023-06-30,2,2,1,5,2,High-Value
9468,217NORW204,RetroReel,0,89.57507082152975,['trial monthly'],2023-06-30,2,2,1,5,2,High-Value
9469,217NWED171,CineQuest,6,0.0,['paid annual'],2023-06-24,1,2,0,2,0,Low-Value
9470,217ODBC863,ChillStream,5,100.0,['expired annual'],2023-06-25,2,2,1,6,3,High-Value
9471,217ODBC863,Pulse,0,15.727191011235956,['paid annual'],2023-06-30,2,2,1,3,0,Mid-Value
9472,217OXZM835,ChillStream,0,163.27319587628867,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9473,217PDFG992,CineQuest,0,58.56953642384106,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
9474,217QJUU284,ChillStream,0,148.70761643835615,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9475,217RFTE711,Pulse,0,45.71896848137536,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
9476,217RHKC272,CineQuest,0,74.89655172413794,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9477,217RHQS699,LimeLight,0,118.95419178082192,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9478,217RSFE187,CineQuest,0,77.35890410958905,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9479,217SBRV102,LimeLight,0,119.07320547945208,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9480,217UAGB921,RetroReel,0,86.37724907063196,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9481,217UWTS104,RetroReel,0,178.5205479452055,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9482,217VZDG748,CineQuest,0,65.28429184549356,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
9483,217WMMG490,LimeLight,0,141.48357142857145,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9484,217WNPB337,Pulse,0,28.120212765957444,['paid monthly'],2023-06-30,1,2,0,2,0,Low-Value
9485,217XRLO693,CineQuest,0,77.48783561643836,['paid monthly'],2023-06-30,3,2,2,6,2,High-Value
9486,217XRLO693,LimeLight,128,10.72,['trial monthly'],2023-02-22,3,0,2,2,0,Low-Value
9487,217XRLO693,RetroReel,58,120.0,['expired monthly'],2023-05-03,3,1,2,6,3,High-Value
9488,217YCXW769,Pulse,38,60.88,['paid monthly'],2023-05-23,2,1,1,4,2,Mid-Value
9489,217YCXW769,RetroReel,0,178.2982116788321,['expired monthly'],2023-06-30,2,2,1,7,4,High-Value
9490,217YPST667,LimeLight,0,9.274202898550724,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9491,217YUWD438,Pulse,0,47.6054794520548,['paid monthly'],2023-06-30,1,2,0,3,1,Mid-Value
9492,217YXZZ187,ChillStream,0,84.83754512635379,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9493,218AKCV670,CineQuest,0,71.34871232876714,['paid monthly'],2023-06-30,1,2,0,4,2,Mid-Value
9494,218APNY796,LimeLight,0,33.37162420382165,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9495,218BHDV483,RetroReel,0,174.4225352112676,['paid monthly'],2023-06-30,1,2,0,6,4,High-Value
9496,218BWPK276,RetroReel,0,9.091666666666669,['paid annual'],2023-06-30,1,2,0,2,0,Low-Value
9497,218CBMK845,LimeLight,0,36.03153153153153,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9498,218CJEQ593,ChillStream,0,148.70761643835615,['paid monthly'],2023-06-30,2,2,1,7,4,High-Value
9499,218CJEQ593,LimeLight,22,294.35,['paid monthly'],2023-06-08,2,2,1,8,5,High-Value
9500,218CKXG787,LimeLight,0,208.05852272727276,['paid monthly'],2023-06-30,2,2,1,7,4,High-Value
9501,218CKXG787,Pulse,0,51.44367123287671,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
9502,218DIWW922,ChillStream,61,95.84,['paid annual'],2023-04-30,1,1,0,4,3,Mid-Value
9503,218EOXX109,CineQuest,140,110.48,['paid annual'],2023-02-10,1,0,0,3,3,Mid-Value
9504,218FHAN554,CineQuest,0,112.73356401384083,['paid monthly'],2023-06-30,1,2,0,5,3,High-Value
9505,218FUDY190,ChillStream,119,0.0,['paid annual'],2023-03-03,1,0,0,0,0,Low-Value
9506,218FYGE854,LimeLight,0,39.66131506849315,['paid annual'],2023-06-30,1,2,0,3,1,Mid-Value
9507,218HPQL970,Pulse,8,48.06,['paid monthly'],2023-06-22,1,2,0,3,1,Mid-Value
9508,218IKLB843,RetroReel,0,59.50684931506849,['paid annual'],2023-06-30,1,2,0,4,2,Mid-Value
9509,218IVDT750,CineQuest,0,75.95665000000001,['paid monthly'],2023-06-30,2,2,1,5,2,High-Value
9510,218IVDT750,Pulse,0,52.80522471910112,['paid monthly'],2023-06-30,2,2,1,4,1,Mid-Value
