,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,Segment
13216,292RULX904,LimeLight,9,222.02,1,2,0,2,4,Mid-Value
13232,292XDER858,LimeLight,358,240.0,1,0,0,2,2,Low-Value
13235,292YCBD200,LimeLight,202,79.99,1,1,0,0,1,Low-Value
13238,292YJGP584,LimeLight,276,80.0,2,0,1,0,1,Low-Value
13240,292YTWG929,LimeLight,15,240.0,2,2,1,2,5,High-Value
13248,293EGBI747,LimeLight,142,159.92,2,1,1,1,3,Mid-Value
13253,293FOHK348,LimeLight,110,80.0,1,2,0,0,2,Low-Value
13254,293GZML819,LimeLight,328,39.98,1,0,0,0,0,Low-Value
13259,293JSWW089,LimeLight,228,99.98,1,1,0,1,2,Low-Value
13260,293LLCH573,LimeLight,111,80.0,1,2,0,0,2,Low-Value
13263,293OHSV874,LimeLight,105,200.04,1,2,0,2,4,Mid-Value
13266,293QISF479,LimeLight,95,80.0,2,2,1,0,3,Mid-Value
13271,293SFJR582,LimeLight,173,159.99,1,1,0,1,2,Low-Value
13273,293TPFF681,LimeLight,172,139.92999999999998,1,1,0,1,2,Low-Value
13278,293WUKP693,LimeLight,53,220.07,2,2,1,2,5,High-Value
13286,294ALXP605,LimeLight,266,180.0,1,0,0,2,2,Low-Value
13289,294BNRU459,LimeLight,283,79.99,1,0,0,0,0,Low-Value
13295,294EEOA873,LimeLight,52,280.1,1,2,0,3,5,High-Value
13301,294GYHI567,LimeLight,287,199.9,1,0,0,2,2,Low-Value
13308,294LOFJ720,LimeLight,83,200.1,1,2,0,2,4,Mid-Value
13312,294MOVK496,LimeLight,27,149.8,1,2,0,1,3,Mid-Value
13313,294MXDF500,LimeLight,358,20.0,1,0,0,0,0,Low-Value
13317,294QHCR810,LimeLight,123,179.92999999999998,2,1,1,2,4,Mid-Value
13319,294RTCK154,LimeLight,349,239.88,1,0,0,2,2,Low-Value
13326,294VEJG714,LimeLight,40,159.99,2,2,1,1,4,Mid-Value
13334,294ZLGP521,LimeLight,201,134.12,1,1,0,1,2,Low-Value
13337,295ADBU838,LimeLight,135,220.12,3,1,2,2,5,High-Value
13340,295AOGJ710,LimeLight,20,266.8,1,2,0,3,5,High-Value
13342,295BMAR169,LimeLight,232,160.0,1,1,0,1,2,Low-Value
13345,295GLRZ969,LimeLight,99,79.99,1,2,0,0,2,Low-Value
13348,295ITVB440,LimeLight,69,130.17000000000002,1,2,0,1,3,Mid-Value
13349,295JFLV972,LimeLight,153,80.0,1,1,0,0,1,Low-Value
13356,295NYUM382,LimeLight,173,80.0,1,1,0,0,1,Low-Value
13359,295RVTE027,LimeLight,346,20.01,1,0,0,0,0,Low-Value
13361,295RYIP325,LimeLight,93,80.0,2,2,1,0,3,Mid-Value
13362,295SBVH684,LimeLight,20,159.98,1,2,0,1,3,Mid-Value
13366,295USWG491,LimeLight,284,60.03,1,0,0,0,0,Low-Value
13371,295ZQRU119,LimeLight,156,120.06,1,1,0,1,2,Low-Value
13374,296BPLC664,LimeLight,211,159.84,1,1,0,1,2,Low-Value
13376,296CGSV282,LimeLight,241,180.18,2,0,1,2,3,Mid-Value
13388,296KJDP060,LimeLight,100,180.0,1,2,0,2,4,Mid-Value
13390,296LNUW739,LimeLight,300,80.01,2,0,1,0,1,Low-Value
13393,296OEKB252,LimeLight,290,79.98,1,0,0,0,0,Low-Value
13395,296OJWG220,LimeLight,17,100.04,2,2,1,1,4,Mid-Value
13396,296OYXO590,LimeLight,76,60.0,2,2,1,0,3,Mid-Value
13402,296RKZF894,LimeLight,203,140.07000000000002,1,1,0,1,2,Low-Value
13406,296TRPR281,LimeLight,189,79.98,1,1,0,0,1,Low-Value
13408,296ULAP651,LimeLight,212,120.06,2,1,1,1,3,Mid-Value
13409,296WCGI275,LimeLight,318,220.11,1,0,0,2,2,Low-Value
13411,296WSHQ697,LimeLight,116,119.96,1,1,0,1,2,Low-Value
13414,296ZGRO405,LimeLight,20,239.88,1,2,0,2,4,Mid-Value
13422,297DCRS181,LimeLight,94,120.0,1,2,0,1,3,Mid-Value
13425,297EIYL588,LimeLight,96,139.86,1,2,0,1,3,Mid-Value
13426,297ETDB100,LimeLight,72,60.03,1,2,0,0,2,Low-Value
13429,297FSZS564,LimeLight,219,200.06,1,1,0,2,3,Mid-Value
13436,297KBRH008,LimeLight,75,139.97,1,2,0,1,3,Mid-Value
13440,297MOMC739,LimeLight,18,163.60000000000002,1,2,0,1,3,Mid-Value
13443,297OGQH166,LimeLight,33,240.12,1,2,0,2,4,Mid-Value
13447,297RPDJ860,LimeLight,16,100.0,2,2,1,1,4,Mid-Value
13449,297THTV604,LimeLight,179,119.94,1,1,0,1,2,Low-Value
13450,297TWBU421,LimeLight,245,80.01,1,0,0,0,0,Low-Value
13452,297UPQG392,LimeLight,305,80.0,1,0,0,0,0,Low-Value
13456,297WWFS217,LimeLight,318,79.97,2,0,1,0,1,Low-Value
13457,297YZNQ774,LimeLight,169,120.06,1,1,0,1,2,Low-Value
13467,298FMMG433,LimeLight,78,240.0,1,2,0,2,4,Mid-Value
13471,298HIWC655,LimeLight,31,132.03,1,2,0,1,3,Mid-Value
13473,298IRBQ794,LimeLight,3,128.16,1,2,0,1,3,Mid-Value
13474,298IRIE052,LimeLight,58,53.43,1,2,0,0,2,Low-Value
13477,298MDPQ921,LimeLight,143,179.99,1,1,0,2,3,Mid-Value
13483,298OCNU259,LimeLight,101,80.08,1,2,0,0,2,Low-Value
13484,298ONXE479,LimeLight,95,79.98,1,2,0,0,2,Low-Value
13487,298OXSE813,LimeLight,47,280.02,1,2,0,3,5,High-Value
13488,298RKUT908,LimeLight,38,225.78,1,2,0,2,4,Mid-Value
13489,298RQZL365,LimeLight,184,80.0,1,1,0,0,1,Low-Value
13491,298SIHQ305,LimeLight,42,147.63,1,2,0,1,3,Mid-Value
13494,298TKRX013,LimeLight,190,79.99,3,1,2,0,3,Mid-Value
13500,298WMTK428,LimeLight,255,180.09,1,0,0,2,2,Low-Value
13504,298XUMV446,LimeLight,1,339.97,1,2,0,3,5,High-Value
13509,299AHAT508,LimeLight,32,37.74,3,2,2,0,4,Mid-Value
13517,299FSNC422,LimeLight,302,60.0,1,0,0,0,0,Low-Value
13520,299GCUG561,LimeLight,354,79.99,2,0,1,0,1,Low-Value
13526,299KEGK116,LimeLight,105,65.16,1,2,0,0,2,Low-Value
13528,299MCFP795,LimeLight,78,60.0,1,2,0,0,2,Low-Value
13531,299MZHL850,LimeLight,156,120.0,3,1,2,1,4,Mid-Value
13534,299NRMF658,LimeLight,88,59.94,1,2,0,0,2,Low-Value
13537,299RHDX000,LimeLight,56,177.48,2,2,1,2,5,High-Value
13543,299YKHN236,LimeLight,144,80.02,1,1,0,0,1,Low-Value
13547,300BGIB053,LimeLight,128,100.0,1,1,0,1,2,Low-Value
13551,300CKPC650,LimeLight,149,80.04,1,1,0,0,1,Low-Value
13561,300IYWM774,LimeLight,87,60.03,2,2,1,0,3,Mid-Value
13570,300MHGH026,LimeLight,51,160.01999999999998,1,2,0,1,3,Mid-Value
13571,300NKOS867,LimeLight,54,120.04,1,2,0,1,3,Mid-Value
13576,300RBNN695,LimeLight,28,59.97,1,2,0,0,2,Low-Value
13577,300RKFK700,LimeLight,151,119.94,1,1,0,1,2,Low-Value
13578,300RRBH228,LimeLight,54,160.08,1,2,0,1,3,Mid-Value
13582,300UNJN943,LimeLight,6,20.0,1,2,0,0,2,Low-Value
13587,300XSZN936,LimeLight,14,120.0,1,2,0,1,3,Mid-Value
13588,300XTRG670,LimeLight,232,72.24,1,1,0,0,1,Low-Value
13592,301BTBH149,LimeLight,19,79.99,1,2,0,0,2,Low-Value
13596,301CSTS698,LimeLight,336,240.0,1,0,0,2,2,Low-Value
13599,301EWJI901,LimeLight,197,117.61,1,1,0,1,2,Low-Value
13600,301FFBA541,LimeLight,230,189.96,1,1,0,2,3,Mid-Value
13604,301HJAN551,LimeLight,41,159.98,1,2,0,1,3,Mid-Value
13605,301HNFQ649,LimeLight,209,60.71,1,1,0,0,1,Low-Value
13609,301IXMT757,LimeLight,140,100.0,1,1,0,1,2,Low-Value
13612,301LCVJ447,LimeLight,110,79.96,2,2,1,0,3,Mid-Value
13614,301LMAY954,LimeLight,18,19.99,1,2,0,0,2,Low-Value
13615,301LVYP400,LimeLight,2,79.99,1,2,0,0,2,Low-Value
13623,301SITT848,LimeLight,251,180.18,1,0,0,2,2,Low-Value
13625,301SNJC559,LimeLight,222,79.99,2,1,1,0,2,Low-Value
13630,301TUHW316,LimeLight,337,80.01,3,0,2,0,2,Low-Value
13634,301VIJU100,LimeLight,136,80.02,1,1,0,0,1,Low-Value
13637,301WRWS302,LimeLight,270,79.94,1,0,0,0,0,Low-Value
13642,301XUKJ755,LimeLight,189,139.92999999999998,1,1,0,1,2,Low-Value
13647,302CVNB402,LimeLight,296,200.2,1,0,0,2,2,Low-Value
13653,302DRWH903,LimeLight,81,60.0,1,2,0,0,2,Low-Value
13661,302HYXY498,LimeLight,10,20.02,1,2,0,0,2,Low-Value
13662,302IENR506,LimeLight,22,99.99,1,2,0,1,3,Mid-Value
13667,302KWBO187,LimeLight,241,142.56,1,0,0,1,1,Low-Value
13668,302KXNH254,LimeLight,20,219.91,1,2,0,2,4,Mid-Value
13669,302LIIR892,LimeLight,183,220.07,1,1,0,2,3,Mid-Value
13674,302OYLL195,LimeLight,88,79.97,1,2,0,0,2,Low-Value
13677,302RLLQ117,LimeLight,88,139.99,1,2,0,1,3,Mid-Value
13678,302RSSM310,LimeLight,14,230.59,2,2,1,2,5,High-Value
13681,302SSPC743,LimeLight,277,60.0,2,0,1,0,1,Low-Value
13684,302TXIS927,LimeLight,279,200.0,1,0,0,2,2,Low-Value
13687,302XFVH163,LimeLight,122,100.05,1,1,0,1,2,Low-Value
13688,302XGZY766,LimeLight,62,140.0,1,2,0,1,3,Mid-Value
13692,302ZTYF267,LimeLight,221,80.01,1,1,0,0,1,Low-Value
13694,303ACCW837,LimeLight,318,220.0,2,0,1,2,3,Mid-Value
13699,303COOY265,LimeLight,165,140.0,1,1,0,1,2,Low-Value
13703,303HDQJ735,LimeLight,62,80.01,2,2,1,0,3,Mid-Value
13706,303JMFP930,LimeLight,2,80.0,1,2,0,0,2,Low-Value
13707,303KTEH757,LimeLight,40,220.09,1,2,0,2,4,Mid-Value
13711,303NPHH952,LimeLight,322,79.99,1,0,0,0,0,Low-Value
13712,303NYUX196,LimeLight,207,139.92999999999998,2,1,1,1,3,Mid-Value
13717,303QHZL126,LimeLight,168,19.99,1,1,0,0,1,Low-Value
13720,303SLGE245,LimeLight,76,122.79,1,2,0,1,3,Mid-Value
13721,303SUXH433,LimeLight,234,80.0,1,1,0,0,1,Low-Value
13729,303YFIA024,LimeLight,273,80.04,2,0,1,0,1,Low-Value
13731,303YKYT987,LimeLight,283,200.1,1,0,0,2,2,Low-Value
13740,304ERHV716,LimeLight,348,239.88,1,0,0,2,2,Low-Value
13744,304GRWU858,LimeLight,244,79.99,1,0,0,0,0,Low-Value
13746,304HLOF505,LimeLight,213,159.92,1,1,0,1,2,Low-Value
13748,304JCZX089,LimeLight,214,160.0,1,1,0,1,2,Low-Value
13750,304JEGQ712,LimeLight,286,199.8,2,0,1,2,3,Mid-Value
13753,304JKMU914,LimeLight,350,240.0,1,0,0,2,2,Low-Value
13758,304MWJW815,LimeLight,297,80.01,1,0,0,0,0,Low-Value
13759,304NSZM073,LimeLight,334,240.24,1,0,0,2,2,Low-Value
13770,304QBMD197,LimeLight,341,80.01,1,0,0,0,0,Low-Value
13771,304QMOG915,LimeLight,173,120.0,1,1,0,1,2,Low-Value
13775,304SBJO300,LimeLight,168,140.07000000000002,2,1,1,1,3,Mid-Value
13777,304UFSJ767,LimeLight,160,120.06,1,1,0,1,2,Low-Value
13779,304VUSP850,LimeLight,245,180.0,1,0,0,2,2,Low-Value
13782,304XOVM649,LimeLight,191,219.96,2,1,1,2,4,Mid-Value
13793,305JMCT693,LimeLight,192,140.07000000000002,1,1,0,1,2,Low-Value
13797,305MZZW444,LimeLight,299,60.0,1,0,0,0,0,Low-Value
13798,305NACJ478,LimeLight,29,120.08,1,2,0,1,3,Mid-Value
13803,305PEWM890,LimeLight,51,200.07,2,2,1,2,5,High-Value
13805,305QNEM879,LimeLight,77,160.01,1,2,0,1,3,Mid-Value
13806,305QWAC308,LimeLight,0,0.0,1,2,0,0,2,Low-Value
13809,305RAZN495,LimeLight,64,179.94,1,2,0,2,4,Mid-Value
13811,305TITC688,LimeLight,175,80.01,1,1,0,0,1,Low-Value
13812,305UDFB381,LimeLight,227,80.0,1,1,0,0,1,Low-Value
13821,305YGBQ999,LimeLight,54,28.9,1,2,0,0,2,Low-Value
13823,305YQFD030,LimeLight,102,26.41,1,2,0,0,2,Low-Value
13826,306ELWO571,LimeLight,183,140.14,1,1,0,1,2,Low-Value
13849,306WHWU717,LimeLight,144,79.98,1,1,0,0,1,Low-Value
13863,307JYSR875,LimeLight,320,220.0,1,0,0,2,2,Low-Value
13868,307OHFX444,LimeLight,55,80.04,1,2,0,0,2,Low-Value
13879,307SCIK667,LimeLight,206,179.88000000000002,1,1,0,2,3,Mid-Value
13880,307SJJN238,LimeLight,184,153.81,1,1,0,1,2,Low-Value
13895,307ZUZO647,LimeLight,234,160.0,1,1,0,1,2,Low-Value
13896,308BPEC771,LimeLight,232,152.48,2,1,1,1,3,Mid-Value
13898,308BYSI332,LimeLight,61,80.0,1,2,0,0,2,Low-Value
13900,308CUOU612,LimeLight,254,179.91,1,0,0,2,2,Low-Value
13901,308DDUR834,LimeLight,89,159.98,1,2,0,1,3,Mid-Value
13912,308IUBU892,LimeLight,83,159.98,1,2,0,1,3,Mid-Value
13914,308ODEG014,LimeLight,325,36.38,1,0,0,0,0,Low-Value
13916,308OOCV609,LimeLight,26,249.52,1,2,0,2,4,Mid-Value
13922,308RHKY781,LimeLight,8,7.43,1,2,0,0,2,Low-Value
13923,308RIPB195,LimeLight,334,80.0,1,0,0,0,0,Low-Value
13926,308TYMW710,LimeLight,28,80.02,1,2,0,0,2,Low-Value
13927,308VJTH383,LimeLight,359,47.85,1,0,0,0,0,Low-Value
13928,308WLLJ966,LimeLight,244,259.88,1,0,0,2,2,Low-Value
13932,308YEQA755,LimeLight,250,180.0,1,0,0,2,2,Low-Value
13935,309CSEC469,LimeLight,152,116.9,1,1,0,1,2,Low-Value
13940,309FLUF002,LimeLight,211,133.12,1,1,0,1,2,Low-Value
13941,309FNEQ505,LimeLight,204,140.0,1,1,0,1,2,Low-Value
13956,309SODO671,LimeLight,312,219.89,1,0,0,2,2,Low-Value
13965,309UPEU687,LimeLight,252,80.01,2,0,1,0,1,Low-Value
13978,310DBGE315,LimeLight,40,40.02,1,2,0,0,2,Low-Value
13979,310DBPT119,LimeLight,236,160.01,1,1,0,1,2,Low-Value
13982,310FCGL939,LimeLight,339,240.0,1,0,0,2,2,Low-Value
13984,310IBIY548,LimeLight,349,240.0,1,0,0,2,2,Low-Value
13985,310ILWC767,LimeLight,171,80.01,1,1,0,0,1,Low-Value
13989,310MXVS605,LimeLight,115,160.0,1,1,0,1,2,Low-Value
13993,310PDOD703,LimeLight,295,200.0,1,0,0,2,2,Low-Value
13995,310QBIK580,LimeLight,317,220.0,1,0,0,2,2,Low-Value
13999,310RWQF476,LimeLight,190,179.24,1,1,0,2,3,Mid-Value
14003,310TJHE673,LimeLight,116,80.08,1,1,0,0,1,Low-Value
14004,310TMOL518,LimeLight,294,80.01,1,0,0,0,0,Low-Value
14008,310ZDCW348,LimeLight,269,180.0,1,0,0,2,2,Low-Value
14009,310ZLYT794,LimeLight,359,80.0,1,0,0,0,0,Low-Value
14013,311CTEW943,LimeLight,102,80.01,1,2,0,0,2,Low-Value
14014,311DCQB677,LimeLight,112,80.0,1,2,0,0,2,Low-Value
14021,311FQSY770,LimeLight,267,136.19,1,0,0,1,1,Low-Value
14025,311HZKG193,LimeLight,326,80.01,1,0,0,0,0,Low-Value
14027,311IKDX811,LimeLight,295,80.01,1,0,0,0,0,Low-Value
14028,311JGRF279,LimeLight,61,51.900000000000006,1,2,0,0,2,Low-Value
14030,311KKGT114,LimeLight,241,79.99,2,0,1,0,1,Low-Value
14033,311KNDV179,LimeLight,73,59.97,2,2,1,0,3,Mid-Value
14034,311KSPA907,LimeLight,32,239.93,1,2,0,2,4,Mid-Value
14035,311MECW419,LimeLight,66,79.99,1,2,0,0,2,Low-Value
14036,311MMNI217,LimeLight,30,80.01,1,2,0,0,2,Low-Value
14044,311RIJV223,LimeLight,166,120.06,1,1,0,1,2,Low-Value
14045,311SDLR633,LimeLight,220,160.0,1,1,0,1,2,Low-Value
14055,311WEOV120,LimeLight,264,79.99,2,0,1,0,1,Low-Value
14056,311WNAX373,LimeLight,234,97.92,1,1,0,1,2,Low-Value
14057,311WNMQ637,LimeLight,177,120.06,1,1,0,1,2,Low-Value
14061,311XNPB351,LimeLight,25,99.9,1,2,0,1,3,Mid-Value
14062,311XVWO745,LimeLight,109,180.18,1,2,0,2,4,Mid-Value
14063,311YVEL808,LimeLight,122,120.06,1,1,0,1,2,Low-Value
14066,312CGYP676,LimeLight,271,80.0,1,0,0,0,0,Low-Value
14075,312IONY351,LimeLight,116,180.0,1,1,0,2,3,Mid-Value
14077,312JBPQ871,LimeLight,229,160.08,2,1,1,1,3,Mid-Value
14078,312JCYP397,LimeLight,144,36.65,1,1,0,0,1,Low-Value
14083,312LMQM137,LimeLight,312,80.0,1,0,0,0,0,Low-Value
14088,312NECX269,LimeLight,202,140.07000000000002,1,1,0,1,2,Low-Value
14100,312XVRZ347,LimeLight,123,160.16,2,1,1,1,3,Mid-Value
14105,313CCCC847,LimeLight,6,79.99,1,2,0,0,2,Low-Value
14107,313EQCE184,LimeLight,325,80.0,1,0,0,0,0,Low-Value
14109,313FMZP959,LimeLight,236,77.11,3,1,2,0,3,Mid-Value
14116,313KMOH793,LimeLight,280,67.39,2,0,1,0,1,Low-Value
14133,313TYFY292,LimeLight,95,80.04,1,2,0,0,2,Low-Value
14136,313UQWO327,LimeLight,55,220.11,2,2,1,2,5,High-Value
14138,313WLUW652,LimeLight,78,68.2,1,2,0,0,2,Low-Value
14141,313XQPU735,LimeLight,129,120.06,1,1,0,1,2,Low-Value
14145,313ZLYH685,LimeLight,353,239.88,1,0,0,2,2,Low-Value
14146,314BNHP004,LimeLight,336,240.12,1,0,0,2,2,Low-Value
14149,314DTKV170,LimeLight,109,139.86,1,2,0,1,3,Mid-Value
14150,314ENCF432,LimeLight,229,240.17,1,1,0,2,3,Mid-Value
14152,314FZTH426,LimeLight,14,20.01,1,2,0,0,2,Low-Value
14153,314GNVO078,LimeLight,66,140.04000000000002,1,2,0,1,3,Mid-Value
14161,314KSFA979,LimeLight,300,199.9,1,0,0,2,2,Low-Value
14167,314RVGV510,LimeLight,176,80.01,1,1,0,0,1,Low-Value
14169,314UCHQ845,LimeLight,184,71.92,2,1,1,0,2,Low-Value
14172,314VJBW845,LimeLight,69,200.0,1,2,0,2,4,Mid-Value
14181,314YUIZ625,LimeLight,310,220.0,1,0,0,2,2,Low-Value
14184,315BEVM067,LimeLight,331,100.02,1,0,0,1,1,Low-Value
14187,315EDZJ695,LimeLight,69,60.06,1,2,0,0,2,Low-Value
14195,315HWBI694,LimeLight,297,200.2,1,0,0,2,2,Low-Value
14202,315OTLW416,LimeLight,161,188.09,1,1,0,2,3,Mid-Value
14204,315QJSQ577,LimeLight,178,140.0,1,1,0,1,2,Low-Value
14210,315SHXU871,LimeLight,327,220.0,1,0,0,2,2,Low-Value
14228,316AMSU525,LimeLight,338,20.0,1,0,0,0,0,Low-Value
14229,316BJFH873,LimeLight,147,73.25,2,1,1,0,2,Low-Value
14232,316DRTK936,LimeLight,141,80.01,2,1,1,0,2,Low-Value
14234,316DSUH568,LimeLight,21,71.03,1,2,0,0,2,Low-Value
14238,316GGHR861,LimeLight,126,160.0,1,1,0,1,2,Low-Value
14240,316HFRK909,LimeLight,344,65.3,1,0,0,0,0,Low-Value
14242,316HVNJ487,LimeLight,214,160.08,1,1,0,1,2,Low-Value
14247,316KFOV609,LimeLight,312,219.89,1,0,0,2,2,Low-Value
14251,316LQQA597,LimeLight,208,139.92999999999998,1,1,0,1,2,Low-Value
14270,316WXGK060,LimeLight,347,80.0,1,0,0,0,0,Low-Value
14274,316YIEH222,LimeLight,244,180.0,1,0,0,2,2,Low-Value
14275,316YVCK159,LimeLight,47,80.01,1,2,0,0,2,Low-Value
14276,317BHAM664,LimeLight,315,39.98,2,0,1,0,1,Low-Value
14278,317CRAB519,LimeLight,307,220.0,1,0,0,2,2,Low-Value
14280,317DTER627,LimeLight,42,100.0,1,2,0,1,3,Mid-Value
14283,317FAOT691,LimeLight,114,160.01,1,2,0,1,3,Mid-Value
14287,317GJPA780,LimeLight,50,20.03,1,2,0,0,2,Low-Value
14290,317GRVC629,LimeLight,32,79.97999999999999,2,2,1,0,3,Mid-Value
14297,317MAYM322,LimeLight,148,100.0,1,1,0,1,2,Low-Value
14301,317QMTD704,LimeLight,206,79.98,1,1,0,0,1,Low-Value
14303,317QOKI443,LimeLight,52,40.0,2,2,1,0,3,Mid-Value
14304,317QULD728,LimeLight,130,80.0,1,1,0,0,1,Low-Value
14307,317RVWA114,LimeLight,191,32.08,1,1,0,0,1,Low-Value
14312,317VVMD647,LimeLight,19,19.99,1,2,0,0,2,Low-Value
14316,317YOEB400,LimeLight,316,40.0,1,0,0,0,0,Low-Value
14336,318OAVV933,LimeLight,278,80.0,2,0,1,0,1,Low-Value
14337,318OYKY051,LimeLight,172,49.08,1,1,0,0,1,Low-Value
14341,318PJHS311,LimeLight,111,160.0,2,2,1,1,4,Mid-Value
14343,318PPHR835,LimeLight,282,80.01,1,0,0,0,0,Low-Value
14344,318QBDC502,LimeLight,284,199.9,1,0,0,2,2,Low-Value
14346,318QWKT831,LimeLight,83,150.75,2,2,1,1,4,Mid-Value
14354,318SSIH513,LimeLight,96,119.82,1,2,0,1,3,Mid-Value
14359,318VLFH182,LimeLight,299,59.97,1,0,0,0,0,Low-Value
14360,318VPFW781,LimeLight,94,159.96,1,2,0,1,3,Mid-Value
14361,318WNBT963,LimeLight,96,160.04000000000002,1,2,0,1,3,Mid-Value
14363,318XECQ121,LimeLight,140,120.04,1,1,0,1,2,Low-Value
14366,318YUPJ961,LimeLight,51,79.99,1,2,0,0,2,Low-Value
14375,319EGXO500,LimeLight,352,240.0,2,0,1,2,3,Mid-Value
14377,319FKXC478,LimeLight,92,179.88,1,2,0,2,4,Mid-Value
14378,319GRCW602,LimeLight,282,200.0,1,0,0,2,2,Low-Value
14379,319GTJQ321,LimeLight,111,120.0,1,2,0,1,3,Mid-Value
14380,319IOQR901,LimeLight,98,180.18,1,2,0,2,4,Mid-Value
14381,319IYGW638,LimeLight,53,119.98,1,2,0,1,3,Mid-Value
14383,319JQVL298,LimeLight,155,120.0,1,1,0,1,2,Low-Value
14387,319MFOL179,LimeLight,247,80.01,1,0,0,0,0,Low-Value
14390,319MRXS148,LimeLight,129,60.03,1,1,0,0,1,Low-Value
14393,319NIFD646,LimeLight,77,84.19,3,2,2,0,4,Mid-Value
14395,319QFQZ243,LimeLight,82,106.2,2,2,1,1,4,Mid-Value
14398,319QVWK519,LimeLight,180,120.06,1,1,0,1,2,Low-Value
14401,319RFUB225,LimeLight,357,79.98,1,0,0,0,0,Low-Value
14403,319VMBR488,LimeLight,126,79.99,2,1,1,0,2,Low-Value
14412,320HKLI618,LimeLight,189,20.01,1,1,0,0,1,Low-Value
14413,320ILHZ465,LimeLight,56,40.02,1,2,0,0,2,Low-Value
14415,320JLVU953,LimeLight,105,240.04,1,2,0,2,4,Mid-Value
14417,320JTIF039,LimeLight,137,46.54,1,1,0,0,1,Low-Value
14421,320QOGZ852,LimeLight,157,220.16,1,1,0,2,3,Mid-Value
14424,320TNBS875,LimeLight,233,80.0,1,1,0,0,1,Low-Value
14429,320WHCA378,LimeLight,235,80.0,1,1,0,0,1,Low-Value
14431,320WWQS806,LimeLight,181,79.99,1,1,0,0,1,Low-Value
14432,320XATY830,LimeLight,167,96.9,1,1,0,1,2,Low-Value
14436,320YHSS202,LimeLight,32,40.02,1,2,0,0,2,Low-Value
14440,321CKBY418,LimeLight,165,120.0,1,1,0,1,2,Low-Value
14442,321CNGJ997,LimeLight,352,239.88,2,0,1,2,3,Mid-Value
14443,321ELGU764,LimeLight,356,80.01,1,0,0,0,0,Low-Value
14449,321JIOC122,LimeLight,222,80.0,1,1,0,0,1,Low-Value
14451,321LPEH496,LimeLight,164,134.92000000000002,1,1,0,1,2,Low-Value
14453,321MJNQ201,LimeLight,353,79.98,1,0,0,0,0,Low-Value
14454,321MJQV439,LimeLight,310,220.11,1,0,0,2,2,Low-Value
14455,321NKRT953,LimeLight,251,79.99,1,0,0,0,0,Low-Value
14460,321QAON917,LimeLight,312,80.01,2,0,1,0,1,Low-Value
14468,321TQXA258,LimeLight,242,199.82,2,0,1,2,3,Mid-Value
14482,322COTN736,LimeLight,63,100.04,1,2,0,1,3,Mid-Value
14483,322CUUW898,LimeLight,161,120.0,1,1,0,1,2,Low-Value
14484,322DKJQ064,LimeLight,14,59.97,2,2,1,0,3,Mid-Value
14486,322FALV544,LimeLight,213,80.01,1,1,0,0,1,Low-Value
14493,322IUTU615,LimeLight,354,20.01,1,0,0,0,0,Low-Value
14494,322JIKE237,LimeLight,210,176.69,1,1,0,2,3,Mid-Value
14502,322NJIL953,LimeLight,341,79.99,1,0,0,0,0,Low-Value
14504,322NNHY916,LimeLight,277,80.0,1,0,0,0,0,Low-Value
14506,322QIXP406,LimeLight,267,79.99,1,0,0,0,0,Low-Value
14510,322SXWG001,LimeLight,266,180.09,1,0,0,2,2,Low-Value
14522,323EFFP686,LimeLight,136,99.95,1,1,0,1,2,Low-Value
14525,323ENCX476,LimeLight,355,20.0,3,0,2,0,2,Low-Value
14527,323GYME605,LimeLight,211,80.01,1,1,0,0,1,Low-Value
14530,323ITVL920,LimeLight,29,220.0,1,2,0,2,4,Mid-Value
14531,323IXSN242,LimeLight,188,176.25,1,1,0,2,3,Mid-Value
14533,323JYUE425,LimeLight,190,80.0,1,1,0,0,1,Low-Value
14535,323KUWE851,LimeLight,9,239.9,1,2,0,2,4,Mid-Value
14537,323MIBC662,LimeLight,166,159.94,1,1,0,1,2,Low-Value
14541,323NXHJ169,LimeLight,279,200.0,2,0,1,2,3,Mid-Value
14543,323PAZO538,LimeLight,238,80.0,1,0,0,0,0,Low-Value
14552,323TLTZ637,LimeLight,36,109.0,1,2,0,1,3,Mid-Value
14559,323UJDD732,LimeLight,169,120.12,1,1,0,1,2,Low-Value
14561,323UQFT840,LimeLight,225,160.0,2,1,1,1,3,Mid-Value
14565,323XFWC743,LimeLight,176,78.27,1,1,0,0,1,Low-Value
14569,323XVNI083,LimeLight,178,120.06,2,1,1,1,3,Mid-Value
14572,323ZNFZ786,LimeLight,315,80.0,1,0,0,0,0,Low-Value
14574,324AIKW144,LimeLight,187,160.01,1,1,0,1,2,Low-Value
14596,324MXNG805,LimeLight,322,80.01,1,0,0,0,0,Low-Value
14600,324NAPU662,LimeLight,336,20.0,2,0,1,0,1,Low-Value
14605,324OYPO815,LimeLight,216,160.0,1,1,0,1,2,Low-Value
14606,324PDIA443,LimeLight,36,135.70999999999998,1,2,0,1,3,Mid-Value
14607,324PJDU908,LimeLight,302,130.02,1,0,0,1,1,Low-Value
14610,324QFIH046,LimeLight,45,60.010000000000005,1,2,0,0,2,Low-Value
14613,324TCZG610,LimeLight,39,219.89,1,2,0,2,4,Mid-Value
14615,324TKND355,LimeLight,224,100.0,1,1,0,1,2,Low-Value
