,ID,BRAND,SUB_STATUS,TERM,AMOUNT,PARTITION_DATE,YEAR_MONTH,VALID_TRANSITION
35824,270DCTA583,Pulse,expired,monthly,7.99,2023-04-25,2023-04,True
35825,270DCTA583,Pulse,paid,annual,49.98,2023-06-03,2023-06,True
35830,270FVXB018,RetroReel,expired,annual,120.0,2023-01-14,2023-01,True
35832,270GVNR472,CineQuest,expired,monthly,12.01,2023-01-12,2023-01,True
35833,270GVNR472,CineQuest,paid,monthly,12.01,2023-06-05,2023-06,True
35850,270KFSL024,Pulse,paid,monthly,8.0,2023-06-03,2023-06,True
35856,270LVVA963,LimeLight,expired,monthly,19.99,2023-05-06,2023-05,True
35863,270MVKP185,ChillStream,paid,annual,100.01,2023-04-11,2023-04,True
35873,270NUFX551,ChillStream,discounted,monthly,14.55,2023-04-01,2023-04,True
35884,270OGWP523,ChillStream,expired,monthly,25.01,2023-03-25,2023-03,True
35885,270OGWP523,ChillStream,paid,monthly,24.99,2023-05-17,2023-05,True
35893,270PTGC281,ChillStream,paid,monthly,24.99,2023-02-10,2023-02,True
35897,270PTGC281,CineQuest,paid,annual,60.02,2023-02-26,2023-02,True
35900,270QCCW437,Pulse,expired,monthly,8.0,2023-01-10,2023-01,True
35902,270QSKO911,RetroReel,trial,monthly,15.07,2023-01-21,2023-01,True
35903,270QSKO911,RetroReel,paid,monthly,29.98,2023-06-13,2023-06,True
35912,270USLH179,Pulse,expired,monthly,7.99,2023-03-14,2023-03,True
35913,270USLH179,Pulse,paid,monthly,8.01,2023-04-17,2023-04,True
35918,270WLAM367,CineQuest,paid,monthly,12.01,2023-02-11,2023-02,True
35923,270WLRN874,RetroReel,paid,monthly,30.01,2023-03-25,2023-03,True
35925,270XWJV626,ChillStream,discounted,monthly,18.21,2023-04-14,2023-04,True
35932,270YTKI657,ChillStream,expired,monthly,24.99,2023-03-03,2023-03,True
35935,270ZKUR005,RetroReel,paid,annual,120.0,2023-06-23,2023-06,True
35937,271BYQO825,ChillStream,paid,annual,100.0,2023-03-09,2023-03,True
35939,271BYQO825,LimeLight,paid,monthly,20.0,2023-06-05,2023-06,True
35941,271CCJS005,LimeLight,expired,monthly,19.99,2023-03-08,2023-03,True
35943,271CTQQ529,ChillStream,expired,monthly,25.0,2023-05-02,2023-05,True
35950,271DZSC457,Pulse,expired,annual,50.01,2023-01-19,2023-01,True
35952,271ECMY742,LimeLight,paid,monthly,19.99,2023-06-17,2023-06,True
35959,271HBXH574,CineQuest,paid,annual,59.99,2023-02-16,2023-02,True
35981,271MPMX984,RetroReel,paid,monthly,30.01,2023-04-24,2023-04,True
35985,271NFFD445,Pulse,trial,monthly,3.55,2023-02-15,2023-02,True
35986,271NFFD445,Pulse,paid,monthly,8.01,2023-06-21,2023-06,True
35989,271NLCX070,ChillStream,paid,monthly,25.01,2023-04-28,2023-04,True
35995,271PGTY470,LimeLight,expired,monthly,20.0,2023-05-08,2023-05,True
35998,271QNEC550,CineQuest,expired,monthly,12.0,2023-04-24,2023-04,True
35999,271QNEC550,CineQuest,paid,monthly,12.0,2023-05-09,2023-05,True
36006,271RSNG134,RetroReel,paid,monthly,30.0,2023-05-25,2023-05,True
36007,271RSNG134,RetroReel,expired,monthly,29.99,2023-06-13,2023-06,True
36009,271TMKT715,ChillStream,trial,annual,55.81,2023-03-31,2023-03,True
36010,271TMKT715,ChillStream,paid,annual,100.01,2023-05-02,2023-05,True
36021,271WULD029,Pulse,paid,monthly,7.99,2023-01-23,2023-01,True
36022,271WULD029,Pulse,expired,monthly,7.98,2023-02-06,2023-02,True
36025,271XMTU159,Pulse,paid,annual,50.03,2023-02-02,2023-02,True
36027,271XWJR126,LimeLight,expired,monthly,20.0,2023-02-21,2023-02,True
36032,271ZGNM640,LimeLight,paid,monthly,20.0,2023-05-07,2023-05,True
36034,271ZQYZ130,ChillStream,expired,monthly,25.0,2023-01-09,2023-01,True
36035,271ZQYZ130,ChillStream,paid,monthly,25.0,2023-03-10,2023-03,True
36039,271ZWTC868,CineQuest,paid,annual,59.99,2023-04-29,2023-04,True
36045,272AYIM810,CineQuest,expired,monthly,12.0,2023-03-29,2023-03,True
36046,272AYIM810,CineQuest,paid,monthly,12.02,2023-05-28,2023-05,True
36051,272EOHH758,ChillStream,expired,monthly,25.0,2023-05-08,2023-05,True
36055,272EOHH758,LimeLight,expired,monthly,20.0,2023-06-10,2023-06,True
36061,272EOHH758,RetroReel,expired,monthly,29.99,2023-01-18,2023-01,True
36063,272GBFR259,ChillStream,paid,monthly,25.0,2023-04-19,2023-04,True
36068,272HFMM138,CineQuest,expired,monthly,12.01,2023-03-13,2023-03,True
36079,272IAUF259,CineQuest,expired,annual,60.01,2023-06-09,2023-06,True
36086,272KDXU643,LimeLight,paid,monthly,19.99,2023-06-30,2023-06,True
36091,272KMGT540,Pulse,expired,monthly,7.99,2023-04-18,2023-04,True
36095,272MEEQ191,ChillStream,expired,monthly,25.01,2023-06-25,2023-06,True
36098,272MPVZ078,LimeLight,expired,monthly,19.99,2023-03-12,2023-03,True
36099,272MPVZ078,LimeLight,paid,monthly,20.0,2023-05-03,2023-05,True
36103,272NTEY778,CineQuest,paid,monthly,12.01,2023-04-05,2023-04,True
36104,272NTEY778,CineQuest,expired,monthly,12.02,2023-06-01,2023-06,True
36112,272SLKO301,ChillStream,paid,annual,100.01,2023-04-25,2023-04,True
36121,272TGPG646,Pulse,paid,monthly,7.98,2023-02-09,2023-02,True
36129,272UDVN118,Pulse,expired,monthly,8.01,2023-02-01,2023-02,True
36130,272UDVN118,Pulse,paid,monthly,7.99,2023-04-27,2023-04,True
36136,272XQVA187,CineQuest,expired,monthly,12.03,2023-01-29,2023-01,True
36137,272XQVA187,CineQuest,paid,monthly,11.99,2023-05-09,2023-05,True
36145,272XZOE628,Pulse,expired,annual,49.99,2023-06-29,2023-06,True
36159,273BNSW722,RetroReel,expired,monthly,30.0,2023-03-19,2023-03,True
36160,273BNSW722,RetroReel,paid,monthly,30.0,2023-04-21,2023-04,True
36163,273CHIT940,CineQuest,expired,monthly,11.99,2023-06-08,2023-06,True
36172,273EHOF191,Pulse,trial,annual,37.8,2023-02-03,2023-02,True
36173,273EHOF191,Pulse,expired,annual,49.99,2023-04-08,2023-04,True
36174,273EHOF191,Pulse,paid,annual,50.0,2023-06-10,2023-06,True
36177,273FOPY888,ChillStream,paid,annual,99.99,2023-05-28,2023-05,True
36179,273FWYM015,ChillStream,expired,annual,100.0,2023-01-23,2023-01,True
36186,273IFQB683,CineQuest,trial,annual,26.44,2023-01-09,2023-01,True
36197,273JUZS808,RetroReel,paid,annual,120.0,2023-06-19,2023-06,True
36202,273KGVT052,CineQuest,paid,monthly,12.0,2023-01-27,2023-01,True
36210,273LFTC769,RetroReel,paid,annual,119.99,2023-01-03,2023-01,True
36218,273MLZH276,CineQuest,expired,annual,60.0,2023-03-12,2023-03,True
36219,273MLZH276,CineQuest,paid,annual,60.0,2023-04-25,2023-04,True
36223,273NACN410,ChillStream,expired,monthly,25.01,2023-02-08,2023-02,True
36227,273NALJ062,ChillStream,discounted,monthly,13.07,2023-05-26,2023-05,True
36233,273OXER138,LimeLight,paid,monthly,20.02,2023-01-18,2023-01,True
36235,273PUBH739,CineQuest,expired,monthly,12.02,2023-06-10,2023-06,True
36239,273QLYG892,RetroReel,expired,monthly,30.01,2023-02-02,2023-02,True
36241,273QVBB702,LimeLight,expired,annual,80.01,2023-05-02,2023-05,True
36245,273RTGF711,Pulse,expired,monthly,7.99,2023-03-17,2023-03,True
36246,273RTGF711,Pulse,paid,monthly,8.0,2023-05-12,2023-05,True
36251,273SHOO242,CineQuest,expired,monthly,11.98,2023-02-06,2023-02,True
36255,273STLK533,Pulse,expired,monthly,8.0,2023-01-05,2023-01,True
36256,273STLK533,Pulse,paid,monthly,8.01,2023-05-29,2023-05,True
36258,273SXOR271,LimeLight,expired,monthly,20.01,2023-04-08,2023-04,True
36261,273TSHO729,LimeLight,paid,monthly,20.0,2023-03-11,2023-03,True
36266,273UOUL807,CineQuest,expired,monthly,12.0,2023-01-10,2023-01,True
36267,273UOUL807,CineQuest,paid,monthly,12.01,2023-04-21,2023-04,True
36271,273VIKG185,LimeLight,expired,monthly,20.0,2023-03-10,2023-03,True
36277,273XYMM188,CineQuest,expired,monthly,12.01,2023-04-11,2023-04,True
36278,273XYMM188,CineQuest,paid,monthly,12.0,2023-05-11,2023-05,True
36284,274ACSB259,ChillStream,expired,monthly,25.0,2023-05-20,2023-05,True
36294,274BIBO086,LimeLight,expired,annual,80.02,2023-05-25,2023-05,True
36296,274BPWQ342,CineQuest,paid,monthly,12.0,2023-03-07,2023-03,True
36303,274DKUO833,RetroReel,paid,monthly,30.01,2023-04-12,2023-04,True
36308,274DNLC329,Pulse,paid,monthly,8.0,2023-01-20,2023-01,True
36309,274DNLC329,Pulse,expired,monthly,8.0,2023-06-25,2023-06,True
36319,274EMUQ400,LimeLight,paid,monthly,20.02,2023-01-06,2023-01,True
36321,274EWOU819,Pulse,paid,monthly,8.0,2023-04-17,2023-04,True
36328,274FHXJ926,LimeLight,expired,monthly,19.99,2023-05-14,2023-05,True
36332,274FOAE104,LimeLight,paid,annual,80.01,2023-05-31,2023-05,True
36340,274IPVF754,RetroReel,paid,monthly,30.01,2023-05-06,2023-05,True
36346,274JMAD691,Pulse,expired,monthly,8.0,2023-01-14,2023-01,True
36347,274JMAD691,Pulse,paid,monthly,8.0,2023-05-24,2023-05,True
36351,274KIRY718,LimeLight,paid,monthly,20.0,2023-03-26,2023-03,True
36363,274MIYK474,ChillStream,expired,annual,100.01,2023-05-17,2023-05,True
36365,274MRYL316,CineQuest,expired,annual,59.99,2023-04-21,2023-04,True
36370,274NNBB759,CineQuest,trial,monthly,10.26,2023-03-15,2023-03,True
36375,274NQFT258,ChillStream,paid,monthly,25.01,2023-02-13,2023-02,True
36377,274OUGZ475,LimeLight,expired,annual,80.01,2023-01-10,2023-01,True
36378,274OUGZ475,LimeLight,paid,monthly,20.01,2023-06-12,2023-06,True
36385,274RWAZ885,Pulse,paid,annual,50.01,2023-01-25,2023-01,True
36388,274TKNC236,CineQuest,paid,monthly,12.01,2023-06-23,2023-06,True
36391,274TTLI667,LimeLight,paid,annual,80.01,2023-03-04,2023-03,True
36396,274UFFQ311,Pulse,trial,monthly,7.07,2023-01-07,2023-01,True
36400,274URIG365,RetroReel,paid,annual,119.98,2023-04-14,2023-04,True
36406,274VNLY597,Pulse,expired,monthly,8.01,2023-03-03,2023-03,True
36407,274VNLY597,Pulse,paid,annual,50.0,2023-05-16,2023-05,True
36417,274WUDO716,RetroReel,expired,monthly,29.99,2023-02-08,2023-02,True
36420,274YJGM907,RetroReel,paid,monthly,30.0,2023-05-12,2023-05,True
36423,274ZCGX294,CineQuest,paid,monthly,12.0,2023-03-27,2023-03,True
36431,274ZUMZ904,CineQuest,paid,monthly,11.99,2023-01-25,2023-01,True
36438,275AKNJ259,CineQuest,discounted,monthly,5.67,2023-02-05,2023-02,True
36439,275AKNJ259,LimeLight,expired,annual,80.01,2023-03-26,2023-03,True
36444,275BITO643,LimeLight,paid,monthly,20.02,2023-01-11,2023-01,True
36458,275DORF240,LimeLight,paid,annual,80.01,2023-02-28,2023-02,True
36477,275LCKJ142,CineQuest,expired,annual,60.0,2023-03-13,2023-03,True
36478,275LCKJ142,CineQuest,discounted,annual,26.79,2023-06-30,2023-06,True
36481,275LVVZ196,LimeLight,paid,annual,79.99,2023-01-31,2023-01,True
36486,275OEII199,Pulse,discounted,annual,34.51,2023-01-01,2023-01,True
36487,275OEII199,Pulse,paid,annual,50.02,2023-03-02,2023-03,True
36488,275OKIF542,RetroReel,expired,monthly,29.99,2023-03-17,2023-03,True
36495,275REOY395,ChillStream,expired,annual,100.0,2023-02-19,2023-02,True
36497,275RFKD008,ChillStream,expired,monthly,24.99,2023-03-14,2023-03,True
36505,275SCYQ712,Pulse,expired,monthly,8.0,2023-05-27,2023-05,True
36514,275SKOW514,ChillStream,paid,monthly,24.98,2023-03-29,2023-03,True
36521,275SLTS666,CineQuest,expired,monthly,11.99,2023-02-17,2023-02,True
36525,275SMAR147,Pulse,expired,monthly,7.99,2023-03-04,2023-03,True
36529,275SPCH128,LimeLight,expired,monthly,20.0,2023-03-13,2023-03,True
36530,275SPCH128,LimeLight,paid,monthly,19.99,2023-05-12,2023-05,True
36539,275UVNE483,ChillStream,discounted,annual,50.76,2023-03-19,2023-03,True
36540,275UVNE483,ChillStream,paid,annual,99.99,2023-04-29,2023-04,True
36551,275WLAG320,Pulse,paid,monthly,8.01,2023-03-15,2023-03,True
36559,275ZPVW455,LimeLight,paid,annual,80.0,2023-02-20,2023-02,True
36561,276ALEG367,CineQuest,expired,monthly,12.0,2023-01-18,2023-01,True
36562,276ALEG367,Pulse,paid,monthly,8.0,2023-03-07,2023-03,True
36566,276ARLX452,Pulse,paid,monthly,8.0,2023-01-13,2023-01,True
36567,276ARLX452,Pulse,expired,monthly,7.99,2023-06-03,2023-06,True
36573,276BVTU097,Pulse,expired,monthly,7.99,2023-05-11,2023-05,True
36581,276BZKD525,Pulse,paid,annual,50.0,2023-05-20,2023-05,True
36603,276GXNO835,RetroReel,expired,annual,120.0,2023-06-16,2023-06,True
36610,276HOCQ908,ChillStream,paid,monthly,25.0,2023-02-09,2023-02,True
36615,276ISSC544,RetroReel,expired,monthly,30.0,2023-03-27,2023-03,True
36616,276ISSC544,RetroReel,discounted,monthly,20.49,2023-06-30,2023-06,True
36618,276JDEZ214,RetroReel,paid,annual,120.0,2023-06-21,2023-06,True
36623,276KAVJ460,CineQuest,paid,monthly,12.01,2023-02-17,2023-02,True
36640,276OFEW218,CineQuest,expired,monthly,12.0,2023-04-18,2023-04,True
36641,276OFEW218,CineQuest,trial,monthly,6.86,2023-06-08,2023-06,True
36645,276OGGB431,LimeLight,expired,annual,80.0,2023-02-05,2023-02,True
36646,276OGGB431,LimeLight,paid,annual,80.0,2023-03-01,2023-03,True
36651,276OJCA044,CineQuest,trial,monthly,10.9,2023-05-31,2023-05,True
36652,276OJCA044,CineQuest,paid,monthly,12.0,2023-06-29,2023-06,True
36656,276OKHG725,CineQuest,paid,monthly,12.0,2023-06-05,2023-06,True
36663,276OVIM800,Pulse,expired,monthly,8.0,2023-04-30,2023-04,True
36665,276OYEV033,RetroReel,paid,monthly,30.0,2023-06-17,2023-06,True
36673,276QYUP937,RetroReel,expired,monthly,30.0,2023-03-15,2023-03,True
36674,276QYUP937,RetroReel,trial,monthly,23.79,2023-06-20,2023-06,True
36679,276SAOE728,Pulse,paid,monthly,8.0,2023-05-27,2023-05,True
36687,276UXJM743,Pulse,expired,monthly,7.99,2023-01-23,2023-01,True
36688,276UXJM743,Pulse,paid,monthly,8.01,2023-03-07,2023-03,True
36696,276WTJJ349,LimeLight,expired,monthly,19.99,2023-06-17,2023-06,True
36698,276XAPC299,CineQuest,expired,monthly,11.99,2023-01-15,2023-01,True
36699,276XAPC299,CineQuest,paid,monthly,12.0,2023-04-04,2023-04,True
36704,276YAAQ502,ChillStream,expired,monthly,25.01,2023-03-10,2023-03,True
36711,276YMRH457,CineQuest,paid,monthly,12.0,2023-02-06,2023-02,True
36720,277AVAO889,LimeLight,expired,monthly,20.01,2023-01-26,2023-01,True
36721,277AVAO889,LimeLight,paid,monthly,20.0,2023-03-19,2023-03,True
36723,277CPAH813,CineQuest,paid,monthly,12.02,2023-04-24,2023-04,True
36728,277EQTH877,LimeLight,expired,annual,80.0,2023-02-11,2023-02,True
36734,277HCPO560,CineQuest,paid,monthly,11.99,2023-06-20,2023-06,True
36741,277IOEY832,LimeLight,expired,monthly,20.0,2023-04-21,2023-04,True
36744,277IPZQ115,CineQuest,paid,monthly,12.02,2023-03-17,2023-03,True
36748,277JTML235,RetroReel,expired,monthly,30.02,2023-04-06,2023-04,True
36749,277JTML235,RetroReel,paid,monthly,30.0,2023-05-06,2023-05,True
36756,277LSNP583,ChillStream,paid,annual,100.0,2023-01-10,2023-01,True
36758,277MMNT930,LimeLight,expired,annual,80.02,2023-06-07,2023-06,True
36763,277PSWD787,CineQuest,expired,annual,59.99,2023-01-15,2023-01,True
36772,277QXUR353,ChillStream,paid,monthly,24.99,2023-02-10,2023-02,True
36781,277RTHE947,ChillStream,expired,monthly,25.0,2023-06-21,2023-06,True
36785,277RTHE947,Pulse,paid,monthly,8.01,2023-06-13,2023-06,True
36788,277SQJV701,LimeLight,expired,monthly,20.02,2023-05-11,2023-05,True
36795,277URVH586,Pulse,expired,annual,50.01,2023-02-11,2023-02,True
36796,277URVH586,Pulse,paid,monthly,8.0,2023-05-10,2023-05,True
36800,277WNKF506,Pulse,paid,monthly,7.98,2023-04-26,2023-04,True
36810,277XKNB957,ChillStream,expired,monthly,24.99,2023-04-14,2023-04,True
36811,277XKNB957,ChillStream,paid,monthly,25.0,2023-05-20,2023-05,True
36812,277XKNB957,RetroReel,expired,monthly,29.99,2023-02-01,2023-02,True
36813,277XKNB957,RetroReel,paid,monthly,30.0,2023-03-01,2023-03,True
36819,277YQBT491,Pulse,expired,monthly,8.01,2023-01-01,2023-01,True
36820,277YQBT491,Pulse,paid,monthly,8.0,2023-03-23,2023-03,True
36821,277YQBT491,Pulse,expired,monthly,7.98,2023-04-22,2023-04,True
36827,277ZAMC021,CineQuest,expired,monthly,12.0,2023-04-24,2023-04,True
36828,277ZAMC021,LimeLight,paid,annual,80.01,2023-01-07,2023-01,True
36830,277ZVHP432,RetroReel,paid,monthly,30.01,2023-05-13,2023-05,True
36839,278BBNY244,CineQuest,paid,monthly,11.98,2023-04-03,2023-04,True
36840,278BBNY244,CineQuest,expired,monthly,12.0,2023-06-19,2023-06,True
36852,278BRII949,Pulse,discounted,monthly,5.92,2023-03-11,2023-03,True
36853,278BRII949,Pulse,paid,monthly,7.98,2023-05-16,2023-05,True
36857,278DOAY254,CineQuest,expired,annual,59.99,2023-04-25,2023-04,True
36860,278HDBE001,RetroReel,paid,monthly,30.01,2023-02-14,2023-02,True
36864,278HFOC164,LimeLight,paid,annual,80.0,2023-02-02,2023-02,True
36866,278HLNW279,LimeLight,paid,monthly,20.0,2023-04-23,2023-04,True
36875,278IIOY664,Pulse,expired,annual,49.99,2023-04-09,2023-04,True
36876,278IIOY664,Pulse,discounted,annual,21.91,2023-05-23,2023-05,True
36880,278ISCC467,LimeLight,expired,monthly,20.0,2023-03-08,2023-03,True
36889,278JBNU337,RetroReel,expired,annual,120.0,2023-03-28,2023-03,True
36892,278JCHZ466,LimeLight,paid,monthly,20.01,2023-03-16,2023-03,True
36898,278KMQO950,LimeLight,expired,monthly,19.98,2023-02-06,2023-02,True
36899,278KMQO950,LimeLight,paid,monthly,20.0,2023-05-29,2023-05,True
36901,278LSGR530,ChillStream,expired,annual,99.99,2023-02-16,2023-02,True
36903,278LSGR530,LimeLight,discounted,annual,51.44,2023-05-22,2023-05,True
36904,278LSGR530,LimeLight,expired,annual,80.01,2023-06-21,2023-06,True
36910,278OPSP187,ChillStream,expired,monthly,25.02,2023-01-27,2023-01,True
36911,278OPSP187,ChillStream,paid,monthly,25.0,2023-02-05,2023-02,True
36912,278OPSP187,ChillStream,expired,monthly,24.99,2023-06-28,2023-06,True
36915,278OTNN005,CineQuest,trial,annual,46.39,2023-01-06,2023-01,True
36916,278OTNN005,CineQuest,expired,annual,60.0,2023-06-29,2023-06,True
36920,278PLYL217,CineQuest,paid,monthly,11.98,2023-01-09,2023-01,True
36921,278PLYL217,LimeLight,expired,monthly,20.0,2023-06-24,2023-06,True
36925,278PUKR946,LimeLight,discounted,monthly,19.95,2023-05-17,2023-05,True
36926,278QNHK460,CineQuest,paid,monthly,12.02,2023-03-07,2023-03,True
36930,278TZBZ226,LimeLight,paid,monthly,19.99,2023-02-12,2023-02,True
36936,278WBPJ744,RetroReel,trial,monthly,25.32,2023-03-23,2023-03,True
36940,278XGDQ268,LimeLight,paid,monthly,20.02,2023-01-23,2023-01,True
36950,278YRVO295,ChillStream,paid,annual,100.02,2023-01-11,2023-01,True
36954,278YZVE690,CineQuest,expired,annual,60.0,2023-01-17,2023-01,True
36955,278YZVE690,CineQuest,paid,monthly,12.0,2023-03-15,2023-03,True
36956,278YZVE690,CineQuest,expired,monthly,11.98,2023-04-15,2023-04,True
36957,278YZVE690,CineQuest,trial,annual,43.08,2023-05-21,2023-05,True
36958,278ZLHR684,RetroReel,expired,monthly,30.01,2023-03-07,2023-03,True
36959,278ZLHR684,RetroReel,paid,monthly,30.0,2023-06-04,2023-06,True
36961,278ZTLK410,CineQuest,paid,annual,60.0,2023-04-30,2023-04,True
36962,278ZTLK410,CineQuest,expired,annual,60.0,2023-06-26,2023-06,True
36966,279BBLB843,LimeLight,paid,monthly,20.0,2023-04-23,2023-04,True
36970,279CUQF008,Pulse,expired,monthly,8.0,2023-05-03,2023-05,True
36978,279FCMB379,LimeLight,paid,annual,79.98,2023-02-21,2023-02,True
36987,279GSAM571,Pulse,expired,monthly,8.01,2023-04-14,2023-04,True
36989,279GSAM571,RetroReel,expired,monthly,30.02,2023-03-04,2023-03,True
36993,279IDHA246,Pulse,paid,annual,50.01,2023-06-25,2023-06,True
36996,279JQBP448,CineQuest,trial,monthly,4.52,2023-03-05,2023-03,True
36997,279JQBP448,CineQuest,paid,monthly,12.0,2023-04-08,2023-04,True
37006,279LGEU310,Pulse,paid,monthly,7.99,2023-01-10,2023-01,True
37013,279MFLP446,ChillStream,expired,annual,99.98,2023-05-15,2023-05,True
37015,279MLKV695,ChillStream,paid,monthly,24.99,2023-06-02,2023-06,True
37021,279NONL411,CineQuest,expired,monthly,11.99,2023-06-04,2023-06,True
37023,279NONL411,Pulse,paid,monthly,7.99,2023-03-04,2023-03,True
37026,279PVUA464,LimeLight,expired,annual,80.0,2023-02-14,2023-02,True
37034,279SMRU543,LimeLight,expired,monthly,20.01,2023-02-09,2023-02,True
37042,279SXWF402,Pulse,expired,monthly,8.0,2023-05-08,2023-05,True
37046,279TKKV692,ChillStream,trial,monthly,12.54,2023-05-18,2023-05,True
37048,279VVWK472,CineQuest,expired,monthly,11.98,2023-06-12,2023-06,True
37053,279WKAL458,CineQuest,trial,monthly,6.05,2023-06-15,2023-06,True
37060,279WYSX900,CineQuest,paid,monthly,12.01,2023-02-25,2023-02,True
37069,279ZJMX520,LimeLight,paid,monthly,20.0,2023-03-09,2023-03,True
37076,280DZAP436,LimeLight,paid,annual,80.01,2023-03-07,2023-03,True
37085,280GGYO416,RetroReel,paid,monthly,30.01,2023-03-02,2023-03,True
37086,280HQWJ664,RetroReel,paid,annual,119.99,2023-03-30,2023-03,True
37090,280HXHM165,RetroReel,paid,annual,119.98,2023-04-28,2023-04,True
37097,280JONT519,RetroReel,paid,monthly,30.0,2023-01-26,2023-01,True
37100,280JVZL691,CineQuest,paid,monthly,12.01,2023-02-08,2023-02,True
37102,280KDRF860,RetroReel,paid,annual,119.98,2023-04-14,2023-04,True
37108,280KYSU718,CineQuest,trial,annual,50.61,2023-06-10,2023-06,True
37112,280KZEZ395,LimeLight,paid,annual,80.0,2023-06-15,2023-06,True
37114,280LPGU526,LimeLight,expired,monthly,19.99,2023-03-22,2023-03,True
37115,280LPGU526,LimeLight,paid,annual,79.98,2023-06-21,2023-06,True
37125,280MSEB327,Pulse,expired,monthly,8.01,2023-05-09,2023-05,True
37130,280NABC863,CineQuest,paid,monthly,12.01,2023-03-25,2023-03,True
37134,280NAUO637,Pulse,paid,monthly,8.0,2023-03-07,2023-03,True
37135,280NAUO637,Pulse,expired,monthly,8.0,2023-04-26,2023-04,True
37148,280ONJV668,Pulse,expired,monthly,8.0,2023-03-06,2023-03,True
37150,280OWER320,ChillStream,discounted,monthly,16.77,2023-01-22,2023-01,True
37153,280PIYB892,Pulse,paid,monthly,8.0,2023-02-17,2023-02,True
37157,280PKQL467,Pulse,expired,monthly,8.02,2023-05-16,2023-05,True
37160,280PNRI541,Pulse,expired,monthly,7.99,2023-01-20,2023-01,True
37161,280PNRI541,Pulse,paid,monthly,8.01,2023-03-08,2023-03,True
37166,280PTKW930,CineQuest,discounted,monthly,7.23,2023-05-14,2023-05,True
