,ID,BRAND,RECENCY,REVENUE,FREQUENCY,RecencyCluster,FrequencyCluster,RevenueCluster,OverallScore,last_6m_REVENUE,LTVCluster,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value
1577,570OSEE614,LimeLight,31,119.99,1,2,0,2,4,120.06,2,0,0,1
1578,570QFFT326,LimeLight,121,120.0,1,0,0,2,2,119.9,2,0,1,0
1579,570ZJPD053,LimeLight,58,39.96,1,1,0,0,1,39.98,0,0,1,0
1580,571CXSO103,LimeLight,69,80.04,1,1,0,1,2,120.0,2,0,1,0
1581,571FHHU858,LimeLight,50,23.38,1,2,0,0,2,119.94,2,0,1,0
1582,571LSRE450,LimeLight,34,99.95,1,2,0,2,4,79.99,1,0,0,1
1583,571TYQZ539,LimeLight,36,100.0,2,2,1,2,5,39.98,0,1,0,0
1584,572FRNB255,LimeLight,136,40.0,1,0,0,0,0,60.03,1,0,1,0
1585,572HJIY938,LimeLight,52,39.98,1,2,0,0,2,140.0,2,0,1,0
1586,572TAFJ373,LimeLight,7,20.01,1,2,0,0,2,19.99,0,0,1,0
1587,573OWEU693,LimeLight,50,100.1,1,2,0,2,4,79.99,1,0,0,1
1588,573XKOG254,LimeLight,9,119.94,1,2,0,2,4,80.01,1,0,0,1
1589,574CRRT023,LimeLight,79,60.03,1,1,0,1,2,75.3,1,0,1,0
1590,574QWBI532,LimeLight,36,99.9,1,2,0,2,4,79.99,1,0,0,1
1591,575AGJY948,LimeLight,153,19.99,2,0,1,0,1,79.99,1,0,1,0
1592,575CIDP993,LimeLight,32,40.0,2,2,1,0,3,60.0,1,0,0,1
1593,575EOFI829,LimeLight,95,80.08,1,1,0,1,2,53.56,1,0,1,0
1594,575NJOV785,LimeLight,156,119.94,1,0,0,2,2,100.0,2,0,1,0
1595,576MVGB357,LimeLight,119,80.0,1,0,0,1,1,80.01,1,0,1,0
1596,576RTPB485,LimeLight,0,99.9,1,2,0,2,4,80.01,1,0,0,1
1597,576WZGE069,LimeLight,48,40.02,1,2,0,0,2,100.05000000000001,2,0,1,0
1598,577QFBI249,LimeLight,150,70.8,1,0,0,1,1,79.96,1,0,1,0
1599,578NYTA923,LimeLight,160,119.94,1,0,0,2,2,120.0,2,0,1,0
1600,578YZLZ638,LimeLight,30,15.16,2,2,1,0,3,80.08,1,0,0,1
1601,579XKMS976,LimeLight,31,30.74,2,2,1,0,3,80.04,1,0,0,1
1602,580CGVT787,LimeLight,64,80.0,1,1,0,1,2,120.0,2,0,1,0
1603,580MKSZ571,LimeLight,46,40.04,1,2,0,0,2,120.0,2,0,1,0
1604,580SPDZ849,LimeLight,159,119.7,1,0,0,2,2,20.02,0,0,1,0
1605,581GOKK708,LimeLight,116,80.0,1,1,0,1,2,79.98,1,0,1,0
1606,581KCKM991,LimeLight,5,120.0,1,2,0,2,4,20.01,0,0,0,1
1607,581NFUY070,LimeLight,24,80.04,1,2,0,1,3,60.0,1,0,0,1
1608,582ISYX075,LimeLight,68,40.47,1,1,0,0,1,100.00999999999999,2,0,1,0
1609,583DUNP718,LimeLight,11,119.97,1,2,0,2,4,100.0,2,0,0,1
1610,583HSJX093,LimeLight,89,80.0,1,1,0,1,2,80.0,1,0,1,0
1611,583NHTA773,LimeLight,64,111.48,1,1,0,2,3,80.01,1,0,0,1
1612,583NLQU466,LimeLight,109,79.96,1,1,0,1,2,60.0,1,0,1,0
1613,583OVWW546,LimeLight,172,103.14,2,0,1,2,3,59.97,1,0,0,1
1614,583ZRQI497,LimeLight,19,40.010000000000005,1,2,0,0,2,19.98,0,0,1,0
1615,584BFRV884,LimeLight,50,39.42,1,2,0,0,2,39.98,0,0,1,0
1616,584GCHY099,LimeLight,113,60.0,1,1,0,1,2,55.11,1,0,1,0
1617,584JSET941,LimeLight,130,100.0,1,0,0,2,2,100.0,2,0,1,0
1618,584NENY883,LimeLight,161,76.19999999999999,1,0,0,1,1,120.06,2,0,1,0
1619,585JTBK391,LimeLight,173,120.06,1,0,0,2,2,102.46000000000001,2,0,1,0
1620,585RWTQ457,LimeLight,14,19.99,1,2,0,0,2,60.03,1,0,1,0
1621,585SGDI311,LimeLight,29,120.06,1,2,0,2,4,55.3,1,0,0,1
1622,586BBTT298,LimeLight,74,80.02,1,1,0,1,2,79.99,1,0,1,0
1623,586HBJI853,LimeLight,123,40.02,1,0,0,0,0,80.0,1,0,1,0
1624,586VXUP859,LimeLight,8,120.12,1,2,0,2,4,120.06,2,0,0,1
1625,586WTEU309,LimeLight,84,80.0,1,1,0,1,2,34.36,0,0,1,0
1626,587GQLB901,LimeLight,171,20.0,1,0,0,0,0,79.96,1,0,1,0
1627,587ISQM447,LimeLight,114,80.01,1,1,0,1,2,80.01,1,0,1,0
1628,587IWXZ922,LimeLight,59,80.0,1,1,0,1,2,80.03,1,0,1,0
1629,587PETL332,LimeLight,175,80.01,1,0,0,1,1,139.99,2,0,1,0
1630,587QOKA281,LimeLight,65,59.97,1,1,0,1,2,19.99,0,0,1,0
1631,587UYQD471,LimeLight,14,20.0,1,2,0,0,2,40.0,0,0,1,0
1632,588CQEM648,LimeLight,177,56.760000000000005,1,0,0,1,1,80.0,1,0,1,0
1633,588HQIL827,LimeLight,174,120.0,1,0,0,2,2,112.71,2,0,1,0
1634,588KWPK591,LimeLight,5,19.99,1,2,0,0,2,99.97,2,0,1,0
1635,588MTTN874,LimeLight,75,80.0,1,1,0,1,2,18.64,0,0,1,0
1636,589ADKA303,LimeLight,75,59.97,1,1,0,1,2,20.01,0,0,1,0
1637,589BVKG905,LimeLight,62,80.0,3,1,2,1,4,119.94,2,0,0,1
1638,589IMKA224,LimeLight,105,59.97,1,1,0,1,2,80.01,1,0,1,0
1639,590HIEQ229,LimeLight,64,80.04,1,1,0,1,2,100.05000000000001,2,0,1,0
1640,590KBTS532,LimeLight,118,40.04,1,1,0,0,1,41.52,0,0,1,0
1641,590WKOT033,LimeLight,77,57.77,1,1,0,1,2,80.0,1,0,1,0
1642,591GUVU338,LimeLight,136,99.95,2,0,1,2,3,100.0,2,0,0,1
1643,591MMEO065,LimeLight,143,19.99,1,0,0,0,0,39.98,0,0,1,0
1644,591PHIB109,LimeLight,22,79.99,1,2,0,1,3,100.05000000000001,2,0,0,1
1645,591RGVP009,LimeLight,100,79.96,1,1,0,1,2,60.03,1,0,1,0
1646,591SXEU848,LimeLight,133,99.95,1,0,0,2,2,100.05000000000001,2,0,1,0
1647,591TYNR748,LimeLight,39,100.0,2,2,1,2,5,39.96,0,1,0,0
1648,592QBEC470,LimeLight,58,20.01,1,1,0,0,1,36.18,0,0,1,0
1649,592THHE136,LimeLight,149,40.0,1,0,0,0,0,80.01,1,0,1,0
1650,592TKFX842,LimeLight,4,36.12,1,2,0,0,2,38.31,0,0,1,0
1651,593JKTP438,LimeLight,19,20.0,1,2,0,0,2,62.75,1,0,1,0
1652,593PSGU319,LimeLight,116,60.0,1,1,0,1,2,120.12,2,0,1,0
1653,594HSQA198,LimeLight,31,80.0,2,2,1,1,4,100.05000000000001,2,0,0,1
1654,595CUQG574,LimeLight,69,60.03,1,1,0,1,2,59.97,1,0,1,0
1655,595VWPC184,LimeLight,63,80.0,1,1,0,1,2,80.04,1,0,1,0
1656,595WAHL898,LimeLight,33,120.1,1,2,0,2,4,120.05000000000001,2,0,0,1
1657,596IAYM410,LimeLight,45,39.98,2,2,1,0,3,120.15,2,0,0,1
1658,596MFQL617,LimeLight,40,40.0,2,2,1,0,3,100.0,2,0,0,1
1659,596VTNL703,LimeLight,57,100.0,1,2,0,2,4,80.0,1,0,0,1
1660,597CMQX339,LimeLight,32,113.89,1,2,0,2,4,79.97,1,0,0,1
1661,597EQTW659,LimeLight,55,79.96000000000001,1,2,0,1,3,120.0,2,0,0,1
1662,597MWPT319,LimeLight,48,40.0,1,2,0,0,2,120.0,2,0,1,0
1663,597NSQU827,LimeLight,37,38.49,1,2,0,0,2,80.01,1,0,1,0
1664,597PRER484,LimeLight,64,79.92,1,1,0,1,2,79.96,1,0,1,0
1665,598RVNN355,LimeLight,180,43.62,1,0,0,0,0,20.01,0,0,1,0
1666,598TIXY552,LimeLight,3,60.0,1,2,0,1,3,60.03,1,0,0,1
1667,598XFXT044,LimeLight,17,40.0,1,2,0,0,2,80.0,1,0,1,0
1668,599OTZA609,LimeLight,166,84.30000000000001,2,0,1,1,2,20.02,0,0,1,0
1669,599RMWQ009,LimeLight,24,60.02,1,2,0,1,3,99.9,2,0,0,1
1670,599TTBE791,LimeLight,13,80.02,1,2,0,1,3,119.94,2,0,0,1
1671,599VDIJ998,LimeLight,37,39.98,1,2,0,0,2,100.0,2,0,1,0
1672,599ZJDD749,LimeLight,4,18.48,1,2,0,0,2,79.96,1,0,1,0
1673,600CCFN798,LimeLight,129,80.01,1,0,0,1,1,100.05000000000001,2,0,1,0
1674,600XGWO527,LimeLight,49,99.95,2,2,1,2,5,120.0,2,1,0,0
1675,600XUUI378,LimeLight,78,59.97,1,1,0,1,2,120.06,2,0,1,0
1676,601BHYR003,LimeLight,101,160.01999999999998,1,1,0,3,4,79.96,1,0,0,1
1677,601DVFL962,LimeLight,96,80.04,1,1,0,1,2,120.03000000000002,2,0,1,0
1678,601MWMC521,LimeLight,43,37.24,1,2,0,0,2,120.0,2,0,1,0
1679,601SJBV170,LimeLight,120,80.08,1,0,0,1,1,120.0,2,0,1,0
1680,601TJDI534,LimeLight,164,42.18,1,0,0,0,0,99.99,2,0,1,0
1681,602LZUF181,LimeLight,19,80.0,1,2,0,1,3,80.0,1,0,0,1
1682,603BKFR911,LimeLight,164,120.0,1,0,0,2,2,119.88,2,0,1,0
1683,603CNLO104,LimeLight,42,34.24,1,2,0,0,2,40.0,0,0,1,0
1684,603NYSP506,LimeLight,142,71.43,1,0,0,1,1,91.03999999999999,1,0,1,0
1685,603SHJQ858,LimeLight,113,60.0,1,1,0,1,2,40.02,0,0,1,0
1686,603ZERB637,LimeLight,116,66.2,1,1,0,1,2,20.01,0,0,1,0
1687,604BZNW760,LimeLight,171,20.01,1,0,0,0,0,6.4,0,0,1,0
1688,604CBLH452,LimeLight,123,99.95,1,0,0,2,2,120.0,2,0,1,0
1689,605EEEG658,LimeLight,135,30.2,1,0,0,0,0,60.03,1,0,1,0
1690,605GLUN753,LimeLight,103,79.96,1,1,0,1,2,100.06,2,0,1,0
1691,605OBFI374,LimeLight,3,31.4,1,2,0,0,2,40.0,0,0,1,0
1692,605UHQZ294,LimeLight,124,40.04,1,0,0,0,0,67.08,1,0,1,0
1693,605WBEJ333,LimeLight,43,80.0,1,2,0,1,3,40.0,0,0,0,1
1694,606BMXG372,LimeLight,11,15.69,3,2,2,0,4,80.04,1,0,0,1
1695,606FFUC658,LimeLight,65,84.42,1,1,0,1,2,140.0,2,0,1,0
1696,606JZPA475,LimeLight,118,39.98,1,1,0,0,1,60.03,1,0,1,0
1697,606LSYX600,LimeLight,175,75.53999999999999,1,0,0,1,1,20.01,0,0,1,0
1698,606SFSH344,LimeLight,130,76.85,1,0,0,1,1,60.0,1,0,1,0
1699,606WKZF473,LimeLight,156,40.92,1,0,0,0,0,80.04,1,0,1,0
1700,606XMJF192,LimeLight,108,60.0,1,1,0,1,2,80.0,1,0,1,0
1701,606YQWU109,LimeLight,161,20.01,2,0,1,0,1,20.02,0,0,1,0
1702,606ZOZV792,LimeLight,1,80.02,1,2,0,1,3,80.0,1,0,0,1
1703,607KEIZ731,LimeLight,49,39.98,1,2,0,0,2,100.05000000000001,2,0,1,0
1704,607RJIB683,LimeLight,116,119.94,1,1,0,2,3,40.0,0,0,0,1
1705,608FEBW314,LimeLight,13,53.620000000000005,1,2,0,1,3,100.0,2,0,0,1
1706,608HJBR150,LimeLight,118,60.0,2,1,1,1,3,80.0,1,0,0,1
1707,608NMPP036,LimeLight,104,46.0,1,1,0,1,2,20.01,0,0,1,0
1708,609MMPO232,LimeLight,1,20.0,1,2,0,0,2,20.0,0,0,1,0
1709,609NMXY619,LimeLight,46,99.95,2,2,1,2,5,100.05000000000001,2,1,0,0
1710,610EOBV632,LimeLight,135,80.0,1,0,0,1,1,80.0,1,0,1,0
1711,610SNKZ729,LimeLight,102,80.0,1,1,0,1,2,49.44,0,0,1,0
1712,611NJQW689,LimeLight,77,59.94,1,1,0,1,2,60.0,1,0,1,0
1713,611ZCJG106,LimeLight,163,80.0,1,0,0,1,1,59.97,1,0,1,0
1714,612EMCM998,LimeLight,38,33.02,1,2,0,0,2,80.0,1,0,1,0
1715,612FXYH430,LimeLight,15,20.02,1,2,0,0,2,119.88,2,0,1,0
1716,612ZZLX098,LimeLight,172,20.01,1,0,0,0,0,17.44,0,0,1,0
1717,613NMFI223,LimeLight,6,57.17,1,2,0,1,3,39.94,0,0,0,1
1718,613RGMX375,LimeLight,167,120.06,1,0,0,2,2,93.12,1,0,1,0
1719,613UMKS893,LimeLight,137,120.05,1,0,0,2,2,60.03,1,0,1,0
1720,613YYFZ734,LimeLight,17,59.97,1,2,0,1,3,14.82,0,0,0,1
1721,614BAGW259,LimeLight,61,79.98,1,1,0,1,2,79.99,1,0,1,0
1722,614IOXW856,LimeLight,177,119.94,1,0,0,2,2,79.96,1,0,1,0
1723,614MTKA782,LimeLight,128,100.05,1,0,0,2,2,119.94,2,0,1,0
1724,614QFJN467,LimeLight,1,40.0,1,2,0,0,2,70.13,1,0,1,0
1725,614XMQE563,LimeLight,35,90.52,1,2,0,2,4,80.0,1,0,0,1
1726,615NFNF009,LimeLight,98,79.99,1,1,0,1,2,100.0,2,0,1,0
1727,615OHKC906,LimeLight,162,20.0,1,0,0,0,0,78.45,1,0,1,0
1728,616AZAY856,LimeLight,159,20.01,1,0,0,0,0,62.15,1,0,1,0
1729,616FJZG354,LimeLight,109,79.96,1,1,0,1,2,119.94,2,0,1,0
1730,616IBEK745,LimeLight,175,20.0,1,0,0,0,0,20.02,0,0,1,0
1731,616JBLT192,LimeLight,80,22.36,1,1,0,0,1,80.01,1,0,1,0
1732,616LPYD577,LimeLight,20,19.99,1,2,0,0,2,119.94,2,0,1,0
1733,616MEYS173,LimeLight,77,40.8,3,1,2,0,3,100.0,2,0,0,1
1734,617ESWM113,LimeLight,105,80.01,1,1,0,1,2,80.0,1,0,1,0
1735,617EXOF757,LimeLight,16,120.0,1,2,0,2,4,120.0,2,0,0,1
1736,617GRMT415,LimeLight,18,119.94,1,2,0,2,4,59.97,1,0,0,1
1737,617KWPX553,LimeLight,24,80.01,1,2,0,1,3,60.0,1,0,0,1
1738,617QIGP183,LimeLight,4,15.42,1,2,0,0,2,60.0,1,0,1,0
1739,617SCIG147,LimeLight,20,39.98,1,2,0,0,2,60.03,1,0,1,0
1740,617WMEC526,LimeLight,9,80.02,2,2,1,1,4,79.96,1,0,0,1
1741,618ZYKL781,LimeLight,48,15.66,1,2,0,0,2,40.0,0,0,1,0
1742,619OAWO813,LimeLight,47,40.02,1,2,0,0,2,52.44,1,0,1,0
1743,620CAXE754,LimeLight,173,20.01,1,0,0,0,0,99.94999999999999,2,0,1,0
1744,620LDLD478,LimeLight,106,80.01,1,1,0,1,2,79.99,1,0,1,0
1745,620YPUX772,LimeLight,110,60.03,1,1,0,1,2,40.0,0,0,1,0
1746,621MGXO525,LimeLight,153,120.06,1,0,0,2,2,100.0,2,0,1,0
1747,621XLUV467,LimeLight,131,80.0,2,0,1,1,2,119.94,2,0,1,0
1748,621ZWVO725,LimeLight,109,79.92,1,1,0,1,2,20.01,0,0,1,0
1749,622AJSG797,LimeLight,35,99.95,1,2,0,2,4,80.0,1,0,0,1
1750,622DJIK894,LimeLight,163,80.01,2,0,1,1,2,80.02,1,0,1,0
1751,622FKHU774,LimeLight,90,20.01,1,1,0,0,1,80.04,1,0,1,0
1752,622GMZJ916,LimeLight,32,80.0,1,2,0,1,3,60.03,1,0,0,1
1753,622MGUD616,LimeLight,2,19.99,1,2,0,0,2,120.0,2,0,1,0
1754,622PTJD716,LimeLight,93,60.0,1,1,0,1,2,79.92,1,0,1,0
1755,622QNLN835,LimeLight,17,80.0,1,2,0,1,3,26.2,0,0,0,1
1756,624JYXT054,LimeLight,111,79.99,1,1,0,1,2,79.99,1,0,1,0
1757,624OFWT321,LimeLight,63,50.91,1,1,0,1,2,80.0,1,0,1,0
1758,624RCDT828,LimeLight,179,20.01,1,0,0,0,0,120.06,2,0,1,0
1759,625URCA886,LimeLight,107,20.01,1,1,0,0,1,59.97,1,0,1,0
1760,627JMYF650,LimeLight,157,71.1,1,0,0,1,1,120.0,2,0,1,0
1761,627MISF753,LimeLight,125,100.15,1,0,0,2,2,80.0,1,0,1,0
1762,627MZIK906,LimeLight,7,19.99,1,2,0,0,2,79.88,1,0,1,0
1763,627ODJU142,LimeLight,129,100.0,1,0,0,2,2,119.97,2,0,1,0
1764,627RUGY304,LimeLight,145,40.02,1,0,0,0,0,120.0,2,0,1,0
1765,628CLPM402,LimeLight,14,18.9,1,2,0,0,2,60.0,1,0,1,0
1766,628HHJN357,LimeLight,131,99.95,1,0,0,2,2,80.35,1,0,1,0
1767,628NJXV416,LimeLight,141,100.05,1,0,0,2,2,60.0,1,0,1,0
1768,628QLXS804,LimeLight,152,20.0,1,0,0,0,0,100.1,2,0,1,0
1769,628VLDT051,LimeLight,50,100.1,2,2,1,2,5,120.0,2,1,0,0
1770,629DXUJ311,LimeLight,36,99.95,1,2,0,2,4,23.98,0,0,0,1
1771,629QDUY054,LimeLight,101,80.0,1,1,0,1,2,100.0,2,0,1,0
1772,629YZCV663,LimeLight,167,79.99,1,0,0,1,1,54.84,1,0,1,0
1773,630EKUW865,LimeLight,153,20.0,1,0,0,0,0,40.02,0,0,1,0
1774,630NCSF763,LimeLight,45,39.98,1,2,0,0,2,39.98,0,0,1,0
1775,630QUAC537,LimeLight,3,120.0,1,2,0,2,4,51.96,0,0,0,1
1776,630VUXV089,LimeLight,15,20.0,2,2,1,0,3,120.12,2,0,0,1
1777,630ZAHN907,LimeLight,17,120.0,1,2,0,2,4,80.01,1,0,0,1
1778,630ZODX362,LimeLight,177,119.94,1,0,0,2,2,60.0,1,0,1,0
1779,631NOWN856,LimeLight,48,79.98,1,2,0,1,3,80.0,1,0,0,1
1780,631QTWB643,LimeLight,23,20.61,1,2,0,0,2,100.05000000000001,2,0,1,0
1781,631XUJX133,LimeLight,64,59.94,1,1,0,1,2,51.25,0,0,1,0
1782,632EMBR905,LimeLight,32,40.04,1,2,0,0,2,119.88,2,0,1,0
1783,632YCBZ056,LimeLight,20,9.8,1,2,0,0,2,99.97999999999999,2,0,1,0
1784,633JFCV484,LimeLight,179,80.01,1,0,0,1,1,120.06,2,0,1,0
1785,633NJWT958,LimeLight,84,60.0,1,1,0,1,2,120.01,2,0,1,0
1786,633QMJJ843,LimeLight,178,119.94,1,0,0,2,2,20.0,0,0,1,0
1787,634EGQZ850,LimeLight,4,32.06,1,2,0,0,2,40.06,0,0,1,0
1788,634NAYA656,LimeLight,165,79.99,1,0,0,1,1,40.02,0,0,1,0
1789,634QTVI979,LimeLight,179,80.0,1,0,0,1,1,80.0,1,0,1,0
1790,634WJDK707,LimeLight,114,80.0,1,1,0,1,2,59.97,1,0,1,0
1791,635FQDM639,LimeLight,6,20.0,2,2,1,0,3,80.04,1,0,0,1
1792,635NSGB173,LimeLight,119,80.0,1,0,0,1,1,99.94999999999999,2,0,1,0
1793,635PSAR066,LimeLight,70,60.0,1,1,0,1,2,100.0,2,0,1,0
1794,635RKZM770,LimeLight,7,114.64,1,2,0,2,4,80.0,1,0,0,1
1795,637BIGQ984,LimeLight,129,100.0,1,0,0,2,2,20.0,0,0,1,0
1796,637FDKU947,LimeLight,79,80.0,1,1,0,1,2,34.91,0,0,1,0
1797,637ZVAZ328,LimeLight,3,80.0,1,2,0,1,3,48.620000000000005,0,0,0,1
1798,638BBBH643,LimeLight,34,40.02,2,2,1,0,3,80.0,1,0,0,1
1799,638NPVV426,LimeLight,90,60.03,1,1,0,1,2,80.12,1,0,1,0
1800,638PCKT383,LimeLight,10,140.0,1,2,0,3,5,29.19,0,1,0,0
1801,638QAEI870,LimeLight,15,120.12,1,2,0,2,4,100.0,2,0,0,1
1802,638RXLM182,LimeLight,42,39.98,1,2,0,0,2,104.60000000000001,2,0,1,0
1803,638XZVU814,LimeLight,71,39.98,1,1,0,0,1,120.0,2,0,1,0
1804,638YLAO427,LimeLight,147,39.98,1,0,0,0,0,79.92,1,0,1,0
1805,639NLWW197,LimeLight,45,20.01,1,2,0,0,2,80.01,1,0,1,0
1806,639PJLB410,LimeLight,110,59.94,1,1,0,1,2,99.9,2,0,1,0
1807,639VIDK320,LimeLight,88,51.150000000000006,1,1,0,1,2,60.0,1,0,1,0
1808,640LCLE417,LimeLight,158,20.0,1,0,0,0,0,31.400000000000002,0,0,1,0
1809,640NSDS478,LimeLight,40,100.05,2,2,1,2,5,40.02,0,1,0,0
1810,640NTMC173,LimeLight,52,38.18,1,2,0,0,2,79.98,1,0,1,0
1811,640WXTH263,LimeLight,79,80.04,1,1,0,1,2,100.05000000000001,2,0,1,0
1812,640ZJWA830,LimeLight,144,40.0,1,0,0,0,0,99.9,2,0,1,0
1813,641ATTD547,LimeLight,65,60.03,1,1,0,1,2,120.0,2,0,1,0
1814,641XCDD037,LimeLight,68,22.71,1,1,0,0,1,40.0,0,0,1,0
1815,641XZDR295,LimeLight,147,100.0,1,0,0,2,2,40.04,0,0,1,0
1816,641ZDPP089,LimeLight,2,65.24,1,2,0,1,3,80.01,1,0,0,1
1817,642AEVJ735,LimeLight,168,120.06,1,0,0,2,2,99.94999999999999,2,0,1,0
1818,642GTBU808,LimeLight,154,80.01,1,0,0,1,1,153.49,2,0,1,0
1819,643LZIX604,LimeLight,46,39.98,1,2,0,0,2,60.03,1,0,1,0
1820,643WITK633,LimeLight,6,80.01,1,2,0,1,3,80.01,1,0,0,1
1821,643XYBY579,LimeLight,78,60.0,1,1,0,1,2,120.08,2,0,1,0
1822,644ANTB170,LimeLight,107,60.0,1,1,0,1,2,79.97999999999999,1,0,1,0
1823,644GXDO026,LimeLight,130,40.02,1,0,0,0,0,13.54,0,0,1,0
1824,644UZJA279,LimeLight,147,39.98,1,0,0,0,0,80.0,1,0,1,0
1825,646LXYN752,LimeLight,10,53.44,1,2,0,1,3,80.01,1,0,0,1
1826,647SGVK589,LimeLight,8,120.06,1,2,0,2,4,57.23,1,0,0,1
1827,647UGUZ237,LimeLight,165,19.99,1,0,0,0,0,120.06,2,0,1,0
1828,648CXMC654,LimeLight,147,99.9,1,0,0,2,2,100.03999999999999,2,0,1,0
1829,649USWZ266,LimeLight,13,120.06,1,2,0,2,4,100.05000000000001,2,0,0,1
1830,649WUCC124,LimeLight,80,80.0,1,1,0,1,2,41.22,0,0,1,0
1831,650FPQB774,LimeLight,60,80.01,1,1,0,1,2,60.0,1,0,1,0
1832,650UFVV646,LimeLight,55,40.02,1,2,0,0,2,100.05000000000001,2,0,1,0
1833,650YSKP855,LimeLight,115,59.97,1,1,0,1,2,80.0,1,0,1,0
1834,650ZUME750,LimeLight,44,147.64999999999998,1,2,0,3,5,80.0,1,1,0,0
1835,651KGJG433,LimeLight,121,49.07,1,0,0,1,1,79.99,1,0,1,0
1836,651RPUZ627,LimeLight,171,119.94,1,0,0,2,2,20.01,0,0,1,0
1837,651SPOH144,LimeLight,45,18.33,1,2,0,0,2,19.99,0,0,1,0
1838,651TFQS782,LimeLight,11,160.01999999999998,1,2,0,3,5,79.99,1,1,0,0
1839,652OPQR626,LimeLight,54,79.99,1,2,0,1,3,79.99,1,0,0,1
1840,652VWDV991,LimeLight,139,47.85,1,0,0,1,1,20.01,0,0,1,0
1841,653BGVW509,LimeLight,131,100.05,1,0,0,2,2,100.0,2,0,1,0
1842,653MXDH215,LimeLight,130,40.02,1,0,0,0,0,20.02,0,0,1,0
1843,653WWMN276,LimeLight,118,40.0,1,1,0,0,1,79.96,1,0,1,0
1844,654JGAR797,LimeLight,81,99.98,1,1,0,2,3,114.36000000000001,2,0,0,1
1845,654KHRS499,LimeLight,109,80.04,1,1,0,1,2,99.94999999999999,2,0,1,0
1846,654UDOS296,LimeLight,52,99.95,2,2,1,2,5,59.97,1,1,0,0
1847,654WXWG714,LimeLight,178,119.94,1,0,0,2,2,119.94,2,0,1,0
1848,654ZEOB448,LimeLight,87,80.04,1,1,0,1,2,60.06,1,0,1,0
1849,655BZTZ450,LimeLight,23,59.99,1,2,0,1,3,80.0,1,0,0,1
1850,655FHUW417,LimeLight,167,39.36,1,0,0,0,0,59.97,1,0,1,0
1851,655KNDN548,LimeLight,145,33.04,1,0,0,0,0,79.99,1,0,1,0
1852,656KFXH030,LimeLight,134,100.0,1,0,0,2,2,100.02,2,0,1,0
1853,656SGZP339,LimeLight,49,41.5,1,2,0,0,2,80.0,1,0,1,0
1854,656SZWY093,LimeLight,176,119.94,1,0,0,2,2,20.02,0,0,1,0
1855,656ZPDQ884,LimeLight,55,40.02,1,2,0,0,2,100.05000000000001,2,0,1,0
1856,658ASZT520,LimeLight,0,80.0,1,2,0,1,3,60.03,1,0,0,1
1857,659BDVO608,LimeLight,59,79.96,1,1,0,1,2,80.0,1,0,1,0
1858,659DQRY668,LimeLight,70,79.96,1,1,0,1,2,79.96,1,0,1,0
1859,659PDUZ726,LimeLight,131,40.0,1,0,0,0,0,39.98,0,0,1,0
1860,660KXKF979,LimeLight,88,80.04,1,1,0,1,2,60.0,1,0,1,0
1861,660SGTB722,LimeLight,169,20.0,1,0,0,0,0,100.05000000000001,2,0,1,0
1862,661CCAZ912,LimeLight,128,80.01,1,0,0,1,1,80.01,1,0,1,0
1863,661CJLE438,LimeLight,180,119.88,1,0,0,2,2,79.96,1,0,1,0
1864,661LQCJ566,LimeLight,48,80.04,1,2,0,1,3,120.06000000000002,2,0,0,1
1865,661OFDA987,LimeLight,95,80.0,1,1,0,1,2,66.92,1,0,1,0
1866,661WWNL707,LimeLight,86,80.01,2,1,1,1,3,66.06,1,0,0,1
1867,662IVKM585,LimeLight,80,60.0,1,1,0,1,2,99.94999999999999,2,0,1,0
1868,662KRDS710,LimeLight,83,53.97,1,1,0,1,2,54.62,1,0,1,0
1869,663JPPB216,LimeLight,151,19.99,2,0,1,0,1,79.99,1,0,1,0
1870,664FWYY617,LimeLight,48,40.0,2,2,1,0,3,20.01,0,0,0,1
1871,664GALY472,LimeLight,53,76.71,2,2,1,1,4,80.0,1,0,0,1
1872,664QMKX532,LimeLight,87,19.99,1,1,0,0,1,100.05000000000001,2,0,1,0
1873,664VSGR578,LimeLight,46,7.68,1,2,0,0,2,66.36,1,0,1,0
1874,665HWVF570,LimeLight,62,59.97,1,1,0,1,2,39.96,0,0,1,0
1875,665LZKB328,LimeLight,152,19.99,1,0,0,0,0,80.0,1,0,1,0
1876,666ESRG808,LimeLight,49,100.1,1,2,0,2,4,33.8,0,0,0,1
1877,666GOSX661,LimeLight,62,80.04,1,1,0,1,2,80.08,1,0,1,0
1878,666HZXW536,LimeLight,6,39.98,1,2,0,0,2,80.0,1,0,1,0
1879,666IYSA279,LimeLight,57,16.68,1,2,0,0,2,40.010000000000005,0,0,1,0
1880,667AXWU678,LimeLight,168,80.01,1,0,0,1,1,80.01,1,0,1,0
1881,667WVSI549,LimeLight,155,62.52,1,0,0,1,1,60.03,1,0,1,0
1882,668FKPA313,LimeLight,23,51.16,1,2,0,1,3,80.0,1,0,0,1
1883,668JACX978,LimeLight,119,80.0,1,0,0,1,1,20.01,0,0,1,0
1884,668JRQV901,LimeLight,104,83.51,2,1,1,1,3,80.0,1,0,0,1
1885,668OJER556,LimeLight,99,60.0,1,1,0,1,2,13.96,0,0,1,0
1886,668QVTN526,LimeLight,17,172.14999999999998,1,2,0,3,5,79.98,1,1,0,0
