,ID,BRAND,SUB_STATUS,TERM,AMOUNT,PARTITION_DATE,YEAR_MONTH,VALID_TRANSITION
3104,023GSIQ277,ChillStream,paid,monthly,25.0,2023-09-02,2023-09,True
3108,023HIZW838,Pulse,expired,monthly,8.0,2023-02-01,2023-02,True
3109,023HIZW838,Pulse,paid,monthly,8.0,2023-11-12,2023-11,True
3112,023HXIC887,ChillStream,expired,monthly,25.0,2023-03-02,2023-03,True
3113,023HXIC887,ChillStream,paid,monthly,25.0,2023-06-11,2023-06,True
3114,023HXIC887,ChillStream,expired,monthly,25.02,2023-08-23,2023-08,True
3120,023JACZ720,CineQuest,trial,annual,39.92,2023-01-04,2023-01,True
3121,023JACZ720,CineQuest,paid,annual,60.0,2023-07-02,2023-07,True
3123,023JACZ720,LimeLight,paid,monthly,19.99,2023-09-28,2023-09,True
3128,023JHPS184,CineQuest,expired,monthly,12.0,2023-08-21,2023-08,True
3133,023KLRB333,RetroReel,paid,annual,120.02,2023-07-15,2023-07,True
3136,023KNWF679,CineQuest,expired,annual,59.99,2023-02-27,2023-02,True
3137,023KNWF679,CineQuest,paid,monthly,12.0,2023-12-08,2023-12,True
3141,023KSTZ127,LimeLight,paid,annual,80.0,2023-07-18,2023-07,True
3144,023LBND084,CineQuest,expired,monthly,12.0,2023-01-09,2023-01,True
3145,023LBND084,CineQuest,paid,annual,59.99,2023-08-18,2023-08,True
3148,023MOVK325,CineQuest,expired,monthly,12.0,2023-01-22,2023-01,True
3149,023MOVK325,CineQuest,paid,annual,60.01,2023-04-01,2023-04,True
3152,023NUVZ956,Pulse,expired,monthly,8.0,2023-11-30,2023-11,True
3155,023OBAE790,LimeLight,paid,monthly,19.99,2023-01-02,2023-01,True
3160,023QKGT608,RetroReel,expired,monthly,30.01,2023-02-26,2023-02,True
3161,023QWHV917,LimeLight,paid,annual,80.01,2023-12-10,2023-12,True
3164,023SCYQ639,RetroReel,paid,monthly,30.01,2023-09-16,2023-09,True
3169,023SXGR027,Pulse,trial,monthly,3.08,2023-01-16,2023-01,True
3170,023SXGR027,Pulse,expired,monthly,8.0,2023-10-17,2023-10,True
3172,023TONT701,CineQuest,expired,annual,60.0,2023-04-04,2023-04,True
3173,023TONT701,CineQuest,discounted,monthly,9.1,2023-07-27,2023-07,True
3174,023TONT701,CineQuest,expired,monthly,11.99,2023-12-01,2023-12,True
3177,023TUXH308,RetroReel,paid,monthly,30.0,2023-12-14,2023-12,True
3179,023URDX152,Pulse,expired,annual,50.0,2023-08-21,2023-08,True
3180,023URDX152,Pulse,paid,monthly,8.0,2023-11-05,2023-11,True
3182,023VSDH612,CineQuest,paid,monthly,11.99,2023-02-15,2023-02,True
3185,023YBKB436,LimeLight,expired,monthly,20.0,2023-04-07,2023-04,True
3188,023YIEH528,CineQuest,expired,monthly,12.01,2023-09-07,2023-09,True
3194,023ZPCU442,LimeLight,expired,monthly,20.0,2023-10-24,2023-10,True
3199,024AENH613,Pulse,paid,monthly,8.01,2023-04-11,2023-04,True
3206,024AXMY960,CineQuest,paid,monthly,12.0,2023-01-21,2023-01,True
3208,024BMHZ367,ChillStream,expired,monthly,24.99,2023-08-28,2023-08,True
3212,024CDKX638,LimeLight,paid,monthly,20.0,2023-01-10,2023-01,True
3218,024COKF930,LimeLight,paid,monthly,20.0,2023-08-11,2023-08,True
3220,024EAID291,CineQuest,expired,monthly,12.0,2023-06-04,2023-06,True
3221,024EAID291,LimeLight,expired,monthly,19.99,2023-11-07,2023-11,True
3227,024EXSJ042,ChillStream,paid,annual,100.02,2023-02-28,2023-02,True
3231,024FSSV701,Pulse,expired,annual,50.0,2023-12-23,2023-12,True
3236,024GSQS170,CineQuest,paid,monthly,11.99,2023-08-13,2023-08,True
3239,024JSBO518,CineQuest,expired,monthly,12.01,2023-02-21,2023-02,True
3240,024JSBO518,CineQuest,trial,annual,21.02,2023-04-21,2023-04,True
3241,024JSBO518,CineQuest,expired,annual,60.01,2023-05-01,2023-05,True
3242,024JSBO518,CineQuest,paid,monthly,12.0,2023-09-14,2023-09,True
3246,024JXLD845,CineQuest,expired,annual,60.01,2023-04-05,2023-04,True
3247,024JXLD845,CineQuest,paid,monthly,11.98,2023-06-20,2023-06,True
3248,024JXLD845,CineQuest,expired,monthly,12.0,2023-12-07,2023-12,True
3250,024KCAD609,ChillStream,expired,monthly,25.0,2023-12-30,2023-12,True
3256,024LKVV741,ChillStream,expired,monthly,24.99,2023-02-23,2023-02,True
3257,024LKVV741,ChillStream,discounted,monthly,20.77,2023-03-07,2023-03,True
3258,024LKVV741,ChillStream,paid,monthly,24.99,2023-07-11,2023-07,True
3260,024LVOZ517,CineQuest,expired,annual,60.01,2023-01-17,2023-01,True
3261,024LVOZ517,CineQuest,trial,monthly,8.12,2023-02-05,2023-02,True
3262,024LVOZ517,CineQuest,expired,monthly,12.01,2023-05-31,2023-05,True
3263,024LVOZ517,CineQuest,paid,monthly,11.99,2023-10-22,2023-10,True
3266,024MNFD756,CineQuest,paid,monthly,11.99,2023-04-12,2023-04,True
3267,024MNFD756,CineQuest,expired,monthly,11.99,2023-11-16,2023-11,True
3270,024NGIN053,Pulse,expired,annual,49.99,2023-01-14,2023-01,True
3280,024PUID705,CineQuest,expired,monthly,12.0,2023-11-28,2023-11,True
3282,024PZOR538,LimeLight,expired,annual,80.01,2023-03-01,2023-03,True
3283,024PZOR538,LimeLight,paid,monthly,19.99,2023-04-03,2023-04,True
3284,024PZOR538,LimeLight,expired,monthly,20.0,2023-07-10,2023-07,True
3286,024QOIS188,RetroReel,expired,monthly,30.0,2023-03-21,2023-03,True
3287,024QOIS188,RetroReel,discounted,monthly,13.58,2023-08-07,2023-08,True
3288,024QOIS188,RetroReel,paid,monthly,30.0,2023-09-11,2023-09,True
3291,024QQRE334,CineQuest,expired,annual,60.0,2023-01-03,2023-01,True
3292,024QQRE334,CineQuest,paid,annual,60.02,2023-05-10,2023-05,True
3294,024QQRE334,LimeLight,paid,monthly,19.98,2023-07-10,2023-07,True
3300,024RHDD920,CineQuest,paid,monthly,12.01,2023-01-19,2023-01,True
3303,024RWSN374,CineQuest,paid,annual,59.99,2023-01-25,2023-01,True
3304,024RWSN374,CineQuest,expired,annual,60.0,2023-12-07,2023-12,True
3308,024SNFX453,Pulse,paid,monthly,7.99,2023-01-22,2023-01,True
3313,024THMN131,CineQuest,trial,monthly,4.15,2023-04-28,2023-04,True
3314,024THMN131,CineQuest,paid,monthly,11.99,2023-06-10,2023-06,True
3316,024TUBI063,ChillStream,paid,monthly,24.99,2023-05-04,2023-05,True
3319,024URLQ304,LimeLight,paid,monthly,20.0,2023-04-08,2023-04,True
3320,024URLQ304,LimeLight,expired,monthly,20.0,2023-07-05,2023-07,True
3321,024URLQ304,LimeLight,paid,monthly,19.99,2023-11-30,2023-11,True
3324,024VVIC434,LimeLight,expired,monthly,19.99,2023-10-09,2023-10,True
3325,024VVIC434,LimeLight,paid,monthly,20.0,2023-12-23,2023-12,True
3326,024XAZB966,LimeLight,paid,annual,80.0,2023-06-22,2023-06,True
3329,024XEGX467,LimeLight,trial,annual,69.51,2023-11-30,2023-11,True
3332,024XMTM051,LimeLight,expired,monthly,19.99,2023-07-03,2023-07,True
3333,024XMTM051,RetroReel,paid,monthly,30.02,2023-02-14,2023-02,True
3343,025AUSY767,Pulse,paid,monthly,7.99,2023-08-04,2023-08,True
3347,025CGZS202,LimeLight,expired,monthly,19.98,2023-08-10,2023-08,True
3350,025COFZ720,CineQuest,paid,monthly,12.01,2023-05-26,2023-05,True
3354,025DJQX926,ChillStream,discounted,annual,71.06,2023-01-04,2023-01,True
3355,025DJQX926,ChillStream,paid,annual,100.0,2023-04-02,2023-04,True
3358,025EYPW329,Pulse,paid,monthly,8.0,2023-03-23,2023-03,True
3359,025FFSI822,RetroReel,paid,monthly,30.01,2023-05-11,2023-05,True
3363,025FORM217,ChillStream,expired,monthly,25.0,2023-06-30,2023-06,True
3364,025FORM217,ChillStream,paid,monthly,24.99,2023-08-20,2023-08,True
3366,025FORM217,RetroReel,paid,monthly,30.0,2023-09-04,2023-09,True
3367,025FORM217,RetroReel,expired,monthly,29.99,2023-12-18,2023-12,True
3368,025FQYG980,RetroReel,expired,monthly,29.99,2023-03-13,2023-03,True
3369,025FQYG980,RetroReel,paid,annual,120.0,2023-10-26,2023-10,True
3372,025GKXB251,ChillStream,paid,monthly,25.02,2023-05-09,2023-05,True
3375,025GTYJ034,LimeLight,expired,monthly,19.99,2023-01-07,2023-01,True
3376,025GTYJ034,LimeLight,paid,monthly,20.0,2023-08-16,2023-08,True
3380,025HTEK366,CineQuest,paid,monthly,12.01,2023-02-16,2023-02,True
3385,025IVWT679,LimeLight,expired,annual,79.98,2023-08-07,2023-08,True
3386,025IVWT679,LimeLight,trial,annual,43.31,2023-12-14,2023-12,True
3387,025KEBW288,Pulse,paid,monthly,8.02,2023-03-01,2023-03,True
3388,025KEBW288,Pulse,expired,monthly,8.0,2023-09-02,2023-09,True
3389,025KEBW288,Pulse,paid,monthly,8.0,2023-10-13,2023-10,True
3392,025LFEI109,RetroReel,expired,monthly,29.98,2023-02-10,2023-02,True
3393,025LFEI109,RetroReel,paid,monthly,30.0,2023-12-23,2023-12,True
3398,025MEBN694,LimeLight,expired,monthly,19.99,2023-07-01,2023-07,True
3399,025MEBN694,LimeLight,paid,monthly,19.99,2023-11-08,2023-11,True
3401,025MMDN820,Pulse,paid,monthly,8.0,2023-05-16,2023-05,True
3403,025NQAL295,LimeLight,expired,monthly,20.0,2023-05-28,2023-05,True
3411,025PTSD250,Pulse,paid,monthly,8.01,2023-04-29,2023-04,True
3412,025PTSD250,Pulse,expired,monthly,7.99,2023-10-11,2023-10,True
3414,025RLMZ490,CineQuest,expired,monthly,12.01,2023-02-21,2023-02,True
3415,025RLMZ490,CineQuest,paid,monthly,11.98,2023-09-28,2023-09,True
3418,025RVHV136,Pulse,paid,annual,49.99,2023-09-17,2023-09,True
3422,025RXMR903,LimeLight,paid,monthly,19.99,2023-07-17,2023-07,True
3425,025TNKZ955,Pulse,paid,monthly,7.98,2023-06-26,2023-06,True
3429,025TXFV289,Pulse,paid,monthly,8.0,2023-03-20,2023-03,True
3432,025UMCY722,LimeLight,trial,monthly,6.94,2023-05-11,2023-05,True
3435,025UTFF858,RetroReel,trial,monthly,11.89,2023-09-14,2023-09,True
3437,025UUFQ997,CineQuest,discounted,monthly,11.73,2023-01-12,2023-01,True
3438,025UUFQ997,CineQuest,paid,monthly,12.0,2023-09-01,2023-09,True
3443,025UURA832,CineQuest,expired,monthly,12.0,2023-05-16,2023-05,True
3445,025XILG335,LimeLight,expired,annual,79.98,2023-09-28,2023-09,True
3447,025YMFI743,LimeLight,paid,monthly,20.0,2023-08-30,2023-08,True
3448,025YUTB722,RetroReel,paid,monthly,30.0,2023-03-15,2023-03,True
3449,025YUTB722,RetroReel,expired,monthly,30.01,2023-04-11,2023-04,True
3450,025YUTB722,RetroReel,paid,monthly,30.0,2023-09-10,2023-09,True
3453,025ZXJB169,CineQuest,paid,monthly,11.99,2023-04-06,2023-04,True
3454,025ZXJB169,CineQuest,expired,monthly,12.0,2023-09-30,2023-09,True
3455,025ZXJB169,CineQuest,discounted,monthly,4.87,2023-11-07,2023-11,True
3458,026AEFH431,Pulse,expired,annual,50.01,2023-11-15,2023-11,True
3464,026CMYO437,RetroReel,paid,monthly,30.01,2023-01-02,2023-01,True
3465,026CMYO437,RetroReel,expired,monthly,29.99,2023-10-03,2023-10,True
3468,026CWIA726,ChillStream,expired,monthly,25.01,2023-04-02,2023-04,True
3469,026CWIA726,ChillStream,paid,monthly,25.0,2023-10-13,2023-10,True
3471,026CWXM845,Pulse,expired,monthly,8.0,2023-10-19,2023-10,True
3473,026DESH239,Pulse,paid,monthly,7.99,2023-02-11,2023-02,True
3474,026DESH239,Pulse,expired,monthly,8.0,2023-08-14,2023-08,True
3475,026DESH239,Pulse,trial,monthly,4.56,2023-12-14,2023-12,True
3479,026DSWO376,LimeLight,paid,monthly,19.97,2023-02-22,2023-02,True
3480,026DSWO376,LimeLight,expired,monthly,20.02,2023-12-04,2023-12,True
3482,026DTIF956,RetroReel,paid,monthly,29.99,2023-04-01,2023-04,True
3484,026EMLC497,LimeLight,expired,monthly,20.0,2023-07-11,2023-07,True
3493,026HNEL572,RetroReel,expired,annual,120.0,2023-11-05,2023-11,True
3496,026IMJQ245,CineQuest,expired,monthly,11.99,2023-04-08,2023-04,True
3497,026IMJQ245,CineQuest,paid,monthly,12.0,2023-09-12,2023-09,True
3498,026IMJQ245,LimeLight,expired,monthly,20.01,2023-08-23,2023-08,True
3500,026JAHI287,Pulse,expired,monthly,8.0,2023-02-04,2023-02,True
3501,026JAHI287,Pulse,paid,monthly,8.01,2023-05-18,2023-05,True
3504,026JERD308,CineQuest,paid,monthly,12.0,2023-01-19,2023-01,True
3505,026JERD308,CineQuest,expired,monthly,12.01,2023-10-13,2023-10,True
3506,026JERD308,CineQuest,paid,annual,59.99,2023-12-06,2023-12,True
3508,026JUGA498,LimeLight,expired,monthly,19.99,2023-01-01,2023-01,True
3509,026JUGA498,LimeLight,trial,annual,65.1,2023-09-03,2023-09,True
3510,026JUGA498,LimeLight,expired,annual,79.99,2023-12-28,2023-12,True
3512,026LOVI862,RetroReel,expired,monthly,30.01,2023-12-23,2023-12,True
3514,026MCXD163,ChillStream,expired,monthly,25.01,2023-06-06,2023-06,True
3515,026MCXD163,ChillStream,discounted,monthly,15.85,2023-09-03,2023-09,True
3516,026MCXD163,ChillStream,expired,monthly,25.01,2023-10-25,2023-10,True
3517,026MCXD163,ChillStream,paid,monthly,24.98,2023-12-06,2023-12,True
3518,026MFRZ019,RetroReel,paid,monthly,30.0,2023-06-25,2023-06,True
3521,026NQPG069,CineQuest,discounted,monthly,10.74,2023-09-01,2023-09,True
3527,026OHPD321,LimeLight,paid,monthly,19.98,2023-01-20,2023-01,True
3529,026OIXT983,RetroReel,expired,annual,120.0,2023-04-13,2023-04,True
3530,026OIXT983,RetroReel,paid,monthly,30.0,2023-09-10,2023-09,True
3535,026OJXT664,LimeLight,paid,monthly,20.01,2023-06-26,2023-06,True
3537,026OZCH655,LimeLight,paid,annual,80.0,2023-02-24,2023-02,True
3538,026OZCH655,LimeLight,expired,annual,80.03,2023-09-20,2023-09,True
3539,026OZCH655,LimeLight,paid,annual,80.0,2023-12-14,2023-12,True
3543,026QEFR244,RetroReel,paid,monthly,30.0,2023-10-18,2023-10,True
3544,026QIQX342,RetroReel,paid,annual,119.99,2023-10-12,2023-10,True
3547,026QULN359,Pulse,paid,monthly,7.99,2023-10-29,2023-10,True
3550,026RCYJ747,CineQuest,paid,annual,59.98,2023-02-28,2023-02,True
3551,026RCYJ747,CineQuest,expired,annual,60.0,2023-11-16,2023-11,True
3557,026RMTQ304,CineQuest,paid,annual,60.01,2023-01-22,2023-01,True
3558,026RMTQ304,CineQuest,expired,annual,59.98,2023-09-07,2023-09,True
3560,026RXRL565,ChillStream,paid,monthly,25.0,2023-07-04,2023-07,True
3567,026RXRL565,Pulse,paid,annual,50.01,2023-03-05,2023-03,True
3569,026SHHC102,CineQuest,expired,annual,60.02,2023-02-11,2023-02,True
3570,026SHHC102,CineQuest,paid,monthly,12.0,2023-09-12,2023-09,True
3571,026SHHC102,LimeLight,expired,monthly,19.98,2023-03-11,2023-03,True
3572,026SHHC102,LimeLight,paid,annual,80.0,2023-08-10,2023-08,True
3576,026TCAF188,CineQuest,expired,monthly,12.02,2023-01-06,2023-01,True
3577,026TCAF188,CineQuest,paid,monthly,11.99,2023-03-22,2023-03,True
3578,026TCAF188,CineQuest,expired,monthly,12.01,2023-05-05,2023-05,True
3579,026TCAF188,CineQuest,paid,monthly,12.0,2023-08-24,2023-08,True
3580,026TCAF188,CineQuest,expired,monthly,12.01,2023-12-27,2023-12,True
3581,026TCAF188,LimeLight,expired,monthly,20.0,2023-11-08,2023-11,True
3584,026TIBP449,LimeLight,paid,monthly,20.0,2023-11-21,2023-11,True
3586,026TMFB727,CineQuest,expired,annual,60.01,2023-03-09,2023-03,True
3587,026TMFB727,CineQuest,paid,annual,59.99,2023-09-20,2023-09,True
3591,026TZVK492,ChillStream,paid,annual,100.0,2023-01-05,2023-01,True
3594,026UVKA617,Pulse,paid,monthly,8.0,2023-02-26,2023-02,True
3595,026UVKA617,Pulse,expired,monthly,7.99,2023-06-23,2023-06,True
3596,026UVKA617,Pulse,paid,monthly,7.99,2023-07-27,2023-07,True
3597,026UVKA617,Pulse,expired,monthly,8.0,2023-11-22,2023-11,True
3600,026WBNB422,Pulse,paid,monthly,8.01,2023-02-18,2023-02,True
3608,026WPLY912,CineQuest,discounted,monthly,10.12,2023-03-21,2023-03,True
3609,026WPLY912,CineQuest,paid,monthly,12.0,2023-07-05,2023-07,True
3610,026WPLY912,CineQuest,expired,monthly,12.0,2023-08-26,2023-08,True
3611,026WPLY912,CineQuest,paid,monthly,12.0,2023-10-03,2023-10,True
3613,026WWES087,ChillStream,expired,annual,100.0,2023-02-26,2023-02,True
3615,026XKSR079,LimeLight,paid,annual,79.98,2023-06-22,2023-06,True
3617,026XVJP297,Pulse,paid,annual,49.99,2023-04-10,2023-04,True
3622,026XXER432,CineQuest,trial,annual,41.62,2023-03-05,2023-03,True
3623,026XXER432,CineQuest,paid,annual,60.01,2023-06-29,2023-06,True
3624,026XXER432,LimeLight,expired,monthly,19.99,2023-04-24,2023-04,True
3625,026XXER432,LimeLight,trial,monthly,19.07,2023-10-22,2023-10,True
3628,026XXER432,Pulse,expired,monthly,8.01,2023-06-27,2023-06,True
3629,026XXER432,Pulse,paid,monthly,8.01,2023-12-31,2023-12,True
3631,026YHBD194,ChillStream,expired,monthly,25.01,2023-02-28,2023-02,True
3632,026YHBD194,ChillStream,paid,monthly,24.99,2023-03-15,2023-03,True
3633,026YHBD194,ChillStream,expired,monthly,25.0,2023-12-21,2023-12,True
3639,026YHQQ997,LimeLight,paid,monthly,20.0,2023-03-31,2023-03,True
3640,026YHQQ997,LimeLight,expired,monthly,20.01,2023-05-23,2023-05,True
3641,026YHQQ997,LimeLight,discounted,monthly,6.07,2023-07-14,2023-07,True
3642,026YHQQ997,LimeLight,paid,monthly,20.0,2023-09-27,2023-09,True
3645,026YOGT065,CineQuest,expired,monthly,11.99,2023-05-22,2023-05,True
3646,026YOGT065,CineQuest,paid,annual,60.01,2023-09-05,2023-09,True
3647,026ZTKV162,ChillStream,paid,annual,100.0,2023-12-29,2023-12,True
3650,026ZWRH060,ChillStream,expired,annual,100.02,2023-09-22,2023-09,True
3651,026ZWRH060,ChillStream,paid,monthly,25.01,2023-11-21,2023-11,True
3654,027BUHI580,ChillStream,expired,monthly,25.0,2023-05-17,2023-05,True
3655,027BUHI580,ChillStream,paid,monthly,25.0,2023-11-12,2023-11,True
3660,027ECOE510,RetroReel,expired,monthly,30.01,2023-10-15,2023-10,True
3662,027FGUK196,LimeLight,paid,monthly,19.99,2023-10-29,2023-10,True
3673,027HUFX414,RetroReel,expired,monthly,30.01,2023-11-01,2023-11,True
3674,027HUFX414,RetroReel,paid,monthly,30.01,2023-12-16,2023-12,True
3678,027IBXD124,RetroReel,expired,monthly,30.0,2023-01-15,2023-01,True
3679,027IBXD124,RetroReel,paid,annual,120.01,2023-11-27,2023-11,True
3680,027INHN718,LimeLight,paid,annual,80.0,2023-02-06,2023-02,True
3683,027INHN718,Pulse,paid,annual,49.99,2023-06-27,2023-06,True
3684,027INHN718,Pulse,expired,annual,50.0,2023-07-12,2023-07,True
3685,027INHN718,Pulse,trial,annual,16.05,2023-09-04,2023-09,True
3689,027JSJR650,LimeLight,paid,monthly,19.99,2023-05-09,2023-05,True
3696,027KZGZ258,Pulse,expired,monthly,7.99,2023-02-14,2023-02,True
3697,027KZGZ258,Pulse,paid,annual,50.0,2023-04-24,2023-04,True
3698,027KZGZ258,Pulse,expired,annual,50.0,2023-06-26,2023-06,True
3699,027KZGZ258,Pulse,paid,monthly,8.0,2023-10-20,2023-10,True
3700,027KZGZ258,Pulse,expired,monthly,7.99,2023-11-05,2023-11,True
3703,027LCKC969,LimeLight,trial,monthly,19.97,2023-09-26,2023-09,True
3704,027LCKC969,LimeLight,paid,monthly,20.01,2023-10-05,2023-10,True
3709,027LNQY446,CineQuest,paid,monthly,12.0,2023-05-16,2023-05,True
3711,027LNQY446,Pulse,discounted,monthly,5.05,2023-04-21,2023-04,True
3712,027LNQY446,Pulse,paid,monthly,8.0,2023-08-30,2023-08,True
3716,027MQHG460,CineQuest,expired,monthly,12.01,2023-08-16,2023-08,True
3717,027MQHG460,CineQuest,trial,monthly,5.0,2023-12-21,2023-12,True
3718,027NHTS611,Pulse,paid,annual,50.01,2023-10-25,2023-10,True
3719,027NTEQ354,ChillStream,paid,monthly,25.0,2023-10-20,2023-10,True
3725,027PRCY805,CineQuest,paid,monthly,12.01,2023-02-07,2023-02,True
3726,027PRCY805,CineQuest,expired,monthly,12.0,2023-07-21,2023-07,True
3727,027PRCY805,CineQuest,paid,annual,59.99,2023-08-21,2023-08,True
3735,027RMRJ231,CineQuest,paid,monthly,12.01,2023-01-14,2023-01,True
3736,027RMRJ231,CineQuest,expired,monthly,12.0,2023-11-07,2023-11,True
3741,027RNRL794,Pulse,expired,monthly,8.0,2023-09-05,2023-09,True
3742,027RNRL794,Pulse,paid,annual,50.01,2023-12-09,2023-12,True
3744,027SFUB145,RetroReel,paid,annual,120.02,2023-08-30,2023-08,True
3747,027SHZU688,LimeLight,expired,monthly,20.0,2023-07-12,2023-07,True
3750,027UIEB629,LimeLight,expired,annual,80.01,2023-11-14,2023-11,True
3751,027UIEB629,LimeLight,paid,annual,80.02,2023-12-02,2023-12,True
3758,027WIAZ178,LimeLight,discounted,annual,79.56,2023-12-03,2023-12,True
3761,027WNFP029,ChillStream,paid,annual,100.01,2023-09-16,2023-09,True
3766,027WRRG531,LimeLight,paid,monthly,20.0,2023-10-12,2023-10,True
3772,027WXKP792,ChillStream,trial,annual,39.12,2023-01-12,2023-01,True
3775,027XNJV031,CineQuest,paid,annual,59.99,2023-03-19,2023-03,True
3777,027XRPZ616,LimeLight,expired,monthly,19.99,2023-03-21,2023-03,True
3778,027XRPZ616,LimeLight,paid,monthly,20.0,2023-11-22,2023-11,True
3791,028ATJX892,RetroReel,paid,monthly,30.0,2023-01-28,2023-01,True
3796,028CDVH587,LimeLight,paid,annual,80.0,2023-07-23,2023-07,True
3800,028EGOJ685,CineQuest,expired,monthly,12.0,2023-11-01,2023-11,True
3802,028EQXU283,ChillStream,expired,monthly,24.99,2023-12-09,2023-12,True
3804,028ETJC980,RetroReel,expired,monthly,30.02,2023-07-17,2023-07,True
3805,028ETJC980,RetroReel,paid,monthly,30.01,2023-10-17,2023-10,True
3807,028EZHA281,ChillStream,paid,annual,100.01,2023-02-26,2023-02,True
3810,028FSUK818,ChillStream,paid,monthly,24.99,2023-03-21,2023-03,True
3811,028FSUK818,ChillStream,expired,monthly,24.98,2023-06-12,2023-06,True
3818,028JVZW787,RetroReel,discounted,annual,58.54,2023-06-05,2023-06,True
3819,028JVZW787,RetroReel,paid,annual,120.0,2023-07-23,2023-07,True
3821,028KCWX868,RetroReel,expired,monthly,30.02,2023-03-27,2023-03,True
3822,028KCWX868,RetroReel,trial,annual,42.31,2023-07-16,2023-07,True
3827,028LNVG309,ChillStream,paid,monthly,24.99,2023-07-09,2023-07,True
3831,028LQMU000,LimeLight,paid,annual,80.0,2023-07-26,2023-07,True
3832,028LSNW437,RetroReel,paid,monthly,30.0,2023-04-28,2023-04,True
3833,028LYKE666,RetroReel,expired,monthly,29.99,2023-07-05,2023-07,True
3834,028LYKE666,RetroReel,paid,annual,119.99,2023-11-28,2023-11,True
3836,028MKPI360,LimeLight,expired,monthly,19.99,2023-04-17,2023-04,True
3837,028MKPI360,LimeLight,discounted,monthly,13.33,2023-07-20,2023-07,True
3845,028MQNF994,CineQuest,expired,annual,60.03,2023-11-15,2023-11,True
3846,028MQNF994,CineQuest,paid,annual,60.0,2023-12-04,2023-12,True
3850,028NAWH154,Pulse,expired,monthly,7.98,2023-03-04,2023-03,True
3851,028NAWH154,Pulse,paid,monthly,8.0,2023-04-25,2023-04,True
3852,028NAWH154,Pulse,expired,monthly,8.0,2023-05-29,2023-05,True
3853,028NAWH154,RetroReel,paid,monthly,29.99,2023-03-22,2023-03,True
3858,028NIYO825,LimeLight,expired,annual,79.99,2023-05-28,2023-05,True
3861,028NUDT791,Pulse,expired,annual,50.0,2023-07-20,2023-07,True
3862,028NUDT791,Pulse,paid,monthly,8.0,2023-08-19,2023-08,True
3864,028OKYV684,LimeLight,expired,monthly,19.99,2023-06-01,2023-06,True
3865,028OKYV684,LimeLight,trial,monthly,12.9,2023-09-22,2023-09,True
3868,028PAYT868,CineQuest,paid,annual,60.0,2023-02-12,2023-02,True
3872,028QCAF226,ChillStream,paid,annual,100.0,2023-02-11,2023-02,True
3876,028QGLY473,RetroReel,expired,annual,119.99,2023-12-10,2023-12,True
